gene_callers_id,source,accession,function,e_value,split,start_in_split,stop_in_split,percentage_in_split,MAG
548127,CAZyme,-,GH43_34.hmm,1.5000000000000002e-28,CP_000000051568_split_00001,304,1258,100,DA_MAG_00085
553178,CAZyme,-,PL1_2.hmm,4.9e-54,CP_000000053148_split_00001,1,1873,100,DA_MAG_00009
553022,CAZyme,-,PL1_5.hmm,4.5e-15,CP_000000053096_split_00001,0,2271,100,DA_MAG_00069
553022,CAZyme,-,PL1_6.hmm,5.7e-19,CP_000000053096_split_00001,0,2271,100,DA_MAG_00069
553022,CAZyme,-,PL1_7.hmm,2.3e-15,CP_000000053096_split_00001,0,2271,100,DA_MAG_00069
541424,CAZyme,-,CBM35.hmm,2.9e-34,CP_000000049504_split_00001,1338,2739,100,DA_MAG_00101
543638,CAZyme,-,GH109.hmm,8.5e-14,CP_000000050173_split_00001,869,1853,100,DA_MAG_00108
548347,CAZyme,-,GH177.hmm,7.3e-15,CP_000000051637_split_00001,2,656,100,DA_MAG_00105
543638,CAZyme,-,GH177.hmm,3.6e-14,CP_000000050173_split_00001,869,1853,100,DA_MAG_00108
543638,CAZyme,-,GH179.hmm,3.3e-18,CP_000000050173_split_00001,869,1853,100,DA_MAG_00108
539984,CAZyme,-,GH13_43.hmm,2.6e-23,CP_000000049052_split_00001,648,2367,100,DA_MAG_00041
553941,CAZyme,-,GH13_44.hmm,8.2e-150,CP_000000053403_split_00001,1426,2524,100,DA_MAG_00109
539984,CAZyme,-,GH13_44.hmm,3.3e-35,CP_000000049052_split_00001,648,2367,100,DA_MAG_00041
535937,CAZyme,-,GH13_44.hmm,1.1e-19,CP_000000047826_split_00001,1869,2841,100,DA_MAG_00109
539984,CAZyme,-,GH13_45.hmm,2.3e-63,CP_000000049052_split_00001,648,2367,100,DA_MAG_00041
553941,CAZyme,-,GH13_45.hmm,1.4e-36,CP_000000053403_split_00001,1426,2524,100,DA_MAG_00109
535937,CAZyme,-,GH13_45.hmm,1.2999999999999998e-24,CP_000000047826_split_00001,1869,2841,100,DA_MAG_00109
543413,CAZyme,-,GH13_45.hmm,3.2e-19,CP_000000050106_split_00001,766,2704,100,DA_MAG_00093
539254,CAZyme,-,GH13_45.hmm,2.9e-17,CP_000000048821_split_00001,2,1601,100,DA_MAG_00123
553012,CAZyme,-,GH13_45.hmm,1.2e-13,CP_000000053092_split_00001,1,850,100,DA_MAG_00063
539984,CAZyme,-,GH13_46.hmm,9.4e-47,CP_000000049052_split_00001,648,2367,100,DA_MAG_00041
553941,CAZyme,-,GH13_46.hmm,1.2e-34,CP_000000053403_split_00001,1426,2524,100,DA_MAG_00109
535937,CAZyme,-,GH13_46.hmm,8.6e-26,CP_000000047826_split_00001,1869,2841,100,DA_MAG_00109
539254,CAZyme,-,GH13_46.hmm,1.6e-18,CP_000000048821_split_00001,2,1601,100,DA_MAG_00123
543413,CAZyme,-,GH13_46.hmm,2.5e-13,CP_000000050106_split_00001,766,2704,100,DA_MAG_00093
539942,CAZyme,-,GH31_10.hmm,1.9e-53,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_12.hmm,4.4e-49,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_13.hmm,1.5e-73,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_14.hmm,3.699999999999999e-43,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_15.hmm,5.000000000000001e-49,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_16.hmm,6.2e-39,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_17.hmm,9.9e-59,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_18.hmm,8.8e-29,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_19.hmm,2.5e-37,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_1.hmm,2.7e-76,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_20.hmm,7.599999999999999e-39,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_2.hmm,8e-61,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_3.hmm,2.4e-142,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_4.hmm,3.1999999999999997e-83,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_5.hmm,1.3e-73,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_6.hmm,7.2e-47,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_7.hmm,1.3e-77,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_8.hmm,3.7e-37,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
539942,CAZyme,-,GH31_9.hmm,6.200000000000001e-57,CP_000000049038_split_00001,294,2598,100,DA_MAG_00085
547385,CAZyme,-,GH51_10.hmm,3.6e-27,CP_000000051335_split_00001,261,1776,100,DA_MAG_00085
552372,CAZyme,-,GH51_10.hmm,1.1e-23,CP_000000052887_split_00001,255,1755,100,DA_MAG_00036
552372,CAZyme,-,GH51_11.hmm,2.3e-21,CP_000000052887_split_00001,255,1755,100,DA_MAG_00036
547385,CAZyme,-,GH51_11.hmm,6.4e-21,CP_000000051335_split_00001,261,1776,100,DA_MAG_00085
547385,CAZyme,-,GH51_12.hmm,1.3e-21,CP_000000051335_split_00001,261,1776,100,DA_MAG_00085
552372,CAZyme,-,GH51_12.hmm,2.5e-21,CP_000000052887_split_00001,255,1755,100,DA_MAG_00036
538052,CAZyme,-,GH51_12.hmm,2e-15,CP_000000048470_split_00001,855,2796,100,DA_MAG_00037
547385,CAZyme,-,GH51_13.hmm,1.9999999999999998e-32,CP_000000051335_split_00001,261,1776,100,DA_MAG_00085
552372,CAZyme,-,GH51_13.hmm,1.2000000000000001e-30,CP_000000052887_split_00001,255,1755,100,DA_MAG_00036
538052,CAZyme,-,GH51_13.hmm,1.9e-17,CP_000000048470_split_00001,855,2796,100,DA_MAG_00037
552372,CAZyme,-,GH51_1.hmm,1.1e-182,CP_000000052887_split_00001,255,1755,100,DA_MAG_00036
547385,CAZyme,-,GH51_1.hmm,9.5e-174,CP_000000051335_split_00001,261,1776,100,DA_MAG_00085
536454,CAZyme,-,GH51_1.hmm,3.8999999999999997e-53,CP_000000047980_split_00001,2187,2832,100,DA_MAG_00112
538052,CAZyme,-,GH51_1.hmm,7.699999999999999e-49,CP_000000048470_split_00001,855,2796,100,DA_MAG_00037
547387,CAZyme,-,GH51_1.hmm,4.9e-17,CP_000000051335_split_00001,2266,2635,100,DA_MAG_00085
538052,CAZyme,-,GH51_2.hmm,9.800000000000001e-162,CP_000000048470_split_00001,855,2796,100,DA_MAG_00037
547385,CAZyme,-,GH51_2.hmm,3.8000000000000004e-36,CP_000000051335_split_00001,261,1776,100,DA_MAG_00085
552372,CAZyme,-,GH51_2.hmm,5.8e-33,CP_000000052887_split_00001,255,1755,100,DA_MAG_00036
536454,CAZyme,-,GH51_2.hmm,4.2e-20,CP_000000047980_split_00001,2187,2832,100,DA_MAG_00112
552372,CAZyme,-,GH51_3.hmm,3.6e-26,CP_000000052887_split_00001,255,1755,100,DA_MAG_00036
547385,CAZyme,-,GH51_3.hmm,3.1e-25,CP_000000051335_split_00001,261,1776,100,DA_MAG_00085
538052,CAZyme,-,GH51_4.hmm,3.2e-43,CP_000000048470_split_00001,855,2796,100,DA_MAG_00037
552372,CAZyme,-,GH51_4.hmm,1.7e-23,CP_000000052887_split_00001,255,1755,100,DA_MAG_00036
547385,CAZyme,-,GH51_4.hmm,3.7000000000000005e-22,CP_000000051335_split_00001,261,1776,100,DA_MAG_00085
526551,CAZyme,-,CBM32.hmm,2.3e-17,CP_000000045134_split_00001,2,3023,100,DA_MAG_00031
517956,CAZyme,-,CBM32.hmm,1.7e-15,CP_000000042756_split_00001,1330,3199,100,DA_MAG_00100
514394,CAZyme,-,CBM48.hmm,6e-13,CP_000000041821_split_00001,2,2099,100,DA_MAG_00114
521709,CAZyme,-,CBM50.hmm,4.2999999999999994e-49,CP_000000043784_split_00001,1781,3122,100,DA_MAG_00115
532158,CAZyme,-,CBM6.hmm,2.1e-14,CP_000000046723_split_00001,0,1572,100,DA_MAG_00056
534404,CAZyme,-,CE15.hmm,4.4e-71,CP_000000047377_split_00001,0,1938,100,DA_MAG_00003
522103,CAZyme,-,CE1.hmm,9.8e-44,CP_000000043896_split_00001,747,1518,100,DA_MAG_00106
530248,CAZyme,-,CE4.hmm,5.899999999999999e-26,CP_000000046174_split_00001,497,1274,100,DA_MAG_00089
523528,CAZyme,-,CE4.hmm,1.9e-25,CP_000000044280_split_00001,132,1560,100,DA_MAG_00100
515481,CAZyme,-,CE4.hmm,2.6e-25,CP_000000042107_split_00001,929,1850,100,DA_MAG_00012
530620,CAZyme,-,CE4.hmm,1.3e-21,CP_000000046274_split_00001,1666,2374,100,DA_MAG_00069
516324,CAZyme,-,CE9.hmm,3.9e-127,CP_000000042325_split_00001,77,1211,100,DA_MAG_00114
519425,CAZyme,-,CE9.hmm,4.5e-83,CP_000000043166_split_00001,2,737,100,DA_MAG_00031
521814,CAZyme,-,CE9.hmm,5.9e-16,CP_000000043812_split_00001,342,1476,100,DA_MAG_00123
513333,CAZyme,-,CE9.hmm,2.5e-15,CP_000000041542_split_00001,2082,3294,100,DA_MAG_00100
535197,CAZyme,-,CE9.hmm,1.8e-14,CP_000000047608_split_00001,815,2573,100,DA_MAG_00081
528081,CAZyme,-,CE9.hmm,3.4e-14,CP_000000045572_split_00001,308,1697,100,DA_MAG_00081
525966,CAZyme,-,CE9.hmm,2.3e-13,CP_000000044962_split_00001,1558,2746,100,DA_MAG_00113
514448,CAZyme,-,GH106.hmm,1.2e-107,CP_000000041837_split_00001,0,3159,100,DA_MAG_00001
522502,CAZyme,-,GH121.hmm,0.0,CP_000000044000_split_00001,2,1928,100,DA_MAG_00052
527363,CAZyme,-,GH121.hmm,6.6e-23,CP_000000045369_split_00001,0,3009,100,DA_MAG_00068
529201,CAZyme,-,GH13.hmm,3.8e-69,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13.hmm,1.9999999999999999e-56,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
514394,CAZyme,-,GH13.hmm,3.8e-21,CP_000000041821_split_00001,2,2099,100,DA_MAG_00114
519501,CAZyme,-,GH13.hmm,5.7e-17,CP_000000043185_split_00001,2135,3164,100,DA_MAG_00112
533889,CAZyme,-,GH1.hmm,1.1999999999999999e-141,CP_000000047225_split_00001,96,1566,100,DA_MAG_00031
523234,CAZyme,-,GH1.hmm,5.2000000000000004e-89,CP_000000044198_split_00001,2299,3091,100,DA_MAG_00031
523651,CAZyme,-,GH1.hmm,3.5e-85,CP_000000044318_split_00001,2318,3083,100,DA_MAG_00022
531259,CAZyme,-,GH1.hmm,6.2e-60,CP_000000046471_split_00001,0,486,100,DA_MAG_00055
525453,CAZyme,-,GH1.hmm,1.3e-31,CP_000000044815_split_00001,2741,3044,100,DA_MAG_00031
516089,CAZyme,-,GH20.hmm,2.4e-63,CP_000000042266_split_00001,474,3237,100,DA_MAG_00100
526551,CAZyme,-,GH20.hmm,4.2000000000000005e-58,CP_000000045134_split_00001,2,3023,100,DA_MAG_00031
521709,CAZyme,-,GH25.hmm,3.1999999999999996e-49,CP_000000043784_split_00001,1781,3122,100,DA_MAG_00115
517026,CAZyme,-,GH25.hmm,2.3e-44,CP_000000042511_split_00001,88,1885,100,DA_MAG_00063
528683,CAZyme,-,GH25.hmm,3.5e-39,CP_000000045737_split_00001,2301,2979,100,DA_MAG_00063
522820,CAZyme,-,GH25.hmm,4.5e-18,CP_000000044087_split_00001,2178,3099,100,DA_MAG_00037
528750,CAZyme,-,GH26.hmm,1.6e-99,CP_000000045756_split_00001,0,2724,100,DA_MAG_00025
532460,CAZyme,-,GH28.hmm,6.9e-55,CP_000000046813_split_00001,1955,2909,100,DA_MAG_00114
515020,CAZyme,-,GH29.hmm,3.5e-74,CP_000000041987_split_00001,1015,2353,100,DA_MAG_00124
527779,CAZyme,-,GH29.hmm,6.600000000000001e-57,CP_000000045486_split_00001,564,1083,100,DA_MAG_00108
527778,CAZyme,-,GH29.hmm,8.7e-21,CP_000000045486_split_00001,0,342,100,DA_MAG_00108
529311,CAZyme,-,GH2.hmm,1.5e-208,CP_000000045923_split_00001,0,2769,100,DA_MAG_00112
521401,CAZyme,-,GH2.hmm,2.4e-87,CP_000000043703_split_00001,639,2946,100,DA_MAG_00126
516692,CAZyme,-,GH31.hmm,1.1e-106,CP_000000042421_split_00001,424,2425,100,DA_MAG_00119
513173,CAZyme,-,GH32.hmm,1.8e-27,CP_000000041500_split_00001,0,771,100,DA_MAG_00031
535657,CAZyme,-,GH36.hmm,1e-252,CP_000000047742_split_00001,280,2470,100,DA_MAG_00085
521984,CAZyme,-,GH36.hmm,2.7999999999999996e-230,CP_000000043862_split_00001,0,1674,100,DA_MAG_00111
527780,CAZyme,-,GH42.hmm,1.6999999999999998e-142,CP_000000045486_split_00001,1107,3000,100,DA_MAG_00108
529919,CAZyme,-,GH43.hmm,2.6e-34,CP_000000046087_split_00001,2,2516,100,DA_MAG_00085
515059,CAZyme,-,GH51.hmm,4e-109,CP_000000041998_split_00001,2,1052,100,DA_MAG_00085
520431,CAZyme,-,GH73.hmm,1.2e-22,CP_000000043444_split_00001,2220,3144,100,DA_MAG_00106
521877,CAZyme,-,GH78.hmm,6.6e-140,CP_000000043831_split_00001,299,3017,100,DA_MAG_00037
533905,CAZyme,-,GH78.hmm,1.8e-48,CP_000000047229_split_00001,1,1552,100,DA_MAG_00001
517956,CAZyme,-,GH89.hmm,5.5999999999999995e-140,CP_000000042756_split_00001,1330,3199,100,DA_MAG_00100
514691,CAZyme,-,GH92.hmm,5.2e-166,CP_000000041902_split_00001,0,2898,100,DA_MAG_00100
535643,CAZyme,-,GH94.hmm,5.9e-23,CP_000000047738_split_00001,2,2849,100,DA_MAG_00107
528881,CAZyme,-,GH97.hmm,2.4000000000000001e-122,CP_000000045797_split_00001,1505,2975,100,DA_MAG_00019
516401,CAZyme,-,GT11.hmm,9e-13,CP_000000042344_split_00001,2085,2925,100,DA_MAG_00112
529595,CAZyme,-,GT12.hmm,4.500000000000001e-22,CP_000000046004_split_00001,124,1033,100,DA_MAG_00109
516401,CAZyme,-,GT23.hmm,3.0999999999999996e-49,CP_000000042344_split_00001,2085,2925,100,DA_MAG_00112
516400,CAZyme,-,GT26.hmm,5.1e-60,CP_000000042344_split_00001,1296,2025,100,DA_MAG_00112
524746,CAZyme,-,GT26.hmm,1.7000000000000002e-27,CP_000000044616_split_00001,1,442,100,DA_MAG_00051
528384,CAZyme,-,GT28.hmm,4.5e-46,CP_000000045656_split_00001,779,1901,100,DA_MAG_00123
534277,CAZyme,-,GT28.hmm,5.7e-29,CP_000000047336_split_00001,1127,2264,100,DA_MAG_00106
527067,CAZyme,-,GT35.hmm,5.7e-225,CP_000000045288_split_00001,130,2410,100,DA_MAG_00114
523514,CAZyme,-,GT4.hmm,1.7e-36,CP_000000044276_split_00001,1479,2553,100,DA_MAG_00107
523515,CAZyme,-,GT4.hmm,3.4e-23,CP_000000044276_split_00001,2659,3085,100,DA_MAG_00107
522164,CAZyme,-,GT51.hmm,2.1999999999999997e-53,CP_000000043914_split_00001,161,2855,100,DA_MAG_00115
520398,CAZyme,-,GT5.hmm,2.6e-74,CP_000000043436_split_00001,1,1873,100,DA_MAG_00106
535643,CAZyme,-,GT84.hmm,1.1e-92,CP_000000047738_split_00001,2,2849,100,DA_MAG_00107
532189,CAZyme,-,GT8.hmm,4.399999999999999e-53,CP_000000046733_split_00001,0,1050,100,DA_MAG_00123
525148,CAZyme,-,PL11.hmm,8.6e-188,CP_000000044728_split_00001,41,3053,100,DA_MAG_00027
512866,CAZyme,-,SLH.hmm,3.2e-14,CP_000000041419_split_00001,3096,3303,100,DA_MAG_00024
512865,CAZyme,-,SLH.hmm,5e-13,CP_000000041419_split_00001,862,2092,100,DA_MAG_00024
519994,CAZyme,-,SLH.hmm,5.1e-13,CP_000000043322_split_00001,0,255,100,DA_MAG_00119
527363,CAZyme,-,GH127.hmm,2.1999999999999996e-24,CP_000000045369_split_00001,0,3009,100,DA_MAG_00068
522503,CAZyme,-,GH127.hmm,5.3e-16,CP_000000044000_split_00001,2626,3106,100,DA_MAG_00052
521877,CAZyme,-,CBM67.hmm,1e-17,CP_000000043831_split_00001,299,3017,100,DA_MAG_00037
522502,CAZyme,-,GH142.hmm,8.8e-21,CP_000000044000_split_00001,2,1928,100,DA_MAG_00052
535643,CAZyme,-,GH144.hmm,2.8e-16,CP_000000047738_split_00001,2,2849,100,DA_MAG_00107
531475,CAZyme,-,PL26.hmm,3.9999999999999996e-289,CP_000000046530_split_00001,89,2705,100,DA_MAG_00036
527363,CAZyme,-,GH146.hmm,1e-13,CP_000000045369_split_00001,0,3009,100,DA_MAG_00068
514478,CAZyme,PF00535.25,GT2_Glycos_transf_2.hmm,5e-35,CP_000000041845_split_00001,0,1176,100,DA_MAG_00105
529597,CAZyme,PF00535.25,GT2_Glycos_transf_2.hmm,8.6e-33,CP_000000046004_split_00001,1681,2638,100,DA_MAG_00109
526702,CAZyme,PF00535.25,GT2_Glycos_transf_2.hmm,7.4e-30,CP_000000045182_split_00001,1226,2246,100,DA_MAG_00118
534933,CAZyme,PF00535.25,GT2_Glycos_transf_2.hmm,1.0000000000000001e-28,CP_000000047532_split_00001,1433,2708,100,DA_MAG_00117
534974,CAZyme,PF00535.25,GT2_Glycos_transf_2.hmm,9.400000000000001e-28,CP_000000047544_split_00001,1266,1953,100,DA_MAG_00107
519390,CAZyme,PF00535.25,GT2_Glycos_transf_2.hmm,1.5e-26,CP_000000043155_split_00001,2910,3165,100,DA_MAG_00107
523476,CAZyme,PF00535.25,GT2_Glycos_transf_2.hmm,6.099999999999999e-25,CP_000000044267_split_00001,96,597,100,DA_MAG_00083
514131,CAZyme,PF00535.25,GT2_Glycos_transf_2.hmm,6.9e-18,CP_000000041754_split_00001,503,1574,100,DA_MAG_00104
529201,CAZyme,-,GH13_10.hmm,3.3e-30,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
514394,CAZyme,-,GH13_10.hmm,3e-23,CP_000000041821_split_00001,2,2099,100,DA_MAG_00114
513690,CAZyme,-,GH13_10.hmm,7.9e-23,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
519501,CAZyme,-,GH13_10.hmm,1.3e-18,CP_000000043185_split_00001,2135,3164,100,DA_MAG_00112
519501,CAZyme,-,GH13_11.hmm,1.5000000000000002e-28,CP_000000043185_split_00001,2135,3164,100,DA_MAG_00112
513690,CAZyme,-,GH13_11.hmm,1.6e-18,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_11.hmm,2.8e-17,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
514394,CAZyme,-,GH13_11.hmm,2.8e-14,CP_000000041821_split_00001,2,2099,100,DA_MAG_00114
529201,CAZyme,-,GH13_12.hmm,2e-33,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_12.hmm,1.2e-16,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_13.hmm,9.700000000000001e-30,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_13.hmm,2.3e-23,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
519501,CAZyme,-,GH13_13.hmm,1.1e-13,CP_000000043185_split_00001,2135,3164,100,DA_MAG_00112
513690,CAZyme,-,GH13_14.hmm,1.2e-34,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_14.hmm,2.2e-34,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
519501,CAZyme,-,GH13_14.hmm,2.6e-16,CP_000000043185_split_00001,2135,3164,100,DA_MAG_00112
529201,CAZyme,-,GH13_16.hmm,1.5e-36,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_16.hmm,3.9999999999999997e-32,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
513690,CAZyme,-,GH13_17.hmm,4.4e-23,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_17.hmm,5.7e-23,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
529201,CAZyme,-,GH13_18.hmm,6.9e-14,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
529201,CAZyme,-,GH13_19.hmm,6.799999999999999e-31,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_19.hmm,4.8e-27,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
513690,CAZyme,-,GH13_1.hmm,4.4999999999999995e-43,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_1.hmm,3.5e-41,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
529201,CAZyme,-,GH13_20.hmm,1.7e-127,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_20.hmm,1.0999999999999999e-75,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_21.hmm,2.2e-79,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_21.hmm,7.699999999999999e-49,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_23.hmm,2e-40,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_23.hmm,3.8e-34,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_26.hmm,1.8e-25,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_26.hmm,9e-15,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
513690,CAZyme,-,GH13_28.hmm,1.4e-14,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_28.hmm,4.1e-13,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
529201,CAZyme,-,GH13_29.hmm,4.2000000000000004e-32,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_29.hmm,7.7e-22,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_2.hmm,5.3000000000000005e-36,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_2.hmm,6.9e-36,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_30.hmm,1.8e-29,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_30.hmm,9.7e-23,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_31.hmm,1.1e-35,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_31.hmm,3.2000000000000003e-28,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
513690,CAZyme,-,GH13_32.hmm,8.8e-29,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_32.hmm,2.2e-19,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
529201,CAZyme,-,GH13_34.hmm,4.5e-18,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_34.hmm,1.9e-14,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
513690,CAZyme,-,GH13_35.hmm,6.2e-22,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_35.hmm,1.8e-20,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
529201,CAZyme,-,GH13_36.hmm,2.5e-66,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_36.hmm,3.3999999999999997e-47,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_37.hmm,9.9e-35,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_37.hmm,3.4e-20,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_38.hmm,4.9e-19,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_38.hmm,1.8e-15,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_39.hmm,3.8e-83,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_39.hmm,2.8e-48,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_3.hmm,7.9e-21,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_3.hmm,1.9e-16,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
514394,CAZyme,-,GH13_3.hmm,5.4e-14,CP_000000041821_split_00001,2,2099,100,DA_MAG_00114
529201,CAZyme,-,GH13_40.hmm,1.2e-26,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_40.hmm,1e-19,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_41.hmm,3.3999999999999997e-47,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_41.hmm,7.7e-30,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_42.hmm,1.4999999999999998e-24,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_42.hmm,1e-18,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_4.hmm,4.6e-16,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_4.hmm,6.2e-13,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
513690,CAZyme,-,GH13_5.hmm,3.3e-19,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529201,CAZyme,-,GH13_5.hmm,3.7e-18,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
529201,CAZyme,-,GH13_6.hmm,6.9e-25,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_6.hmm,4.4e-23,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
514394,CAZyme,-,GH13_8.hmm,3.6e-34,CP_000000041821_split_00001,2,2099,100,DA_MAG_00114
514394,CAZyme,-,GH13_9.hmm,2.1e-102,CP_000000041821_split_00001,2,2099,100,DA_MAG_00114
529201,CAZyme,-,GH13_9.hmm,4.7e-19,CP_000000045891_split_00001,1747,2968,100,DA_MAG_00126
513690,CAZyme,-,GH13_9.hmm,5e-19,CP_000000041633_split_00001,883,2566,100,DA_MAG_00118
529919,CAZyme,-,GH43_3.hmm,2.5000000000000002e-22,CP_000000046087_split_00001,2,2516,100,DA_MAG_00085
529919,CAZyme,-,GH43_4.hmm,2.3e-101,CP_000000046087_split_00001,2,2516,100,DA_MAG_00085
529919,CAZyme,-,GH43_5.hmm,9.9e-25,CP_000000046087_split_00001,2,2516,100,DA_MAG_00085
