gene,postFMT_4_cecum
gene_3163159,5
NZ_KB822478.1_cds_WP_004056605.1_1984,5
gene_3299601,5
gene_4017616,5
gene_3788613,5
HF-F_4_GL0315444,5
gene_4257004,5
gene_3530717,5
gene_4151988,5
gene_4477933,4
gene_3754200,4
NZ_RAYY01000050.1_cds_WP_120424758.1_3899,4
gene_4188448,4
gene_4593553,4
40_GL0057095,4
gene_4369583,4
HF-S_3_GL0409965,4
gene_4021342,4
gene_4153794,4
gene_3169699,4
gene_4437088,4
gene_4134797,4
gene_4529898,4
gene_3573009,4
gene_3283102,4
gene_4203266,4
gene_3284991,4
gene_3773662,4
gene_4306017,4
gene_3326742,4
gene_3706445,4
gene_3575376,4
gene_3474815,4
AF73-05_11_GL0209545,4
gene_2564296,4
Group2-8A_GL0229637,4
40_GL0059546,4
NZ_RAYU01000833.1_cds_WP_120476277.1_6781,4
gene_4216454,4
gene_4259576,4
NZ_RAYO01000044.1_cds_WP_120396616.1_1846,4
G1-8A_GL0059065,4
gene_3754113,4
NZ_KB822478.1_cds_1925,4
gene_2414908,4
gene_4329118,4
gene_3015454,4
gene_2073551,4
gene_3965834,4
gene_4277213,4
gene_4574498,4
gene_4358785,4
gene_4545706,4
gene_3855165,4
NZ_RAYU01000066.1_cds_WP_120390207.1_5796,4
gene_3308769,4
NZ_KB822478.1_cds_WP_004056503.1_1920,4
gene_4468583,4
gene_4600913,4
2A-dyr14-06_GL0065613,4
gene_3778329,4
HF-F_2_GL0008562,4
gene_4615558,4
gene_4414549,4
gene_3616404,4
OB-1_11_GL0159161,4
gene_2947299,4
gene_3605075,4
gene_4535336,4
gene_4428354,4
S-Fe14_GL0047178,4
gene_3166850,4
gene_4059908,4
S-Fe14_GL0109567,4
NZ_RAZD01000060.1_cds_WP_120422901.1_2914,4
gene_4244737,4
gene_4397118,4
gene_3970211,4
7-5_GL0046521,4
gene_3506278,4
HF-S_1_GL0069006,4
NZ_KI535318.1_cds_1098,4
gene_2920034,4
gene_3209100,4
Food_3_GL0225116,4
gene_3823424,4
gene_3407587,4
gene_3953890,4
3_GL0014417,4
35_GL0069943,4
gene_3783768,4
gene_3243515,4
gene_3070690,4
NZ_RAYB01000067.1_cds_WP_121708463.1_3183,4
NZ_RAYU01000057.1_cds_WP_120390144.1_5240,4
gene_4555675,4
gene_2267147,4
gene_2877394,4
gene_3809061,4
11_GL0108650,4
HF-S_14_GL0294610,4
gene_3507312,4
gene_4631408,4
NZ_RAYF01000043.1_cds_WP_120436726.1_2204,4
NZ_QZFS01000042.1_cds_WP_129179559.1_5634,4
gene_2601849,4
NZ_QZFS01000062.1_cds_7222,4
gene_4006380,4
gene_4316716,4
gene_4390929,4
gene_4356249,4
gene_927698,4
gene_3987263,4
gene_4554458,4
gene_2997011,4
NZ_RAYE01000055.1_cds_WP_120446322.1_3924,4
G1-3A_GL0083393,4
gene_3703836,4
8-1_GL0107264,4
NZ_OFSM01000055.1_cds_WP_103242498.1_4919,4
gene_4050792,4
gene_4022999,4
gene_4285981,4
gene_3889287,4
gene_2807698,4
gene_3944439,4
gene_1502962,4
NZ_RAYM01000073.1_cds_WP_120437476.1_3571,4
gene_4279980,4
NZ_OFSM01000063.1_cds_WP_103242611.1_4583,4
gene_4391556,4
gene_4604275,4
NZ_OFSM01000044.1_cds_WP_103242229.1_5530,4
gene_2485591,4
gene_3722866,4
gene_4198064,4
NZ_RAZK01000218.1_cds_WP_120487251.1_2331,4
NZ_RAYM01000122.1_cds_WP_120437812.1_9,4
HF-F_4_GL0009360,4
gene_2924220,4
gene_3703611,4
gene_4059760,4
NZ_RAYF01000069.1_cds_WP_002569190.1_3325,4
NZ_OFSM01000024.1_cds_WP_103241356.1_3113,4
gene_4562113,4
gene_3957926,4
gene_4512224,4
gene_2684484,4
MC-6-4_GL0083504,4
gene_3342270,4
gene_4415572,4
gene_2818634,4
gene_4629999,4
1_GL0059570,4
gene_4607190,4
gene_3849227,3
gene_3542934,3
gene_3840202,3
gene_4393107,3
NZ_RAYB01000069.1_cds_WP_121708480.1_3355,3
NZ_RAYY01000040.1_cds_WP_120424430.1_3346,3
gene_4599074,3
gene_3739292,3
NZ_RAZF01000041.1_cds_WP_120428674.1_1984,3
gene_3688763,3
S-Fe17_GL0124448,3
HF-S_2_GL0000493,3
gene_3617052,3
gene_3872460,3
gene_4578616,3
gene_4241908,3
gene_4623413,3
NZ_RAYE01000042.1_cds_WP_120445741.1_3181,3
gene_4077529,3
gene_4353792,3
7-4_GL0063114,3
gene_4624891,3
MH-6-3_GL0035669,3
gene_4224526,3
gene_3403811,3
gene_3462352,3
gene_4373423,3
gene_3992500,3
gene_4272177,3
28_GL0072612,3
gene_3357055,3
gene_3842160,3
gene_3983201,3
OB-1_5_GL0351480,3
gene_4617700,3
gene_4170484,3
gene_4092677,3
32_GL0133156,3
gene_3015756,3
gene_4244735,3
NZ_RAYW01000046.1_cds_WP_121700307.1_2029,3
gene_3881168,3
gene_4000393,3
NZ_RAYF01000050.1_cds_WP_120422744.1_2520,3
gene_3449131,3
gene_4460953,3
gene_3502843,3
gene_3055856,3
gene_4613965,3
gene_960330,3
OB-1_6_GL0232661,3
4-5_GL0043770,3
S-Fe16_GL0073679,3
gene_3169507,3
33_GL0101430,3
gene_4564162,3
gene_3941925,3
gene_4485775,3
NZ_KB822478.1_cds_WP_004056592.1_1978,3
gene_3765290,3
AF73-05_10_GL0212227,3
gene_4320019,3
6-7_GL0045672,3
Chow_7_GL0049220,3
gene_4544603,3
2_GL0147802,3
Group2-7A_GL0021506,3
HF-S_13_GL0112593,3
gene_4624483,3
NZ_KB822478.1_cds_WP_004056581.1_1973,3
NZ_KB822458.1_cds_WP_004076930.1_3257,3
gene_4093097,3
gene_3924558,3
gene_4393951,3
2-4_GL0110874,3
gene_4430222,3
gene_3993766,3
gene_4183215,3
Chow_7_GL0121300,3
NZ_RAZK01000209.1_cds_WP_016303809.1_2213,3
MH-6-4_GL0157909,3
24_GL0004475,3
gene_4056718,3
gene_3539187,3
gene_904748,3
gene_1064752,3
gene_2938726,3
gene_4251654,3
7-4_GL0006811,3
OB-1_11_GL0047016,3
10_GL0030386,3
4-7_GL0060059,3
NZ_RAYR01000014.1_cds_27,3
gene_2903631,3
S-Fe11_GL0104926,3
gene_3834404,3
gene_3793678,3
gene_3853012,3
2-8_GL0037886,3
8-1_GL0019894,3
gene_3817704,3
gene_3879286,3
gene_4383205,3
gene_3866137,3
Food_11_GL0135533,3
gene_2531775,3
2-7_GL0059382,3
gene_3925128,3
NZ_NHMU01000012.1_cds_WP_084081121.1_372,3
gene_2372888,3
NZ_QZFS01000038.1_cds_WP_129179274.1_5018,3
S-Fe17_GL0023364,3
Food_14_GL0280888,3
gene_3039574,3
gene_3314060,3
gene_3099512,3
gene_4185632,3
4_GL0074716,3
gene_4472124,3
gene_2620085,3
NZ_RAYO01000026.1_cds_WP_120395971.1_676,3
MH-6-5_GL0142545,3
gene_3831922,3
gene_4158395,3
gene_3459253,3
gene_3041866,3
gene_4515011,3
gene_4058078,3
gene_4335797,3
gene_3104833,3
ERR1211980_Scaf120_3748,3
gene_3755691,3
MH-6-3_GL0059913,3
gene_2584443,3
gene_2773699,3
S-Fe3_GL0062950,3
Group2-3A_GL0213560,3
7-5_GL0046519,3
gene_3750879,3
NZ_RAYY01000064.1_cds_WP_120425052.1_4406,3
gene_2698357,3
NZ_KI535339.1_cds_WP_023349050.1_3539,3
NZ_RAYQ01000037.1_cds_WP_120472171.1_2648,3
S-Fe20_GL0098121,3
31_GL0005042,3
NZ_QZFS01000267.1_cds_WP_129184903.1_3634,3
Chow_5_GL0293670,3
gene_2444978,3
gene_3999384,3
gene_4023574,3
gene_4498466,3
gene_3489285,3
gene_3065537,3
gene_3571428,3
17_GL0096928,3
MH-6-1_GL0104095,3
gene_4267891,3
gene_2846508,3
Food_10_GL0163396,3
gene_4399829,3
gene_4535067,3
MH-6-3_GL0105256,3
gene_3061465,3
DSM22607_6_GL0094651,3
gene_2825525,3
gene_3889728,3
gene_4429379,3
DSM22607_10_GL0258072,3
gene_4486366,3
MH-6-2_GL0000660,3
17_GL0102688,3
10_GL0040136,3
OB-1_6_GL0186791,3
55_GL0114069,3
gene_4349042,3
NZ_RAYW01000046.1_cds_WP_121700317.1_2039,3
gene_4344958,3
gene_4272797,3
gene_2862978,3
MH-6-2_GL0058588,3
NZ_OFSM01000088.1_cds_WP_103242757.1_2921,3
gene_4638662,3
gene_3741661,3
1-6_GL0040142,3
Chow_7_GL0133564,3
22_GL0026812,3
ERR1212009_Scaf2_85,3
gene_4247616,3
gene_2656692,3
gene_2286819,3
gene_3445883,3
gene_4152213,3
Chow_5_GL0268654,3
Food_12_GL0067115,3
NZ_RAZD01000043.1_cds_WP_120422743.1_2616,3
gene_4238847,3
MH-6-2_GL0007176,3
3B-dyr36-06_GL0000888,3
MH-6-1_GL0024611,3
gene_4314512,3
gene_4544227,3
gene_3839567,3
gene_3317314,3
gene_4256671,3
gene_3990386,3
gene_4294748,3
gene_2755000,3
gene_4540068,3
5-4_GL0087456,3
NZ_KI535329.1_cds_WP_023346971.1_1368,3
NZ_RAYY01000062.1_cds_4357,3
gene_4403330,3
gene_3911161,3
NZ_OFSM01000063.1_cds_WP_103242605.1_4575,3
3-4_GL0019993,3
2-1_GL0067098,3
gene_4562189,3
gene_4375749,3
MH-6-2_GL0066494,3
NZ_RAYQ01000037.1_cds_WP_120472174.1_2653,3
gene_3840831,3
gene_3371392,3
gene_3749228,3
gene_4541878,3
NZ_OFSM01000084.1_cds_WP_103242748.1_2771,3
Chow_7_GL0042089,3
gene_3399200,3
gene_4122913,3
Chow_1_GL0111313,3
gene_4548235,3
gene_4354034,3
MC-6-4_GL0027564,3
gene_3364519,3
gene_4024846,3
OB-1_12_GL0091107,3
gene_3605400,3
gene_3213514,3
NZ_RAYO01000052.1_cds_WP_120396805.1_2259,3
gene_4312783,3
gene_3896976,3
gene_3805840,3
gene_4243765,3
5-7_GL0096995,3
NZ_RAYO01000036.1_cds_WP_120396401.1_1365,3
S-Fe3_GL0185815,3
gene_3967584,3
gene_3802989,3
gene_4287701,3
gene_3177948,3
gene_3965536,3
gene_4610378,3
gene_3487896,3
8-6_GL0015207,3
2791814155,3
gene_1786914,3
gene_4386247,3
Food_11_GL0016298,3
gene_4129389,3
gene_1547196,3
gene_3322123,3
gene_4422298,3
6-1_GL0012051,3
12_GL0037306,3
42_GL0060674,3
MC-6-2_GL0104165,3
gene_4021600,3
OB-1_10_GL0099463,3
DSM22607_7_GL0177133,3
gene_4598258,3
gene_4183607,3
1-8_GL0002311,3
gene_4213637,3
gene_4519626,3
MH-0-4_GL0000129,3
HF-F_13_GL0288109,3
gene_3195928,3
gene_2524915,3
Food_9_GL0258854,3
NZ_QZFS01000063.1_cds_7281,3
gene_2505865,3
Chow_7_GL0124060,3
MH-6-1_GL0038958,3
S-Fe1_GL0151621,3
16_GL0048060,3
NZ_QZFS01000040.1_cds_WP_016292664.1_5464,3
gene_3685063,3
8-3_GL0077451,3
gene_4279628,3
NZ_RAZF01000015.1_cds_WP_120427723.1_306,3
gene_2920033,3
S-Fe10_GL0082580,3
gene_3085907,3
33_GL0000815,3
gene_4431481,3
gene_4228096,3
gene_4358676,3
2B-dyr24-07_GL0019261,3
gene_3766831,3
AF73-05_7_GL0325257,3
1_GL0003802,3
gene_3874153,3
Chow_7_GL0226074,3
52_GL0016563,3
gene_4243841,3
gene_4018547,3
gene_4475245,3
NZ_RAYO01000091.1_cds_WP_120397125.1_3117,3
Group2-7A_GL0079050,3
ERR1212009_Scaf5_265,3
ERR1211980_Scaf8_1136,3
gene_4130075,3
NZ_QZFS01000075.1_cds_WP_016290107.1_8015,3
18_GL0161121,3
33_GL0017275,3
gene_4548238,3
gene_2674029,3
gene_3249174,3
gene_4486985,3
gene_4580879,3
NZ_RAZK01000104.1_cds_WP_120486473.1_73,3
HF-F_13_GL0118119,3
4-7_GL0121996,3
gene_2325174,3
gene_3003808,3
Group2-7A_GL0116341,3
1A-dyr2-07_GL0024257,3
gene_4048081,3
Chow_5_GL0099053,3
4-8_GL0043949,3
gene_2590049,3
gene_3972840,3
gene_2660287,3
Food_7_GL0299662,3
gene_4216501,3
2-2_GL0151369,3
gene_2630815,3
OB-1_1_GL0422483,3
gene_4567892,3
gene_3360102,3
3-2_GL0025252,3
gene_3688415,3
NZ_KI535321.1_cds_WP_023346812.1_1189,3
8-6_GL0094622,3
gene_2542392,3
MH-6-2_GL0095229,3
gene_3441556,3
gene_4275466,3
gene_3397605,3
gene_3497399,3
gene_4371541,3
gene_4619420,3
gene_2898235,3
NZ_QZFS01000005.1_cds_WP_129175262.1_6987,3
gene_3288084,3
gene_4615444,3
gene_4290748,3
gene_4589746,3
gene_3841192,3
NZ_NHTR01000003.1_cds_WP_065548059.1_4318,3
gene_3860995,3
10_GL0029048,3
gene_4225353,3
gene_4187452,3
8-1_GL0060159,3
Group2-6A_GL0092628,3
gene_2943935,3
gene_2476692,3
gene_4273003,3
gene_3584275,3
2A-dyr16-07_GL0083105,3
S-Fe6_GL0126359,3
gene_4561018,3
gene_3749188,3
gene_3869569,3
Chow_1_GL0260610,3
OB-1_5_GL0214762,3
gene_3616119,3
gene_3769439,3
MC-6-2_GL0064557,3
gene_4626145,3
NZ_NHTR01000003.1_cds_WP_065548053.1_4324,3
gene_4214931,3
gene_540419,3
gene_4367625,3
NZ_RAYQ01000015.1_cds_WP_120470982.1_726,3
gene_4446143,3
gene_3904656,3
1-4_GL0033926,3
gene_2187964,3
gene_4084415,3
gene_4008420,3
gene_3609578,3
gene_2815952,3
gene_1751608,3
gene_4393318,3
gene_4124058,3
gene_3393414,3
gene_4092115,3
gene_3989276,3
gene_2536053,3
gene_3995213,3
Group2-7A_GL0014165,3
3_GL0049746,3
gene_4420865,3
NZ_RAZA01000074.1_cds_WP_016222257.1_4016,3
gene_4505663,3
gene_3024445,3
gene_4522995,3
gene_4110883,3
5-5_GL0092733,3
gene_1987058,3
6-2_GL0054073,3
gene_3732078,3
NZ_KB822458.1_cds_WP_004076919.1_3250,3
MH-6-4_GL0096092,3
gene_3858975,3
gene_4292228,3
gene_3873644,3
gene_3778693,3
gene_2751174,3
Food_14_GL0042907,3
gene_4561586,3
gene_3742308,3
10_GL0088727,3
gene_3531141,3
NZ_KB822500.1_cds_WP_004065201.1_4883,3
gene_3197931,3
MC-0-1_GL0001887,3
gene_4088079,3
7-3_GL0033843,3
10_GL0069747,3
gene_3267578,3
gene_4047051,3
gene_3298039,3
gene_3757682,3
gene_3794420,3
Chow_7_GL0057607,3
MH-6-1_GL0057409,3
gene_3053402,3
7-5_GL0019437,3
HF-S_2_GL0206913,3
gene_3280239,3
G1-3A_GL0119513,3
Food_14_GL0047490,3
gene_3748997,3
S-Fe18_GL0034807,3
2A-dyr16-06_GL0037791,3
6-5_GL0044286,3
gene_3712344,3
gene_3788537,3
gene_1094630,3
5_GL0069310,3
gene_3869451,3
gene_4512223,3
gene_4452340,3
S-Fe9_GL0215884,3
gene_3308587,3
gene_3770444,3
gene_4325608,3
8-6_GL0051637,3
gene_1167378,3
gene_4511255,3
gene_4565945,3
gene_3641927,3
gene_3416091,3
50_GL0077082,3
MH-6-4_GL0055712,3
gene_4009003,3
gene_4174056,3
G1-4A_GL0041505,3
DSM22607_4_GL0064462,3
13_GL0051130,3
G1-7A_GL0144671,3
1A-dyr3-07_GL0029409,3
gene_2231644,3
gene_3745320,3
29_GL0057615,3
gene_3622069,3
HF-F_12_GL0045174,3
gene_3338441,3
NZ_RAZE01000038.1_cds_WP_120400864.1_2691,3
gene_4045945,3
NZ_RAYU01000057.1_cds_WP_120390142.1_5238,3
gene_4104748,3
gene_4607554,3
gene_2828115,3
MC-6-3_GL0033368,3
gene_2801116,3
gene_4562489,3
6-7_GL0065834,3
NZ_RAYU01000174.1_cds_WP_120390467.1_1470,3
6-3_GL0062190,3
NZ_RAZD01000030.1_cds_WP_120422098.1_2074,3
gene_3087064,3
DSM22607_4_GL0386837,3
gene_2788830,3
gene_3349351,3
gene_4335722,3
gene_3612424,3
gene_3913084,3
gene_4540846,3
gene_3952487,3
4-5_GL0088965,3
gene_4592730,3
MH-0-4_GL0072887,3
S-Fe16_GL0073695,3
gene_4092853,3
gene_4323814,3
1-1_GL0080148,3
gene_3392844,3
gene_3831862,3
gene_3176071,3
gene_2356025,3
gene_3689489,3
gene_2331054,3
17_GL0143895,3
gene_2979519,3
17_GL0145310,3
gene_4373426,3
NZ_RAYU01000057.1_cds_WP_120390138.1_5232,3
Group2-7A_GL0009017,3
gene_2807420,3
gene_3757706,3
gene_4443822,3
gene_3365449,3
gene_3535532,3
AF73-05_2_GL0070186,3
gene_4062882,3
gene_4517544,3
gene_2939225,3
1A-dyr4-07_GL0096223,3
MC-6-2_GL0081686,3
gene_4508945,3
S-Fe20_GL0026998,2
S-Fe3_GL0114480,2
Group2-5A_GL0118918,2
gene_4218641,2
17_GL0093697,2
MH-6-3_GL0046982,2
NZ_OFSM01000021.1_cds_WP_103241084.1_4355,2
35_GL0019990,2
3-7_GL0003392,2
gene_2767590,2
37_GL0026053,2
S-Fe1_GL0159632,2
MH-6-2_GL0020583,2
gene_4225267,2
Chow_5_GL0184439,2
gene_2678024,2
G1-1A_GL0112495,2
gene_1979399,2
gene_4006056,2
NZ_QZFS01000107.1_cds_WP_129183536.1_144,2
gene_3664062,2
MH-6-2_GL0069161,2
HF-S_3_GL0053604,2
3-3_GL0071077,2
gene_4549944,2
Food_8_GL0391424,2
DSM22607_3_GL0136993,2
S-Fe6_GL0105204,2
gene_3980150,2
gene_4449780,2
NZ_RAYE01000044.1_cds_WP_120445851.1_3302,2
gene_2292707,2
gene_3583869,2
45_GL0081459,2
NZ_QZFS01000074.1_cds_WP_129182210.1_7983,2
gene_3999779,2
Chow_1_GL0289867,2
Group2-1A_GL0050164,2
gene_4404199,2
S-Fe20_GL0007750,2
gene_3482988,2
Group2-2A_GL0071627,2
7-3_GL0098138,2
gene_2032195,2
gene_3224900,2
MC-6-4_GL0003760,2
S-Fe18_GL0054561,2
Chow_1_GL0262532,2
gene_3126954,2
1-8_GL0097492,2
MC-0-1_GL0107920,2
1A-dyr1-07_GL0048595,2
17_GL0067344,2
NZ_RAYF01000109.1_cds_WP_120485498.1_4372,2
DSM22607_7_GL0240895,2
gene_3358355,2
NZ_RAYY01000021.1_cds_WP_120423220.1_1700,2
gene_2575276,2
NZ_QZFS01000024.1_cds_WP_129178435.1_3360,2
4-1_GL0082320,2
gene_4042065,2
6-1_GL0022854,2
2-3_GL0039498,2
gene_3930031,2
16_GL0042133,2
gene_3102060,2
HF-F_9_GL0143004,2
NZ_RAZF01000019.1_cds_WP_120427973.1_599,2
gene_980413,2
gene_3495761,2
DSM22607_7_GL0054670,2
DSM22607_5_GL0168127,2
1-1_GL0145914,2
8-5_GL0084821,2
5_GL0069866,2
4-7_GL0088450,2
MC-6-1_GL0074524,2
HF-S_4_GL0350078,2
22_GL0028929,2
3-5_GL0061312,2
gene_3871067,2
HF-S_10_GL0026793,2
24_GL0043765,2
Food_11_GL0366988,2
HF-S_3_GL0150745,2
3_GL0045117,2
gene_2869536,2
39_GL0003091,2
gene_4349996,2
gene_713453,2
gene_4033891,2
MH-0-5_GL0081354,2
gene_4083949,2
Food_10_GL0065956,2
2-8_GL0047023,2
gene_3031802,2
gene_4308567,2
3-8_GL0024201,2
gene_4441866,2
gene_3931986,2
Group2-3A_GL0023337,2
gene_3768284,2
49_GL0002602,2
gene_3637646,2
NZ_KB822485.1_cds_WP_004059867.1_3156,2
gene_3883420,2
2-5_GL0024734,2
NZ_RAYY01000016.1_cds_WP_120422742.1_870,2
Food_12_GL0173478,2
S-Fe7_GL0097168,2
Group2-6A_GL0078562,2
gene_1453257,2
Group2-3A_GL0203626,2
Group2-3A_GL0209717,2
NZ_KB822441.1_cds_WP_004068262.1_7,2
S-Fe10_GL0012297,2
gene_2467239,2
gene_4529291,2
gene_3469094,2
NZ_QZFS01000040.1_cds_WP_129179355.1_5446,2
AF73-05_1_GL0102969,2
gene_4213252,2
Chow_5_GL0178541,2
gene_3889428,2
HF-F_13_GL0329340,2
6-4_GL0084946,2
HF-S_11_GL0058845,2
Food_8_GL0235546,2
gene_1254814,2
HF-S_9_GL0198780,2
AF73-05_2_GL0257537,2
6-1_GL0037863,2
8-7_GL0076545,2
G1-3A_GL0025560,2
gene_3381498,2
G1-8A_GL0095746,2
gene_3294775,2
gene_4624223,2
gene_4200826,2
gene_4101166,2
HF-S_7_GL0111028,2
Food_10_GL0061604,2
Group2-7A_GL0013132,2
gene_3062529,2
DSM22607_7_GL0243124,2
1A-dyr2-07_GL0064411,2
3-4_GL0012756,2
4-2_GL0092548,2
1-8_GL0052664,2
MH-6-4_GL0181478,2
21_GL0020338,2
DSM22607_5_GL0069257,2
gene_3806655,2
1-4_GL0056533,2
gene_3527759,2
NZ_CP021421.1_cds_WP_068960215.1_155,2
gene_2354909,2
Chow_4_GL0295893,2
NZ_OFSM01000014.1_cds_1719,2
6-6_GL0078182,2
Food_9_GL0307548,2
gene_4202278,2
OB-1_2_GL0249481,2
MH-6-4_GL0051476,2
13_GL0069518,2
gene_4489986,2
MC-6-2_GL0111438,2
MH-6-5_GL0148088,2
gene_4020823,2
gene_1824946,2
AF73-05_5_GL0243304,2
Group2-7A_GL0045670,2
gene_3197731,2
11_GL0155874,2
Chow_7_GL0095444,2
gene_2387010,2
gene_2579507,2
MH-0-5_GL0016792,2
6-7_GL0024773,2
1-2_GL0063659,2
gene_3344040,2
gene_800486,2
gene_4594315,2
8-7_GL0088751,2
NZ_KI535329.1_cds_WP_023347477.1_1879,2
gene_4567312,2
AF73-05_13_GL0324234,2
HF-S_3_GL0341524,2
38_GL0038408,2
Chow_5_GL0118876,2
AF73-05_13_GL0212304,2
S-Fe2_GL0185567,2
1-1_GL0128290,2
gene_4075932,2
gene_4149514,2
gene_3856166,2
MH-6-3_GL0011388,2
gene_1497235,2
Food_14_GL0329344,2
gene_943174,2
Chow_7_GL0276351,2
gene_3034532,2
gene_3515490,2
10_GL0071212,2
1-4_GL0090074,2
gene_4462152,2
gene_2982942,2
NZ_CP021422.1_cds_WP_066535552.1_739,2
NZ_RAYY01000035.1_cds_WP_120424256.1_2913,2
gene_2780429,2
gene_3360411,2
gene_2854598,2
AF73-05_2_GL0121398,2
NZ_RAZD01000006.1_cds_WP_120418360.1_3245,2
13_GL0042511,2
2-8_GL0068497,2
gene_3976070,2
MH-6-1_GL0085657,2
ERR1211980_Scaf8_1138,2
S-Fe3_GL0185455,2
gene_3126436,2
gene_2013043,2
gene_4603043,2
Food_10_GL0087026,2
HF-S_4_GL0348728,2
Group2-3A_GL0176845,2
MH-6-2_GL0034575,2
10_GL0059272,2
Group2-3A_GL0038689,2
HF-S_8_GL0298285,2
HF-S_4_GL0295501,2
18_GL0101110,2
DSM22607_2_GL0325758,2
gene_3900021,2
7-4_GL0089246,2
HF-S_2_GL0232119,2
gene_3800678,2
gene_4089021,2
48_GL0012969,2
NZ_KB822467.1_cds_WP_004081239.1_4997,2
8-4_GL0105217,2
OB-1_2_GL0110726,2
Group2-3A_GL0135964,2
S-Fe3_GL0052922,2
gene_3906179,2
gene_3191984,2
OB-1_8_GL0173381,2
Chow_5_GL0286496,2
20_GL0058751,2
gene_4502920,2
S-Fe1_GL0077743,2
gene_4618627,2
gene_3576285,2
MH-0-4_GL0038935,2
Chow_3_GL0071043,2
NZ_QZFS01000080.1_cds_WP_016292290.1_8437,2
22_GL0114120,2
S-Fe8_GL0075401,2
Group2-3A_GL0213744,2
G1-1A_GL0033980,2
gene_4302204,2
gene_2650085,2
Chow_4_GL0331847,2
gene_1058855,2
35_GL0015375,2
2-4_GL0086245,2
gene_3551526,2
gene_3428325,2
gene_3902047,2
HF-F_7_GL0031781,2
gene_4204668,2
gene_4064433,2
3-6_GL0039432,2
Food_5_GL0263770,2
gene_3896188,2
gene_2378413,2
gene_880804,2
2A-dyr13-06_GL0015147,2
gene_4375326,2
gene_3945797,2
gene_4131655,2
HF-S_13_GL0146027,2
51_GL0002209,2
gene_1736373,2
gene_3732438,2
NZ_QZFS01000042.1_cds_WP_016292443.1_5608,2
gene_4633699,2
NZ_RAZK01000082.1_cds_WP_120486086.1_6522,2
gene_4587746,2
NZ_RAZG01000022.1_cds_WP_120408078.1_1862,2
S-Fe7_GL0216277,2
HF-S_13_GL0198227,2
Food_2_GL0101807,2
gene_3009101,2
gene_3610718,2
gene_4134434,2
S-Fe10_GL0022777,2
HF-F_10_GL0065998,2
gene_4365188,2
2A-dyr16-06_GL0001792,2
gene_4155147,2
gene_3415218,2
NZ_RAYR01000026.1_cds_1604,2
gene_4418887,2
9_GL0080698,2
gene_997919,2
NZ_QZFS01000019.1_cds_WP_016292982.1_2374,2
OB-1_5_GL0353744,2
gene_2780427,2
Food_8_GL0156102,2
Food_14_GL0070443,2
Chow_7_GL0075917,2
Chow_7_GL0219827,2
47_GL0087779,2
gene_3331481,2
gene_4507570,2
gene_1072745,2
OB-1_12_GL0159279,2
NZ_QZFS01000057.1_cds_WP_016290023.1_6752,2
HF-S_6_GL0190000,2
MC-0-1_GL0094710,2
gene_2981053,2
gene_4607946,2
HF-S_6_GL0193749,2
Group2-3A_GL0203640,2
gene_3172416,2
gene_3642582,2
4-3_GL0078958,2
S-Fe20_GL0190463,2
26_GL0075224,2
NZ_KB822444.1_cds_WP_004071466.1_1546,2
Food_6_GL0067215,2
NZ_CP021422.1_cds_WP_088364424.1_2031,2
35_GL0046495,2
gene_2857683,2
gene_4333121,2
gene_3098086,2
NZ_RAYM01000071.1_cds_WP_120437437.1_3545,2
OB-1_13_GL0027482,2
Chow_3_GL0243556,2
MH-6-5_GL0044323,2
gene_1768495,2
MH-6-1_GL0035770,2
8-6_GL0054402,2
gene_3908660,2
MC-0-3_GL0005607,2
gene_2743429,2
S-Fe6_GL0256364,2
NZ_QZFS01000205.1_cds_WP_129184719.1_2827,2
OB-1_5_GL0389546,2
Food_11_GL0156887,2
gene_2758467,2
AF73-05_1_GL0083559,2
gene_4108224,2
gene_3715835,2
gene_3937009,2
gene_4183837,2
S-Fe1_GL0153676,2
gene_1259536,2
gene_4351018,2
HF-S_10_GL0151031,2
gene_4021872,2
Food_9_GL0065598,2
Chow_7_GL0024144,2
NZ_RAZF01000041.1_cds_1987,2
gene_3058434,2
gene_2458353,2
gene_3795644,2
4-3_GL0020794,2
gene_4052682,2
gene_1387411,2
gene_4181212,2
gene_501690,2
5-6_GL0051583,2
gene_3588741,2
MC-6-2_GL0005069,2
gene_2146375,2
1-3_GL0053830,2
8-6_GL0102664,2
gene_3109694,2
20_GL0148454,2
Chow_3_GL0247446,2
3-1_GL0043059,2
Food_5_GL0358516,2
31_GL0028010,2
5-1_GL0056461,2
2-4_GL0023488,2
1-3_GL0103879,2
17_GL0126363,2
gene_1552886,2
AF73-05_5_GL0317328,2
gene_4295313,2
MH-6-4_GL0140889,2
Group2-3A_GL0038693,2
gene_3314691,2
gene_4494897,2
NZ_RAYR01000023.1_cds_1055,2
1A-dyr1-07_GL0023486,2
1-7_GL0111002,2
NZ_KB822478.1_cds_WP_040469016.1_1953,2
Group2-3A_GL0005127,2
gene_3388199,2
MH-6-4_GL0167682,2
gene_4060894,2
DSM22607_1_GL0251860,2
1-7_GL0012071,2
gene_749879,2
MH-0-5_GL0002756,2
Group2-2A_GL0013730,2
gene_2814879,2
gene_1447586,2
Food_13_GL0146124,2
AF73-05_11_GL0385306,2
Chow_1_GL0296675,2
OB-1_9_GL0141406,2
4-1_GL0025555,2
HF-S_12_GL0260620,2
gene_3314353,2
