gene,postFMT_3_ileum
gene_1941510,89
HF-F_4_GL0315444,89
gene_4280422,89
gene_4214931,89
gene_4602026,88
gene_3924558,88
gene_3441169,88
gene_4619635,88
gene_3024445,88
gene_4541878,87
gene_4129389,87
gene_4477933,87
gene_3729402,87
gene_4389605,87
gene_3966376,87
gene_4367958,86
gene_3331960,86
gene_3783768,86
gene_4415572,86
gene_3576320,86
gene_3507312,86
gene_3771904,85
gene_2655864,85
gene_2958888,85
gene_4401875,84
gene_4536111,84
gene_2021737,84
gene_4169248,84
gene_4623413,84
gene_3154440,84
gene_3951783,84
gene_2801116,84
gene_2187964,84
gene_4183607,83
gene_3788614,83
gene_3696814,83
gene_4017616,83
gene_4471424,83
gene_4544603,83
gene_4632766,83
gene_3609578,83
gene_3916745,83
gene_3365449,82
gene_4228096,82
gene_4437326,82
gene_4515345,81
gene_3909592,81
gene_3614375,81
gene_4365283,81
gene_4551145,81
gene_3840202,80
gene_3957926,80
gene_4314512,80
gene_4015660,80
gene_4058580,80
gene_4474332,80
gene_2847665,79
gene_4397118,79
gene_3835984,79
gene_4212152,79
gene_4390929,78
gene_4540846,77
gene_3916811,77
gene_3858975,77
gene_4522995,77
gene_3449131,77
gene_4264963,77
gene_3823489,77
gene_3873644,76
gene_4341527,76
gene_4593553,76
gene_4510842,76
gene_3688763,76
gene_4589746,76
gene_4203001,76
gene_2698357,75
gene_3889287,75
gene_2564296,75
gene_4428354,75
gene_2920034,75
gene_3364519,75
gene_2598436,74
gene_3766831,74
gene_4043107,74
gene_2884174,74
gene_3616404,74
gene_4130075,74
gene_3641927,74
gene_4615558,74
gene_4480472,74
gene_2801242,74
gene_3759426,73
gene_4059908,73
gene_4141481,73
gene_3990632,73
gene_4580879,72
gene_3990386,72
gene_4333933,72
gene_4600913,71
gene_3160558,71
gene_4259576,71
gene_4084315,71
gene_3325611,71
gene_2877394,71
gene_1502962,70
gene_3788687,70
gene_2589919,70
gene_4335797,70
gene_3986268,70
gene_4174056,70
gene_4030026,69
gene_4181212,69
gene_3809061,69
gene_3360102,69
gene_4420865,69
gene_3654226,68
gene_4577484,68
gene_4351018,68
gene_4362721,68
gene_4023574,68
gene_3584310,68
gene_3703836,68
gene_4468469,67
gene_4185014,67
gene_4497718,67
gene_3855165,67
gene_4325564,67
gene_3980150,67
gene_3489285,67
gene_3770444,66
gene_4574498,66
gene_3940464,66
gene_4089213,66
gene_4035484,66
gene_4092853,65
gene_4384710,65
gene_2135555,65
gene_4290748,65
gene_3750879,65
gene_4375748,64
gene_2788830,64
gene_3943715,64
gene_3203716,64
gene_2611139,64
gene_3506278,64
gene_4162304,64
gene_3188393,64
gene_3989276,63
gene_4172387,63
gene_3745320,63
gene_2709517,63
gene_3575376,63
gene_4021956,63
gene_4163167,63
gene_3811695,63
gene_3197931,62
gene_3994719,62
gene_3904656,62
gene_4216454,62
gene_4393318,62
gene_3847449,62
gene_4101749,61
gene_4242330,61
gene_4611582,60
gene_2807698,60
gene_4216501,60
gene_2524915,60
gene_4555675,60
gene_4364997,60
gene_2997011,60
gene_3840831,60
gene_3967584,60
gene_3399198,60
gene_4502920,60
gene_2617804,60
gene_2584443,60
gene_3909470,59
gene_4185632,59
gene_3243515,59
gene_3972840,59
gene_3721413,59
gene_2742702,59
gene_2476692,58
gene_4278302,58
gene_4000699,58
gene_3616119,58
gene_4358785,58
gene_4158073,58
gene_4203266,58
gene_3314060,58
gene_4373426,57
gene_3219872,57
gene_1165785,57
gene_4060894,57
gene_4529898,57
gene_3062715,57
gene_4369583,57
gene_3823424,57
gene_2678024,56
gene_3722866,56
gene_3595036,56
gene_3298039,56
gene_3346227,56
gene_4435083,56
gene_4535067,56
gene_4517544,56
gene_4462152,56
gene_3987264,55
gene_3924852,55
gene_4560857,55
gene_2788208,55
gene_2967397,55
gene_4445555,55
gene_4279980,55
gene_4296261,55
gene_3032579,55
gene_4386247,54
gene_3768436,54
gene_4562189,54
gene_4341592,54
gene_3474815,54
gene_4328530,54
gene_3552221,53
gene_4061037,53
gene_2773699,53
gene_4468583,53
gene_2354909,53
gene_2657736,53
gene_3249174,53
gene_3331625,53
gene_3487488,53
gene_3889728,52
gene_4375326,52
gene_4330099,52
gene_4604793,52
gene_4092115,52
gene_4554458,51
gene_4446143,51
gene_4202278,51
gene_4622983,51
gene_3537486,51
gene_4370459,51
gene_4379000,51
gene_2601849,51
gene_4411896,50
gene_3732078,50
gene_4441422,50
gene_4624891,50
gene_3081265,50
gene_3437138,50
gene_4461645,50
gene_4604275,49
gene_3299601,49
gene_1875936,49
gene_3953890,49
gene_4391556,49
gene_4244735,49
gene_4313014,49
gene_4015698,49
gene_4367625,49
gene_4006380,49
gene_2656692,49
gene_3944439,49
gene_4151988,48
gene_4064017,48
gene_4548444,48
gene_4628721,48
gene_3963551,47
gene_4542451,47
gene_3566605,47
gene_3589727,47
gene_4008420,47
gene_4535336,46
gene_4272797,46
gene_3773662,46
gene_4089021,46
gene_3773062,46
gene_4028612,46
gene_4403330,46
gene_4464421,45
gene_4224045,45
gene_4244737,45
gene_4252021,45
gene_3231474,45
gene_3874153,45
gene_3334043,44
Food_11_GL0016298,44
gene_4511255,44
gene_4570571,44
gene_4638513,44
gene_4035184,44
gene_4637644,44
gene_4479686,44
gene_4631309,43
gene_3085907,43
gene_2920033,43
gene_4153794,43
gene_3755691,43
gene_4468467,42
gene_1308757,42
gene_4567892,42
gene_2818634,42
gene_3993766,42
gene_3583869,42
gene_4598258,42
gene_3605400,41
gene_3817704,41
gene_4318549,41
Group2-8A_GL0229637,41
gene_3213514,41
gene_4104838,41
gene_3741646,41
gene_4198065,40
gene_4383205,40
gene_4486366,40
gene_3612424,40
gene_4439604,40
gene_3831271,40
gene_3399418,40
gene_3099512,39
gene_4232289,39
gene_3160105,39
gene_4009003,39
gene_3965892,39
gene_4394567,39
gene_2124271,39
gene_3909116,39
gene_3554812,39
gene_4200765,39
gene_4472124,39
gene_3849227,39
gene_4092677,39
gene_4232255,38
gene_2907201,38
gene_4252706,38
gene_3284749,38
gene_4203265,38
gene_3582945,38
gene_2414653,38
gene_3333521,38
gene_4459673,38
gene_3889558,38
gene_3156566,37
gene_4519626,37
gene_3271489,37
gene_4188445,37
gene_4513491,37
gene_3551526,37
gene_3445883,37
gene_3574736,37
gene_4290312,37
gene_3344040,37
gene_4344958,37
gene_4621326,36
gene_4560934,36
gene_2585850,36
gene_4138698,36
gene_2903645,36
gene_4626145,35
gene_3712372,35
gene_2924220,35
gene_4393951,35
gene_4186579,35
gene_4158231,35
gene_4629151,35
gene_3702398,35
gene_4186822,35
gene_4259615,34
gene_3380098,34
gene_4286093,34
gene_3433474,34
gene_1842198,34
gene_4050792,34
gene_3685063,34
gene_3080780,34
gene_4333890,34
gene_4058078,34
gene_4238188,34
gene_4243841,33
gene_1801273,33
gene_3838998,33
gene_4520988,33
gene_3152681,33
gene_4031457,33
gene_3052833,32
gene_2672380,32
gene_3223108,32
gene_2863323,32
gene_4369413,32
gene_3126436,32
gene_2607397,32
gene_2027914,32
gene_4498466,32
gene_4077702,32
gene_3316083,32
gene_3260888,32
gene_4189171,32
gene_3522274,31
gene_4394111,31
gene_3440799,31
gene_4629269,31
gene_3788612,31
gene_4329118,31
gene_3482988,31
gene_3853012,31
gene_2836084,31
gene_3591157,31
gene_3923781,30
G1-1A_GL0050052,30
gene_3798027,30
gene_3836223,30
gene_3813420,30
gene_3595151,30
gene_4212504,30
gene_3978891,30
gene_3684336,30
gene_4476415,29
gene_3804655,29
gene_3992124,29
gene_3554842,29
gene_540419,29
gene_4077529,29
gene_3751552,29
gene_3354879,29
gene_4295313,29
gene_3293372,29
gene_2908450,29
gene_3937009,29
gene_2862978,28
gene_4177082,28
gene_3869922,28
gene_4635455,28
gene_3902047,28
gene_4443023,28
gene_2831467,28
gene_4195443,27
gene_3955283,27
gene_4064433,27
gene_4548235,27
gene_3438740,27
gene_2507107,26
gene_4182243,26
gene_3971759,26
gene_2669432,26
gene_3458484,26
gene_3741661,26
gene_4622897,25
gene_3178868,25
gene_4299182,25
gene_4363993,25
gene_3224900,25
gene_4403189,25
gene_3869451,25
gene_2497113,25
6-8_GL0029701,24
gene_4511254,24
gene_4574508,24
gene_4062643,24
gene_4100492,24
gene_1026049,24
gene_4170541,24
gene_3675170,24
Food_10_GL0066534,24
gene_3495041,24
gene_4442738,24
gene_2234702,23
gene_3544651,23
gene_3347461,23
gene_4443621,23
gene_2880591,23
gene_2730300,23
gene_4639497,23
gene_3021686,23
gene_4057995,23
gene_3481693,23
gene_4094261,23
gene_4226864,23
gene_4473505,23
gene_2898235,23
gene_4199689,23
gene_4573592,23
gene_4245204,23
gene_3577811,23
gene_1801269,23
gene_4064745,22
gene_3232543,22
gene_3016753,22
gene_3289459,22
gene_3074511,22
gene_4516870,22
gene_4529291,22
gene_3927039,22
gene_4268029,22
gene_3798663,22
gene_3712344,22
gene_3531789,22
gene_4586369,22
gene_3082409,21
gene_4074583,21
gene_3518954,21
gene_4420282,21
gene_3539583,21
gene_4513554,21
gene_2930587,21
gene_2476695,21
gene_4551605,21
gene_2794976,21
gene_4021872,21
gene_4343858,20
gene_3983201,20
gene_4624516,20
gene_2282922,20
gene_4025479,20
gene_3308635,20
gene_4349042,20
HF-S_8_GL0298285,20
gene_3326742,20
gene_4087384,19
gene_3662133,19
gene_4058249,19
gene_3467498,19
gene_2635240,19
gene_4516378,19
gene_3904347,19
gene_3403811,19
gene_4076253,18
gene_4014243,18
gene_4484928,18
gene_2231849,18
gene_4020953,18
gene_1801275,18
gene_3538811,18
gene_4389427,18
gene_2828115,18
gene_4564552,18
gene_3836026,18
gene_3757065,18
gene_4615444,18
4-8_GL0125181,17
gene_3041554,17
gene_4563424,17
gene_4061258,17
gene_3368895,17
gene_3003808,17
gene_4501335,17
gene_3656247,17
gene_3909959,17
gene_3920373,17
gene_4582584,17
gene_3950018,17
gene_4317045,17
gene_2278439,17
gene_4459324,17
gene_1681961,17
gene_2241564,17
gene_2963520,17
gene_3546744,17
10_GL0037899,17
gene_4257021,16
gene_4434977,16
gene_4273994,16
gene_3820861,16
gene_2905494,16
gene_1796315,16
gene_2807419,16
4-8_GL0043949,16
gene_4449852,16
gene_4627868,16
gene_4559731,16
gene_3588741,16
gene_3697908,16
gene_4206593,16
gene_2741080,16
4-8_GL0068539,16
gene_4215562,16
gene_4634806,16
gene_4602381,16
gene_4394921,16
gene_3190542,16
gene_3942773,15
gene_3214212,15
gene_3229463,15
gene_3151780,15
gene_3114394,15
gene_3864243,15
gene_3349576,15
gene_3455917,15
gene_3041983,15
gene_2807420,15
gene_4009577,15
gene_3852726,15
gene_3052830,15
gene_1026056,15
gene_3534764,15
gene_3193873,15
gene_4367740,14
gene_4082457,14
gene_2664238,14
gene_2318072,14
gene_3628386,14
gene_2043202,14
gene_3491618,14
gene_4544681,14
gene_2755000,14
gene_3932088,14
gene_4164545,14
gene_2780734,14
gene_2903631,14
gene_3748997,14
gene_4303281,14
gene_2999740,14
gene_2525173,13
gene_4370791,13
gene_4559652,13
gene_3353168,13
gene_4639379,13
gene_3609243,13
gene_2501807,13
gene_3830293,13
gene_3501060,13
gene_3791683,13
gene_4399192,13
gene_3356230,13
DSM22607_3_GL0200065,13
gene_2997683,13
gene_4124753,13
gene_3488423,13
gene_3651492,13
27_GL0085325,13
gene_2657919,13
gene_4446246,12
gene_3769439,12
gene_3823003,12
gene_2997680,12
gene_3661100,12
gene_1400312,12
26_GL0055056,12
gene_2617190,12
gene_2384494,12
gene_4204923,12
gene_4515011,12
gene_4382232,12
gene_3507422,12
gene_4009578,12
AF73-05_8_GL0386864,12
gene_3604879,12
gene_4605576,12
gene_1760260,12
gene_4553178,12
gene_4057972,12
gene_1875934,12
gene_4386064,12
HF-F_5_GL0101465,12
gene_3301025,11
gene_1454861,11
gene_4362860,11
gene_4235143,11
gene_4267068,11
gene_3850551,11
gene_4213252,11
gene_4625526,11
gene_4380983,11
gene_2840538,11
gene_3782006,11
gene_4225936,11
gene_1454868,11
gene_4549457,11
gene_3670379,11
gene_4509480,11
gene_3891795,11
gene_3104078,11
gene_3568808,11
gene_3620297,11
gene_3471869,11
gene_4307020,11
gene_3539584,11
gene_4020360,11
gene_3613912,10
gene_4196444,10
gene_2601444,10
gene_4252019,10
55_GL0085882,10
gene_3616451,10
gene_2906442,10
gene_4616817,10
gene_4244922,10
gene_4304291,10
gene_3703372,10
gene_3024861,10
gene_2525172,10
1-6_GL0102647,10
gene_1713605,9
gene_4197547,9
gene_3780544,9
gene_1925775,9
gene_4369389,9
gene_4179012,9
gene_2971417,9
gene_4527402,9
gene_3691332,9
gene_4257775,9
gene_4189210,9
gene_3840685,9
gene_2114564,9
gene_3164615,9
gene_3052834,9
gene_3892366,9
gene_3229889,9
gene_3616543,9
gene_4344153,9
gene_3638798,9
gene_4625063,9
gene_3584278,9
gene_1740551,9
gene_4549766,9
gene_4323814,9
gene_4108224,9
gene_4369128,9
gene_1567482,9
gene_3659031,9
gene_3480383,9
gene_2466058,9
gene_4231814,8
gene_2510662,8
gene_4363988,8
gene_3395106,8
gene_4369201,8
gene_4433435,8
gene_4298447,8
gene_3957808,8
gene_3383690,8
gene_4041898,8
gene_3380452,8
gene_1398152,8
gene_3794778,8
gene_4626050,8
gene_4533624,8
gene_4330678,8
gene_2013835,8
gene_3462121,8
gene_4356000,8
gene_4421225,8
gene_2780731,8
gene_3736748,8
gene_1026051,8
gene_4285893,8
gene_4038605,8
gene_3608420,8
gene_3786210,8
gene_3907540,8
gene_2893334,8
gene_4432533,8
gene_4081333,8
gene_4304945,8
gene_2076199,8
gene_3521820,8
gene_4219713,8
gene_4028241,8
gene_2297767,8
gene_4584537,8
gene_4591506,8
Food_9_GL0258854,7
gene_3323097,7
gene_4182695,7
gene_4450303,7
gene_4596176,7
gene_3725564,7
gene_4057207,7
gene_4618926,7
gene_4342290,7
gene_3284514,7
gene_2736341,7
gene_4080116,7
gene_4442818,7
2-5_GL0025268,7
gene_3830901,7
gene_3932205,7
gene_3818168,7
gene_2553609,7
gene_4161183,7
gene_2261200,7
gene_3343801,7
gene_3158900,7
gene_3213096,7
gene_4003132,7
gene_2066732,7
1-6_GL0033537,7
gene_4172682,7
gene_3867051,7
gene_3220136,7
gene_4626845,7
gene_3146998,7
gene_4616862,7
gene_4179120,7
gene_3793633,7
gene_4506083,7
gene_3629485,7
gene_4343413,7
gene_3690615,7
gene_4327375,7
gene_4581292,7
gene_3948284,7
gene_4487284,7
gene_4215693,7
gene_3744795,7
gene_4616707,7
gene_3261430,7
gene_4442015,7
gene_2988546,7
gene_4474925,7
gene_4485090,7
gene_3517020,7
2-8_GL0023145,7
gene_3458968,7
gene_3801416,7
gene_3473620,7
gene_4438284,7
gene_2859489,7
gene_4308398,7
gene_2737365,7
gene_4520420,7
gene_3893000,7
gene_4134348,7
gene_4574066,7
gene_4633741,7
gene_3692281,7
gene_3880223,6
gene_4308977,6
gene_4024347,6
gene_4382701,6
gene_3812019,6
gene_3393479,6
gene_2613181,6
gene_3830378,6
gene_3435559,6
gene_4241833,6
gene_3336388,6
gene_2774755,6
gene_4436873,6
gene_3840486,6
gene_4379080,6
gene_3179389,6
gene_4528009,6
gene_4168708,6
gene_3682088,6
gene_4632657,6
gene_3586770,6
gene_3850845,6
gene_4548128,6
gene_3938084,6
gene_4423833,6
gene_3285020,6
gene_3458772,6
gene_3210127,6
gene_4182415,6
gene_3536789,6
gene_3828045,6
gene_4587949,6
gene_4116842,6
gene_3085275,6
gene_3804100,6
gene_3872891,6
gene_3694613,6
gene_3991561,6
gene_3051931,6
gene_2743250,6
gene_3862528,6
gene_4066282,6
gene_4107498,6
gene_4012302,6
Food_9_GL0075663,6
gene_4108298,6
gene_2780400,6
gene_3339832,6
gene_4366317,6
gene_3768273,6
gene_4052874,6
gene_4119150,6
gene_3645846,6
gene_3208193,6
gene_3728606,6
gene_4340244,6
gene_4349316,6
gene_4549003,6
gene_4555977,6
gene_3548300,6
gene_4188406,6
6_GL0093084,6
19_GL0066769,6
gene_3894289,6
gene_4005589,6
gene_4474850,6
gene_4071155,6
gene_4593240,6
gene_4224344,6
gene_2755043,6
gene_4477636,6
6-7_GL0086369,6
gene_4519955,6
gene_3722582,6
gene_3379480,6
gene_2157175,6
gene_3912736,6
gene_3780465,6
gene_4410843,6
gene_3349577,6
gene_2934785,6
gene_4003020,6
gene_4222745,6
gene_3976754,6
gene_3913018,6
gene_3266366,6
gene_3676226,6
gene_4555864,6
gene_3358134,6
gene_3710735,6
gene_3860934,6
gene_4617002,6
gene_3550655,6
gene_4111488,6
gene_4599508,6
gene_3527197,6
gene_3909468,6
gene_3719866,6
gene_4504124,6
gene_3779664,6
gene_3779955,5
gene_3997852,5
gene_4491149,5
gene_4070190,5
gene_3860051,5
gene_3863248,5
gene_4396691,5
gene_4267290,5
gene_4518001,5
gene_3725104,5
gene_3198682,5
gene_3819288,5
gene_3592148,5
gene_3164473,5
gene_3529169,5
gene_3461099,5
gene_3887581,5
gene_4086786,5
1-6_GL0074849,5
gene_3027984,5
gene_3854067,5
gene_4104662,5
gene_4190573,5
gene_2959946,5
gene_3658211,5
gene_2302049,5
gene_2939353,5
gene_4173532,5
gene_4128700,5
gene_3819632,5
gene_4489033,5
gene_3469929,5
gene_2990653,5
gene_3870097,5
gene_4497695,5
gene_2929890,5
gene_2780475,5
gene_2885363,5
gene_2899340,5
gene_3510179,5
gene_3893494,5
gene_4371264,5
gene_4303363,5
gene_3980856,5
gene_4084056,5
gene_4338840,5
gene_2957754,5
gene_3833704,5
gene_3854970,5
gene_3876454,5
gene_4259054,5
gene_3634208,5
gene_4326498,5
gene_4245025,5
gene_4442081,5
gene_3869957,5
gene_3518269,5
gene_3518321,5
gene_3484792,5
gene_3443473,5
gene_3836290,5
gene_4635967,5
gene_4300937,5
gene_3966695,5
4-8_GL0106806,5
gene_3670616,5
gene_3725315,5
gene_2491235,5
gene_3461236,5
gene_3268466,5
gene_4043141,5
gene_4342314,5
gene_3388104,5
gene_3595926,5
gene_4385693,5
gene_3854687,5
gene_4394950,5
gene_3953285,5
gene_4336286,5
gene_3148444,5
gene_1801276,5
gene_4095198,5
gene_3305573,5
gene_4170316,5
gene_4048702,5
gene_4583895,5
gene_4330534,5
gene_4056615,5
gene_3980982,5
gene_4396779,5
gene_4414905,5
gene_3890966,5
gene_2517739,5
gene_4075138,5
gene_4625834,5
gene_4076676,5
gene_4462204,5
gene_4061459,5
gene_4607123,5
gene_4364293,5
gene_3448178,5
gene_3228830,5
gene_3807807,5
gene_4257158,5
gene_3830479,5
gene_3492173,5
gene_4379516,5
gene_4089861,5
gene_4256510,5
gene_4241885,5
gene_3299267,5
gene_4499247,5
gene_4127643,5
gene_3666992,5
gene_3466876,5
gene_4263458,5
gene_3152129,5
gene_2975014,5
gene_2010572,5
gene_2655500,5
gene_1796314,5
gene_3929430,5
gene_2913577,5
gene_2980834,5
gene_3014711,5
gene_3229680,5
gene_3580669,5
gene_4467689,5
gene_4463446,5
gene_3908770,5
gene_3862166,5
gene_3062957,5
gene_3401800,5
gene_4594462,5
gene_3720806,5
gene_2856693,5
gene_2330501,5
gene_3687142,5
gene_4448458,5
gene_4395857,5
gene_4622268,5
gene_3640591,5
gene_4028346,5
gene_3518065,5
gene_4244163,5
gene_4395181,5
gene_2362819,5
gene_3524722,5
gene_4000287,5
gene_4626182,5
gene_3064754,5
gene_2744540,5
gene_3718247,5
gene_4366975,5
gene_4619336,5
gene_3528274,5
gene_3461439,5
gene_4402343,5
gene_4281726,5
gene_3815291,5
gene_3887817,5
gene_3254547,5
gene_3401729,5
gene_3333401,5
gene_2968920,5
gene_4240988,5
gene_2991518,5
gene_4090650,5
gene_2948675,5
gene_2682177,5
gene_2623263,5
gene_4522959,5
gene_4109858,5
gene_4285266,5
gene_2713182,4
gene_2164062,4
gene_4382237,4
gene_3753006,4
gene_4517386,4
gene_3917406,4
gene_4076305,4
gene_3189359,4
gene_4611660,4
gene_3463823,4
gene_4259376,4
gene_4219888,4
gene_3705105,4
gene_4358061,4
gene_3297220,4
gene_2790845,4
gene_3204127,4
gene_3210158,4
gene_3630536,4
gene_4500338,4
gene_4630959,4
gene_2906518,4
gene_4403350,4
gene_2963088,4
gene_3194613,4
gene_3317314,4
gene_4485304,4
gene_4464232,4
gene_4573796,4
gene_2484060,4
gene_3119153,4
gene_4427939,4
gene_4431048,4
gene_3039885,4
gene_4175842,4
gene_4126684,4
gene_3010111,4
gene_3814229,4
gene_3671613,4
gene_3929872,4
gene_4578199,4
gene_3727720,4
gene_4573203,4
gene_4492092,4
gene_4321466,4
gene_4464113,4
gene_2913306,4
gene_3219772,4
gene_3543411,4
gene_3880756,4
gene_4284862,4
gene_3893332,4
gene_4633015,4
gene_3248553,4
gene_3637812,4
gene_1985094,4
gene_3831289,4
gene_4066796,4
gene_3977777,4
gene_3552925,4
gene_3731756,4
gene_3337090,4
gene_4111002,4
gene_4179268,4
gene_3677106,4
gene_3107146,4
gene_3626010,4
gene_3101401,4
gene_3575442,4
gene_4149991,4
gene_2783770,4
gene_3714818,4
gene_3149133,4
gene_3678486,4
gene_2998635,4
gene_2325536,4
gene_3328832,4
gene_4209694,4
gene_3860897,4
gene_2476467,4
gene_3860609,4
gene_4367444,4
gene_4636623,4
gene_4114943,4
gene_3992947,4
gene_3062956,4
gene_4183623,4
gene_3144460,4
gene_4220033,4
gene_4019767,4
gene_2827464,4
gene_4574661,4
gene_4304459,4
gene_2799301,4
gene_4615268,4
gene_4473079,4
