gene,noFMT_4_jejunum
gene_4314512,164
gene_4373423,164
gene_2889990,164
gene_3943020,164
gene_3750879,164
gene_3840202,163
10_GL0023873,163
1A-dyr2-07_GL0009494,163
gene_2920034,163
gene_4273003,163
gene_1941510,163
gene_2264954,163
1A-dyr2-07_GL0030411,163
gene_4039328,162
gene_1849529,162
1A-dyr2-07_GL0028820,162
10_GL0070886,162
10_GL0046429,162
gene_4551145,162
gene_3930693,161
gene_1177049,161
10_GL0054039,161
gene_4316716,161
gene_3487708,161
gene_3877033,161
gene_2155406,160
gene_4237576,160
gene_1090445,160
gene_3422685,160
1A-dyr2-07_GL0004360,160
gene_4631316,160
10_GL0001356,160
gene_4258903,160
gene_4370760,160
gene_3603345,159
10_GL0030384,159
gene_3859151,159
gene_3873644,159
gene_4292228,159
gene_4210246,159
gene_3460949,158
gene_4635507,158
1A-dyr2-07_GL0066970,158
gene_2204013,158
gene_3356152,158
gene_3840599,158
gene_2660287,158
10_GL0098811,157
gene_4287701,157
gene_3912717,157
gene_4401875,157
10_GL0061907,156
gene_3847449,156
19_GL0031359,156
1A-dyr2-07_GL0049083,156
gene_3636022,156
gene_4325564,156
gene_4578517,156
10_GL0080454,155
G1-6A_GL0022191,155
gene_3742308,155
gene_3465852,155
gene_4441422,155
gene_3308769,155
gene_3703611,154
10_GL0000848,154
gene_3773662,154
gene_4480472,154
10_GL0035787,154
gene_3171902,154
10_GL0080459,154
gene_3236789,153
gene_2267147,153
gene_3814702,153
gene_4214791,153
gene_1648314,153
1A-dyr2-07_GL0069702,152
gene_3154440,152
7_GL0001633,152
10_GL0013885,152
gene_4560520,152
1A-dyr2-07_GL0041477,152
gene_3616119,152
2-1_GL0090479,151
gene_4092677,151
gene_3087064,151
gene_4023574,151
gene_4611582,151
10_GL0097302,151
gene_4070916,151
gene_2974748,151
gene_4471155,151
gene_3296140,151
10_GL0061911,151
gene_3761008,150
gene_4595285,150
gene_4367958,150
gene_4393318,150
gene_1599591,150
S-Fe10_GL0080547,149
gene_4555675,149
gene_4529898,149
gene_4172387,149
gene_4034762,149
gene_3314060,149
gene_4347975,148
gene_4624815,148
1A-dyr2-07_GL0034182,148
10_GL0063275,148
gene_3723759,148
gene_4174056,148
3-1_GL0007197,147
gene_4214931,147
gene_2997011,147
gene_1081071,146
gene_2967397,146
gene_4390929,146
10_GL0030357,146
S-Fe10_GL0017513,145
gene_4600913,145
gene_3584310,145
gene_1081070,145
gene_4606035,145
gene_3576320,145
10_GL0092017,145
10_GL0049506,145
gene_4339927,145
10_GL0008105,145
gene_3771904,145
10_GL0054040,144
gene_3573195,144
10_GL0030097,144
gene_4593768,144
10_GL0063229,144
gene_3491307,144
gene_4623413,144
10_GL0054050,144
gene_3399198,144
1A-dyr2-07_GL0027673,144
gene_2589919,143
gene_2839877,143
gene_4212152,143
10_GL0016174,143
gene_2617804,143
gene_2847665,142
10_GL0081486,142
gene_2801242,142
10_GL0087658,142
10_GL0070865,142
NZ_KB822443.1_cds_WP_004070813.1_1295,142
gene_4183607,142
10_GL0063499,142
gene_3966376,142
gene_4186093,141
gene_3748625,141
10_GL0046421,141
10_GL0088872,141
gene_3801155,141
gene_1524027,141
gene_2738378,141
gene_3365449,140
1A-dyr2-07_GL0064683,140
gene_4536800,140
10_GL0080465,140
10_GL0061536,140
gene_4593553,140
10_GL0018917,140
gene_3298039,139
10_GL0020102,139
10_GL0072687,139
1A-dyr2-07_GL0030441,139
gene_4364997,139
gene_3169507,139
10_GL0088879,139
gene_4615558,139
gene_4132911,139
gene_2476692,138
gene_4059760,138
gene_4280422,138
10_GL0097321,138
gene_3024445,138
Chow_5_GL0023792,137
gene_2884174,137
gene_3582062,137
10_GL0060052,137
gene_4435083,137
gene_3659142,137
gene_4141481,137
gene_2678024,137
gene_4328530,136
gene_3605075,136
10_GL0074123,136
S-Fe10_GL0174155,136
gene_719773,136
10_GL0084350,136
gene_4446864,136
gene_4103276,136
gene_4213637,136
gene_3990632,135
S-Fe10_GL0137336,135
gene_4138552,135
10_GL0072670,135
10_GL0071864,135
gene_2801116,134
1A-dyr2-07_GL0069617,134
10_GL0071853,134
10_GL0070901,134
gene_4342427,134
gene_4228096,134
gene_4409697,134
10_GL0012995,134
gene_2242713,134
HF-F_2_GL0008562,133
gene_4561988,133
10_GL0030542,133
gene_3909592,133
10_GL0061912,133
gene_3990386,133
gene_4363402,132
10_GL0084358,132
gene_4216501,132
gene_3732078,132
10_GL0064137,132
gene_4602026,131
10_GL0063274,131
gene_2644151,131
gene_4624891,131
10_GL0060055,131
10_GL0063223,131
gene_3778329,131
10_GL0051452,131
gene_2671553,131
gene_2958888,131
10_GL0054023,130
gene_4405191,130
gene_4030026,130
gene_3081265,130
1A-dyr2-07_GL0017752,130
gene_4203001,130
gene_3583869,130
gene_4216454,129
gene_4397118,129
gene_2655864,129
gene_4445555,129
gene_4017616,128
gene_4437344,128
10_GL0081491,128
gene_3745320,128
10_GL0012991,127
gene_2836867,127
gene_3853186,127
gene_3197931,127
gene_3768436,127
10_GL0001104,127
gene_3537486,127
gene_3534883,127
gene_4330099,126
10_GL0030349,126
10_GL0062955,126
10_GL0037626,126
gene_991896,126
gene_3946214,126
gene_4535336,126
10_GL0072683,126
gene_3188393,126
NZ_KE159646.1_cds_WP_016308429.1_181,125
gene_1066070,125
gene_4474332,125
gene_4370459,125
10_GL0057369,125
2A-dyr14-06_GL0062737,125
gene_3904656,125
gene_1081066,125
gene_3957926,125
10_GL0028104,124
gene_4375326,124
10_GL0070896,124
Group2-8A_GL0229637,123
1A-dyr2-07_GL0027665,123
gene_3721413,123
1A-dyr2-07_GL0031350,123
10_GL0070906,123
gene_4522995,123
gene_4247181,123
gene_3364519,123
gene_2936220,123
NZ_RAYV01000017.1_cds_WP_120359837.1_262,123
gene_4035484,123
1A-dyr2-07_GL0041481,122
gene_3706445,122
10_GL0054051,122
gene_3249077,122
1A-dyr2-07_GL0067000,122
10_GL0057702,122
gene_596108,122
gene_2135555,122
10_GL0037689,122
7_GL0029525,122
1A-dyr2-07_GL0069622,122
10_GL0061867,122
10_GL0084144,121
10_GL0054037,121
10_GL0016171,121
10_GL0023847,121
10_GL0008022,121
gene_2554635,121
10_GL0061910,121
7_GL0009557,121
gene_3840831,121
10_GL0042093,121
10_GL0063267,121
7_GL0092558,121
gene_4628721,121
10_GL0030370,120
gene_4386247,120
gene_3346227,120
1A-dyr2-07_GL0069651,120
gene_4095889,119
gene_4389605,119
gene_3916811,119
gene_4129389,119
gene_4502920,119
gene_4237820,119
gene_4461645,119
gene_2524915,119
gene_4092115,119
10_GL0060054,119
2A-dyr14-06_GL0031301,119
gene_3729402,118
gene_4061037,118
10_GL0008108,118
10_GL0061538,118
10_GL0039440,118
10_GL0050115,118
gene_3987264,118
gene_2372888,117
gene_2807698,117
2-7_GL0084524,117
10_GL0024669,117
gene_1449714,117
gene_3788614,117
10_GL0070892,117
10_GL0093318,116
gene_4064017,116
gene_1486766,116
10_GL0062937,116
gene_3980150,116
gene_4414549,116
10_GL0019356,116
gene_2580809,116
gene_4367625,116
10_GL0070889,115
gene_1008006,115
10_GL0094510,115
gene_3654226,115
gene_4499199,115
10_GL0097300,115
10_GL0023869,115
10_GL0080442,115
gene_3823424,115
gene_3299601,115
gene_2598436,115
1A-dyr2-07_GL0041480,115
gene_4015660,115
10_GL0063244,115
NZ_RAYV01000002.1_cds_WP_120359226.1_957,115
gene_3770444,115
10_GL0007970,114
gene_3062715,114
10_GL0023862,114
10_GL0063400,114
1A-dyr2-07_GL0017726,114
gene_3951783,114
gene_2075859,113
10_GL0005856,113
7_GL0029524,113
gene_3099512,113
1A-dyr2-07_GL0069704,113
gene_2877394,113
gene_2396716,113
gene_3489285,113
7_GL0109564,113
gene_4279980,113
7_GL0098201,113
gene_3577630,112
2A-dyr14-07_GL0021455,112
gene_4621326,112
gene_3249174,112
1A-dyr2-07_GL0066972,112
10_GL0092015,112
10_GL0038707,112
gene_4604275,112
10_GL0080478,111
gene_4540846,111
gene_4573737,111
gene_3169699,111
gene_3437138,111
gene_4318733,111
gene_3811695,111
gene_4104838,111
10_GL0063268,111
gene_4445774,110
10_GL0025551,110
gene_4607190,110
gene_1856211,110
10_GL0000861,110
gene_4442367,110
gene_3855165,110
gene_3741646,109
10_GL0003462,109
10_GL0030313,109
10_GL0000847,109
gene_4092853,109
gene_3889728,109
10_GL0050121,109
10_GL0024665,109
gene_4185014,109
10_GL0030375,109
gene_2788208,109
10_GL0030287,109
8-4_GL0009830,109
10_GL0060022,108
10_GL0030293,108
10_GL0068709,108
10_GL0070905,108
10_GL0030288,108
gene_2479644,108
gene_1090444,108
1A-dyr2-07_GL0034181,108
gene_3641927,108
NZ_RAYV01000012.1_cds_WP_120359742.1_107,108
10_GL0060060,108
gene_3943715,108
1A-dyr2-07_GL0004320,108
gene_2271157,108
7_GL0012788,107
gene_1165785,107
10_GL0030356,107
10_GL0030345,107
10_GL0078836,107
1A-dyr2-07_GL0006857,107
10_GL0042327,107
gene_4019258,107
32_GL0071628,107
gene_4341527,107
gene_3506278,107
8-5_GL0068710,107
gene_4430789,107
gene_3474815,106
gene_3614375,106
10_GL0098805,106
gene_3134869,106
gene_2924220,106
gene_4375748,106
10_GL0016175,106
MH-0-3_GL0008159,106
10_GL0042322,106
10_GL0008020,106
gene_3809061,106
10_GL0099106,106
1A-dyr2-07_GL0067608,105
gene_4335797,105
7_GL0031654,105
gene_4373426,105
gene_4050349,105
gene_1842198,105
gene_3722866,105
S-Fe7_GL0295681,105
10_GL0054042,105
10_GL0087476,104
gene_961444,104
10_GL0060805,104
10_GL0089314,104
gene_3554812,104
1A-dyr2-07_GL0064411,104
32_GL0096258,104
10_GL0098807,104
gene_2773699,104
gene_4056695,104
gene_4441498,103
gene_4536111,103
gene_4290312,103
7_GL0066204,103
MH-0-3_GL0027300,103
gene_4486366,103
1A-dyr2-07_GL0017724,103
1A-dyr2-07_GL0041495,103
gene_3160558,103
gene_3874153,103
10_GL0002262,102
gene_4535067,102
10_GL0030744,102
49_GL0059479,102
10_GL0097304,102
10_GL0023875,102
1A-dyr2-07_GL0043641,102
1A-dyr2-07_GL0065033,102
10_GL0081472,102
gene_4374499,102
gene_4162304,101
10_GL0053372,101
1A-dyr2-07_GL0017805,101
10_GL0093320,101
10_GL0093326,101
1A-dyr2-07_GL0030391,101
gene_2864658,101
gene_4497718,101
gene_3766831,101
gene_4437326,101
10_GL0030280,100
gene_3595036,100
7_GL0089712,100
10_GL0086391,100
10_GL0008019,100
gene_4207445,100
gene_4541878,100
gene_4631309,100
3-8_GL0004254,100
10_GL0062957,100
1A-dyr2-07_GL0030416,99
gene_3972840,99
S-Fe20_GL0097097,99
gene_3712372,99
10_GL0018912,99
10_GL0046428,99
1A-dyr2-07_GL0019283,99
S-Fe10_GL0172587,99
10_GL0063243,99
gene_4577484,98
10_GL0061864,98
7_GL0003144,98
10_GL0002060,98
10_GL0030096,98
gene_3143072,98
10_GL0030382,98
10_GL0061871,98
10_GL0061870,98
7_GL0017190,97
10_GL0081954,97
10_GL0030342,97
10_GL0016170,97
gene_4043107,97
gene_3994719,97
10_GL0035372,97
gene_3773062,97
10_GL0012993,96
7_GL0029621,96
10_GL0087653,96
6-3_GL0090894,96
gene_3616404,96
10_GL0034609,96
gene_1887661,96
gene_4263489,96
10_GL0023870,96
10_GL0001550,96
10_GL0018913,96
10_GL0071860,96
gene_4278302,96
10_GL0072675,96
10_GL0010695,95
10_GL0081483,95
gene_4574498,95
gene_4383205,95
10_GL0030299,95
10_GL0002259,95
10_GL0063238,95
43_GL0021772,95
10_GL0065271,95
10_GL0092684,95
10_GL0037516,95
10_GL0099107,95
1A-dyr2-07_GL0017712,95
gene_2082847,95
gene_4358785,95
Chow_5_GL0023793,94
1A-dyr2-07_GL0064424,94
7_GL0087080,94
S-Fe2_GL0088821,94
10_GL0068132,94
gene_2176752,94
1A-dyr2-07_GL0008237,94
gene_2836084,94
gene_3928063,94
10_GL0078188,94
gene_2532576,94
NZ_RAYV01000004.1_cds_WP_120359433.1_1285,94
1-4_GL0056533,94
gene_2240180,94
10_GL0099110,94
S-Fe4_GL0070598,94
10_GL0045140,94
gene_3293372,94
gene_2187964,94
10_GL0098803,93
gene_4286093,93
gene_3788687,93
gene_4103030,93
gene_4212504,93
gene_4341592,93
NZ_RAYV01000002.1_cds_WP_120359256.1_1035,93
gene_4462152,93
gene_1432270,93
10_GL0063446,93
10_GL0030334,93
10_GL0001541,93
gene_2601849,93
10_GL0003463,93
10_GL0063397,92
gene_4194280,92
10_GL0087646,92
gene_4242330,92
10_GL0057367,92
10_GL0063444,92
10_GL0081489,92
gene_3889287,92
10_GL0087659,92
gene_3836223,92
S-Fe4_GL0040594,92
gene_3160105,92
10_GL0053429,92
gene_3420703,92
32_GL0136492,92
gene_1989777,92
gene_4517788,91
10_GL0020103,91
10_GL0013257,91
gene_4084315,91
gene_3838998,91
gene_1308757,91
gene_3754200,91
10_GL0080464,91
10_GL0030103,91
NZ_CP021422.1_cds_WP_066540979.1_2146,91
gene_938698,91
10_GL0031267,91
10_GL0032895,90
HF-S_3_GL0228680,90
10_GL0002269,90
gene_4580879,90
gene_4548444,90
gene_2728593,90
gene_4570571,90
10_GL0032891,90
10_GL0063269,90
10_GL0050641,90
10_GL0032890,90
gene_2044068,90
1A-dyr2-07_GL0065884,90
2-8_GL0005350,90
gene_4598258,90
10_GL0030284,90
MC-6-3_GL0106805,90
gene_4415572,90
1A-dyr2-07_GL0064429,90
10_GL0012836,90
S-Fe10_GL0108349,90
gene_1862600,90
S-Fe4_GL0096574,90
gene_4084415,89
10_GL0081485,89
gene_2271156,89
1A-dyr2-07_GL0044649,89
10_GL0031775,89
gene_3441169,89
10_GL0030380,89
gene_2908450,89
gene_1684459,89
gene_4622983,89
10_GL0054035,89
10_GL0097795,89
10_GL0030354,89
7_GL0021585,89
10_GL0014141,88
gene_4604793,88
10_GL0063250,88
10_GL0070891,88
MH-0-3_GL0086221,88
1A-dyr2-07_GL0066973,88
2-7_GL0095595,88
1A-dyr2-07_GL0034133,88
10_GL0000839,88
10_GL0039438,87
7_GL0094295,87
S-Fe10_GL0023489,87
gene_1486760,87
gene_3507312,87
1A-dyr2-07_GL0067601,87
gene_4188445,87
10_GL0088875,87
gene_3589727,87
gene_3032579,87
gene_3083383,87
10_GL0024667,87
10_GL0093336,87
10_GL0050635,87
10_GL0089318,87
1A-dyr2-07_GL0030403,87
1A-dyr2-07_GL0069764,87
gene_4224045,87
gene_4151988,86
10_GL0064153,86
10_GL0053366,86
10_GL0081492,86
10_GL0088880,86
gene_3156566,86
19_GL0077363,86
10_GL0078531,86
10_GL0045142,86
10_GL0030344,86
10_GL0097315,86
10_GL0002268,86
1A-dyr2-07_GL0065911,86
gene_2255126,86
gene_3243515,86
gene_4076446,85
gene_3967584,85
7_GL0016050,85
gene_4313014,85
gene_1081726,85
10_GL0054110,85
10_GL0033782,85
S-Fe6_GL0203623,85
10_GL0001359,85
10_GL0027796,85
gene_4163167,85
10_GL0053425,85
2A-dyr13-07_GL0031568,85
7_GL0105188,85
10_GL0088873,85
10_GL0023867,85
10_GL0002059,85
gene_3591157,85
10_GL0098808,85
gene_4008420,85
gene_4333933,85
10_GL0032897,85
S-Fe4_GL0002200,84
gene_4379000,84
10_GL0063443,84
gene_2460167,84
10_GL0039442,84
gene_4554458,84
13_GL0087157,84
10_GL0001357,84
gene_2119253,84
1A-dyr2-07_GL0009501,84
10_GL0020438,84
gene_4000393,84
gene_3993766,83
10_GL0030286,83
Chow_4_GL0069941,83
10_GL0093340,83
52_GL0118168,83
gene_3271489,83
gene_4498466,83
gene_4446143,83
10_GL0051457,83
10_GL0054059,83
10_GL0002055,83
8-4_GL0062153,83
S-Fe4_GL0096553,83
gene_2742702,83
10_GL0099111,83
10_GL0021988,83
7_GL0038636,83
10_GL0096078,83
1A-dyr2-07_GL0069647,83
8-3_GL0012573,83
10_GL0098810,83
10_GL0050718,82
gene_4153794,82
gene_2709517,82
gene_1315444,82
10_GL0084357,82
10_GL0051451,82
10_GL0058849,82
10_GL0063272,82
gene_4629151,82
gene_2611139,82
10_GL0045141,82
10_GL0092685,82
gene_3213514,82
10_GL0081458,82
gene_3605400,82
10_GL0045138,82
2A-dyr13-07_GL0041272,82
gene_3203716,82
10_GL0050637,81
10_GL0002261,81
10_GL0081476,81
43_GL0090278,81
gene_3325611,81
10_GL0021981,81
gene_3333521,81
gene_3858975,81
10_GL0059272,81
10_GL0063447,81
gene_2278095,81
10_GL0030300,81
gene_2585850,81
10_GL0100129,81
10_GL0042324,81
10_GL0050109,80
10_GL0065298,80
S-Fe6_GL0257175,80
gene_3709643,80
10_GL0072686,80
10_GL0000857,80
gene_4186579,80
gene_4411896,80
10_GL0054030,80
1A-dyr1-07_GL0046965,80
gene_1447589,80
42_GL0098622,80
10_GL0054053,80
gene_2568808,80
10_GL0042091,80
10_GL0011051,79
gene_4513491,79
35_GL0140632,79
gene_2073551,79
gene_1889486,79
10_GL0030340,79
1A-dyr2-07_GL0065054,79
gene_4182243,79
1A-dyr2-07_GL0044600,79
10_GL0030348,79
gene_2358327,79
gene_4369413,79
10_GL0072671,79
2A-dyr14-06_GL0007554,79
10_GL0016179,79
10_GL0030745,79
10_GL0081468,79
10_GL0001544,79
gene_4464421,78
10_GL0054043,78
10_GL0061868,78
gene_2907201,78
10_GL0071858,78
1A-dyr2-07_GL0000960,78
gene_3952481,78
gene_4198065,78
10_GL0061863,78
gene_3817704,78
NZ_KE159646.1_cds_WP_016309318.1_1061,78
gene_4058580,78
S-Fe10_GL0093908,78
gene_1572817,78
gene_3909470,78
10_GL0074479,78
10_GL0042323,77
10_GL0082746,77
gene_4548238,77
10_GL0011046,77
10_GL0072673,77
10_GL0092009,77
gene_1993999,77
gene_2216668,77
10_GL0060062,77
10_GL0020118,77
10_GL0046422,77
gene_2898235,77
gene_4511255,77
1A-dyr2-07_GL0017813,77
10_GL0063442,77
6-7_GL0046752,77
10_GL0065293,77
10_GL0054026,77
gene_1081069,77
gene_4089213,77
10_GL0096564,77
gene_2607397,77
gene_4515345,77
gene_4542451,77
10_GL0081959,76
gene_4185632,76
1A-dyr2-07_GL0019285,76
10_GL0097150,76
gene_1712421,76
10_GL0039437,76
10_GL0063262,76
gene_1720236,76
S-Fe6_GL0189004,76
gene_4058078,76
10_GL0065275,76
19_GL0014796,76
OB-1_13_GL0316445,76
gene_4186822,76
10_GL0097803,76
gene_1646780,76
10_GL0070866,76
gene_2862978,76
10_GL0091961,76
10_GL0054055,76
10_GL0098809,75
10_GL0099109,75
10_GL0061146,75
gene_4471424,75
1A-dyr2-07_GL0008264,75
10_GL0097802,75
gene_4272797,75
10_GL0081460,75
10_GL0081957,75
10_GL0001549,75
10_GL0032893,75
4-4_GL0027947,75
10_GL0097306,75
gene_3224900,75
10_GL0022767,75
10_GL0058842,75
gene_3813420,75
NZ_RAZF01000020.1_cds_WP_120427988.1_618,75
10_GL0030341,74
10_GL0053426,74
10_GL0030302,74
10_GL0011052,74
MH-6-1_GL0104095,74
32_GL0071624,74
HF-F_4_GL0315444,74
10_GL0086448,74
10_GL0084145,74
S-Fe7_GL0275169,74
10_GL0063257,74
10_GL0009608,74
gene_2165603,74
1A-dyr2-07_GL0030424,74
32_GL0071627,74
10_GL0000849,74
10_GL0030335,74
1A-dyr2-07_GL0008255,74
10_GL0080450,73
gene_1767165,73
gene_4324655,73
gene_2021737,73
10_GL0030330,73
7_GL0085445,73
gene_2451727,73
1A-dyr2-07_GL0008639,73
gene_2216671,73
10_GL0053428,73
gene_3953890,73
gene_2667157,73
NZ_RAYV01000003.1_cds_WP_120359333.1_1136,73
32_GL0091745,73
gene_3544651,73
10_GL0065281,73
gene_3986268,73
10_GL0030363,73
gene_3551526,73
10_GL0012840,73
10_GL0063258,72
10_GL0030298,72
10_GL0053433,72
S-Fe11_GL0087890,72
1A-dyr2-07_GL0055635,72
10_GL0063260,72
10_GL0022769,72
gene_3853012,72
5-4_GL0037771,72
gene_3522274,72
gene_2007244,72
10_GL0088874,72
10_GL0028478,72
10_GL0086444,72
gene_4259576,72
gene_2090347,72
S-Fe10_GL0080551,72
10_GL0030374,72
1-1_GL0132208,72
7_GL0076869,72
10_GL0070880,72
10_GL0002056,72
gene_1909750,72
10_GL0055581,72
10_GL0020426,72
10_GL0065291,72
gene_2656692,72
10_GL0020428,72
10_GL0026076,71
10_GL0049845,71
10_GL0035376,71
MH-6-5_GL0121415,71
gene_1301587,71
1A-dyr2-07_GL0065058,71
gene_4349042,71
10_GL0068131,71
10_GL0081952,71
gene_4158231,71
10_GL0035375,71
10_GL0012992,71
10_GL0064155,71
S-Fe6_GL0173531,71
gene_3712344,71
10_GL0030290,71
10_GL0080446,71
gene_4344958,71
10_GL0003460,71
gene_2430896,71
1A-dyr2-07_GL0055043,71
10_GL0069244,71
gene_4000699,71
10_GL0070882,71
gene_3755691,71
7_GL0018552,71
gene_4468469,71
1A-dyr2-07_GL0044642,71
gene_4362721,70
7_GL0010275,70
32_GL0072754,70
10_GL0012830,70
19_GL0034088,70
10_GL0065279,70
gene_914071,70
gene_2698357,70
10_GL0016166,70
gene_1398807,70
10_GL0021983,70
gene_3575376,70
10_GL0019359,70
10_GL0063261,70
10_GL0059196,70
1A-dyr2-07_GL0063215,70
gene_3219872,70
gene_3487488,70
10_GL0032892,70
gene_1935209,70
S-Fe13_GL0082287,70
10_GL0081474,70
S-Fe1_GL0062967,70
gene_857254,69
10_GL0030367,69
1A-dyr2-07_GL0047246,69
gene_4226864,69
S-Fe10_GL0081046,69
10_GL0065610,69
10_GL0030369,69
10_GL0020101,69
gene_4351018,69
10_GL0080449,69
10_GL0053370,69
10_GL0054109,69
1A-dyr2-07_GL0069649,69
gene_3582945,69
2A-dyr14-06_GL0033267,69
gene_4299182,69
gene_3481693,69
10_GL0018721,69
10_GL0070347,69
8-4_GL0048505,69
10_GL0049624,69
NZ_RAYV01000003.1_cds_WP_120359330.1_1133,68
19_GL0083925,68
gene_3552221,68
S-Fe1_GL0000271,68
10_GL0005865,68
10_GL0030295,68
NZ_RAYX01000016.1_cds_WP_120376756.1_470,68
gene_857252,68
10_GL0087648,68
gene_4567892,68
10_GL0038706,68
1A-dyr2-07_GL0008262,68
19_GL0055838,68
10_GL0018722,68
gene_4021872,68
10_GL0030084,67
10_GL0030350,67
gene_4203266,67
gene_4181212,67
gene_4519626,67
10_GL0009826,67
10_GL0030376,67
10_GL0003459,67
10_GL0020106,67
10_GL0011053,67
10_GL0016167,67
gene_4622897,67
gene_4333890,67
42_GL0028052,67
