gene,noFMT_1_jejunum
NZ_RAYY01000016.1_cds_WP_120422775.1_872,18
MH-0-3_GL0029648,18
gene_4250014,18
gene_4139158,18
gene_3178395,18
gene_4441498,18
39_GL0068189,18
NZ_RAZD01000043.1_cds_WP_120422733.1_2615,18
gene_3913539,18
gene_4135100,18
gene_3554124,18
gene_4485091,18
gene_4147144,18
gene_4484121,18
NZ_OFSM01000024.1_cds_WP_103241376.1_3112,18
gene_4625580,18
gene_4527576,18
gene_4093097,18
gene_4070916,18
gene_4299283,18
NZ_RAYF01000043.1_cds_WP_120436728.1_2205,18
5-7_GL0140348,18
S-Fe16_GL0081294,18
gene_4466754,18
gene_4508703,18
MH-6-5_GL0124772,18
gene_4596036,18
HF-S_8_GL0237293,18
NZ_RAYY01000040.1_cds_WP_120424429.1_3345,18
NZ_RAYF01000109.1_cds_WP_120485498.1_4372,18
gene_3864697,18
DSM22607_11_GL0038068,18
Food_12_GL0072672,18
gene_4265562,18
gene_3589512,18
gene_3229695,18
1A-dyr4-07_GL0037513,18
gene_4128625,18
NZ_RAZA01000048.1_cds_WP_120480454.1_3141,18
gene_4241412,18
gene_4061862,18
6-4_GL0049349,18
gene_4416256,18
gene_3885384,18
G1-4A_GL0085541,18
gene_4540214,17
HF-F_7_GL0329979,17
gene_4616958,17
NZ_RAZG01000120.1_cds_292,17
gene_3611881,17
gene_3755259,17
2A-dyr14-06_GL0068303,17
gene_3609921,17
gene_4215772,17
S-Fe19_GL0079247,17
gene_3978143,17
MC-6-4_GL0025843,17
gene_567871,17
S-Fe5_GL0066279,17
6-6_GL0108222,17
gene_4405191,17
S-Fe16_GL0072297,17
NZ_CP022713.1_cds_WP_065543612.1_3306,17
gene_4001575,17
4-3_GL0089199,17
49_GL0059479,17
S-Fe15_GL0075858,17
gene_3701217,17
NZ_RAYE01000009.1_cds_WP_120441444.1_5106,17
6-7_GL0097596,17
gene_4431825,17
2A-dyr16-06_GL0046382,17
AF73-05_13_GL0220147,17
HF-F_14_GL0320339,17
gene_4084415,17
46_GL0050544,17
NZ_RAYY01000054.1_cds_WP_120424960.1_4017,17
gene_2775055,17
NZ_OFSM01000024.1_cds_WP_103241359.1_3116,17
Food_14_GL0048777,17
gene_4052309,17
NZ_RAYM01000073.1_cds_WP_120437474.1_3572,17
gene_4448664,17
gene_3892935,17
gene_3945907,17
gene_4105546,17
Food_6_GL0181673,17
gene_2933446,17
gene_3101065,17
NZ_RAYW01000046.1_cds_WP_121700307.1_2029,17
1A-dyr2-07_GL0056558,17
NZ_RAZD01000006.1_cds_WP_120418454.1_3244,17
gene_968296,17
gene_3366673,17
3_GL0098068,17
gene_3574475,17
S-Fe3_GL0154662,17
G1-1A_GL0029234,17
8-5_GL0077336,17
gene_2896976,17
G1-3A_GL0033798,17
gene_4325086,17
Food_14_GL0122066,17
NZ_RAYQ01000029.1_cds_WP_120472000.1_2150,17
gene_3587112,17
gene_3762565,17
gene_4200727,17
gene_2099908,17
gene_4410001,17
gene_3782941,17
gene_3209099,17
gene_4101748,17
Food_9_GL0337882,17
gene_3154619,17
gene_4370501,17
4-6_GL0034166,17
NZ_RAYR01000014.1_cds_WP_120412143.1_39,17
7-3_GL0097465,17
Chow_2_GL0050271,17
gene_4593702,17
NZ_RAZD01000005.1_cds_WP_120418249.1_3081,17
Chow_1_GL0237329,17
MC-6-2_GL0051179,17
gene_3360103,17
gene_3685730,17
gene_4630560,17
G1-5A_GL0088142,17
gene_3391813,17
6-6_GL0123988,16
gene_4346760,16
gene_4047981,16
1A-dyr3-06_GL0059105,16
S-Fe8_GL0015003,16
G1-5A_GL0090341,16
1-2_GL0012224,16
OB-1_4_GL0375144,16
gene_4103030,16
gene_4417880,16
NZ_OFSM01000088.1_cds_WP_016227617.1_2919,16
1-3_GL0025254,16
gene_3245032,16
gene_3534883,16
S-Fe14_GL0037908,16
Chow_8_GL0014407,16
NZ_RAYQ01000011.1_cds_WP_120469992.1_178,16
5-5_GL0010100,16
38_GL0044675,16
G1-6A_GL0064729,16
DSM22607_9_GL0090580,16
NZ_RAYY01000004.1_cds_WP_120420358.1_3886,16
4-8_GL0099766,16
S-Fe12_GL0033083,16
gene_3701333,16
gene_4006346,16
gene_3009815,16
1A-dyr2-07_GL0005965,16
gene_3900615,16
NZ_RAYF01000043.1_cds_WP_120422737.1_2206,16
gene_4485092,16
gene_3365398,16
gene_3992068,16
G1-4A_GL0096246,16
gene_3943020,16
gene_3584282,16
G1-7A_GL0033378,16
gene_3508106,16
NZ_OFSM01000064.1_cds_WP_103242628.1_4604,16
G1-6A_GL0003813,16
gene_3146729,16
gene_4494140,16
gene_3520790,16
gene_4218354,16
gene_3422190,16
gene_3951611,16
gene_4309799,16
gene_4374499,16
gene_4234806,16
gene_4099942,16
5-6_GL0080578,16
46_GL0064340,16
gene_4346990,16
gene_4157263,16
gene_4633740,16
gene_4040747,16
OB-1_9_GL0169656,16
MC-6-2_GL0037382,16
gene_3912717,16
37_GL0010813,16
NZ_RAYU01000557.1_cds_WP_120475824.1_5327,16
gene_4373937,16
gene_3170172,16
gene_4168454,16
gene_4433565,16
gene_4598259,16
Food_14_GL0225198,16
Chow_7_GL0265330,16
gene_3377577,16
S-Fe9_GL0274171,16
NZ_RAYU01000453.1_cds_WP_120390640.1_4598,16
gene_3441169,16
2-2_GL0134707,16
NZ_KB822458.1_cds_WP_004076934.1_3259,16
HF-S_14_GL0345221,16
2795720852,16
gene_4527917,15
G1-2A_GL0090791,15
gene_3461831,15
36_GL0030091,15
NZ_OFSM01000066.1_cds_WP_103242648.1_4619,15
Chow_5_GL0194437,15
G1-4A_GL0024209,15
gene_3293038,15
S-Fe6_GL0025264,15
NZ_KB822475.1_cds_WP_004055679.1_1656,15
NZ_RAZD01000006.1_cds_WP_120418360.1_3245,15
gene_3242150,15
3_GL0125243,15
AF73-05_8_GL0052177,15
HF-F_1_GL0005855,15
4-7_GL0109194,15
gene_4474935,15
3-8_GL0030946,15
S-Fe12_GL0164720,15
gene_4124407,15
2A-dyr14-07_GL0049858,15
gene_4248567,15
gene_4348081,15
gene_3259552,15
gene_4258089,15
gene_4465933,15
gene_4318733,15
gene_4109179,15
S-Fe1_GL0108745,15
gene_2505203,15
6-3_GL0058592,15
G1-2A_GL0000045,15
Food_10_GL0121758,15
G1-1A_GL0015490,15
NZ_RAZF01000015.1_cds_WP_120427724.1_307,15
gene_4616863,15
NZ_KI535321.1_cds_WP_023346809.1_1186,15
Group2-7A_GL0010388,15
gene_3722245,15
G1-3A_GL0061142,15
36_GL0035740,15
HF-F_4_GL0069135,15
Food_12_GL0065792,15
G1-5A_GL0097092,15
gene_3325611,15
1-1_GL0152039,15
HF-F_5_GL0044203,15
gene_4463221,15
G1-3A_GL0127958,15
gene_4179816,15
10_GL0055280,15
Food_9_GL0250413,15
Food_4_GL0287206,15
43_GL0021566,15
4-3_GL0012209,15
gene_2256624,15
S-Fe16_GL0069539,15
gene_3419734,15
Food_11_GL0060487,15
gene_2560333,15
NZ_RAZA01000071.1_cds_WP_120480637.1_4001,15
AF73-05_13_GL0212304,15
gene_3723278,15
gene_3535619,15
gene_3935885,15
HF-F_2_GL0354397,15
gene_4209155,15
gene_3043643,15
gene_4467509,15
7-1_GL0054018,15
NZ_RAZE01000014.1_cds_WP_120399694.1_611,15
S-Fe10_GL0021130,15
gene_2576052,15
gene_4217315,15
gene_2789777,15
S-Fe8_GL0052700,15
7-6_GL0050973,15
3-3_GL0032881,15
G1-4A_GL0038112,15
Food_1_GL0174853,15
gene_4503527,15
HF-S_4_GL0100840,15
gene_3724309,15
AF73-05_1_GL0346416,15
gene_4499199,15
2-5_GL0036016,15
1_GL0014741,15
gene_4131555,15
gene_4304252,15
gene_4123435,15
gene_4009535,15
gene_4473052,15
gene_1703312,15
2B-dyr23-07_GL0053832,15
MH-6-4_GL0156498,15
gene_3896903,15
S-Fe12_GL0009569,15
gene_4446940,15
gene_3979507,15
gene_4492961,15
gene_3473110,15
HF-F_3_GL0073432,15
NZ_RAZK01000104.1_cds_WP_120486473.1_73,15
gene_3986267,15
gene_4170699,15
G1-5A_GL0159624,15
Chow_5_GL0157315,14
5-7_GL0016709,14
gene_4423019,14
gene_3989276,14
8-3_GL0045843,14
4-2_GL0095594,14
gene_4347477,14
27_GL0019637,14
2-8_GL0063756,14
gene_4609872,14
gene_3334043,14
gene_4529695,14
4_GL0042565,14
gene_4270176,14
7-3_GL0026596,14
NZ_QZFS01000045.1_cds_WP_129179799.1_5815,14
gene_3853186,14
gene_3637357,14
1-6_GL0004435,14
gene_3434453,14
MH-6-5_GL0000278,14
DSM22607_6_GL0117169,14
MC-6-2_GL0063476,14
gene_4403330,14
G1-3A_GL0093183,14
gene_3603345,14
Chow_1_GL0111032,14
NZ_RAYE01000009.1_cds_WP_120441377.1_5092,14
G1-7A_GL0033375,14
S-Fe19_GL0115087,14
gene_4347975,14
gene_4304251,14
gene_2230732,14
G1-6A_GL0024842,14
gene_3773345,14
Chow_8_GL0031312,14
2A-dyr16-07_GL0002797,14
gene_3420703,14
gene_3380098,14
3B-dyr31-06_GL0018903,14
45_GL0068991,14
AF73-05_1_GL0115959,14
gene_2451765,14
gene_4437344,14
NZ_KB822466.1_cds_WP_004080077.1_4438,14
gene_2327861,14
2B-dyr24-07_GL0022629,14
NZ_RAYM01000007.1_cds_WP_120431377.1_2080,14
32_GL0040062,14
gene_4438084,14
AF73-05_4_GL0314366,14
Chow_6_GL0160567,14
gene_4107239,14
7-1_GL0054019,14
gene_4339905,14
gene_1142426,14
gene_882351,14
gene_4443957,14
gene_4000393,14
3-3_GL0060079,14
1-2_GL0059101,14
HF-S_3_GL0380927,14
MC-6-2_GL0038441,14
gene_4497716,14
1-2_GL0121680,14
DSM22607_2_GL0216112,14
gene_4492526,14
MC-6-2_GL0096001,14
gene_2655864,14
6-1_GL0043871,14
Chow_3_GL0197825,14
gene_4162304,14
gene_1795251,14
gene_4513990,14
gene_2659887,14
gene_4623232,14
Food_10_GL0156814,14
2-2_GL0143299,14
HF-S_13_GL0107708,14
Group2-1A_GL0099142,14
G1-1A_GL0039740,14
gene_3955343,14
2-5_GL0023504,14
gene_3449131,14
gene_2915954,14
G1-2A_GL0100264,14
gene_3021138,14
gene_4437326,14
gene_2458882,14
2-1_GL0026694,14
3-5_GL0015857,14
S-Fe8_GL0063376,14
3-6_GL0001142,14
S-Fe1_GL0131979,14
AF73-05_8_GL0399229,14
46_GL0031329,14
HF-S_10_GL0162227,14
gene_4130075,14
6-6_GL0070039,14
gene_4279060,14
S-Fe20_GL0045060,14
S-Fe16_GL0034978,14
gene_4390223,14
4-4_GL0076807,14
gene_3910325,14
gene_4428354,14
gene_4391312,14
gene_3939574,14
29_GL0099325,14
4-8_GL0119838,14
gene_4442437,14
2-6_GL0087457,14
31_GL0071174,14
gene_3625060,14
gene_2264954,14
DSM22607_6_GL0048322,14
4-4_GL0063714,14
Chow_5_GL0032692,14
NZ_KB822481.1_cds_WP_004057268.1_2162,14
gene_4321820,14
20_GL0136251,14
26_GL0007839,13
gene_3398423,13
G1-8A_GL0137644,13
AF73-05_13_GL0255317,13
gene_3823489,13
S-Fe20_GL0080915,13
S-Fe18_GL0012355,13
S-Fe10_GL0006235,13
S-Fe2_GL0140196,13
26_GL0013879,13
gene_4435929,13
gene_180906,13
gene_4542087,13
2-2_GL0129269,13
gene_3988271,13
Group2-5A_GL0109440,13
gene_3098645,13
S-Fe16_GL0003243,13
gene_981209,13
gene_3414790,13
2-3_GL0028464,13
6-1_GL0092523,13
gene_3963734,13
S-Fe4_GL0100416,13
1A-dyr4-07_GL0058702,13
gene_4471424,13
Food_7_GL0388976,13
7-8_GL0026070,13
gene_3804073,13
gene_3384069,13
7-7_GL0067715,13
OB-1_5_GL0279637,13
HF-S_1_GL0173359,13
gene_4095889,13
gene_4474117,13
gene_4389477,13
gene_4570267,13
S-Fe1_GL0037875,13
G1-6A_GL0063087,13
gene_3754200,13
NZ_OFSM01000065.1_cds_WP_103242632.1_2926,13
NZ_RAZG01000016.1_cds_WP_120407656.1_1042,13
gene_3940249,13
5-4_GL0072472,13
gene_4419114,13
Food_9_GL0096715,13
MH-6-2_GL0039901,13
5-8_GL0040826,13
gene_3962232,13
NZ_RAZE01000002.1_cds_2215,13
S-Fe3_GL0086693,13
gene_3971172,13
HF-S_9_GL0167587,13
Food_1_GL0018960,13
4-1_GL0014371,13
HF-S_3_GL0079226,13
AF73-05_5_GL0244145,13
NZ_RAYU01000602.1_cds_WP_120475926.1_5568,13
8-5_GL0036974,13
49_GL0002602,13
gene_3920429,13
gene_4124801,13
Chow_8_GL0118986,13
6-1_GL0089589,13
gene_3584032,13
S-Fe20_GL0056947,13
G1-4A_GL0000808,13
NZ_OFSM01000063.1_cds_WP_103242613.1_4585,13
Chow_5_GL0153009,13
Chow_7_GL0029488,13
gene_2021737,13
HF-S_14_GL0299887,13
2A-dyr14-06_GL0046400,13
NZ_RAZA01000074.1_cds_WP_016222256.1_4017,13
G1-5A_GL0039865,13
Group2-2A_GL0095469,13
MH-6-1_GL0095491,13
1-2_GL0050191,13
HF-S_6_GL0008636,13
gene_4399829,13
gene_4161941,13
Chow_4_GL0337406,13
gene_4080231,13
gene_4458980,13
gene_4458882,13
NZ_KB822476.1_cds_WP_004056024.1_1767,13
47_GL0048992,13
gene_3585500,13
gene_4096066,13
Food_8_GL0270379,13
Food_2_GL0219404,13
gene_3840599,13
Chow_3_GL0129291,13
gene_4298553,13
gene_3209751,13
gene_3490557,13
HF-F_13_GL0212489,13
11_GL0085866,13
S-Fe20_GL0190463,13
gene_3740383,13
NZ_RAZK01000137.1_cds_WP_120486827.1_869,13
gene_2525169,13
20_GL0003047,13
gene_4606017,13
gene_4076446,13
gene_4516147,13
7-1_GL0009918,13
HF-S_10_GL0255911,13
gene_2073551,13
gene_4214791,13
G1-4A_GL0085539,13
gene_3335066,13
gene_4337085,13
gene_4310092,13
gene_3533367,13
gene_2517279,13
Food_9_GL0090679,12
Food_14_GL0186330,12
NZ_RAZH01000008.1_cds_WP_120393106.1_3162,12
26_GL0033160,12
NZ_RAYQ01000028.1_cds_WP_016292401.1_2116,12
AF73-05_14_GL0191828,12
NZ_RAYQ01000055.1_cds_3491,12
gene_1884211,12
gene_2115978,12
13_GL0039409,12
S-Fe7_GL0205983,12
5-7_GL0140343,12
gene_3738274,12
Food_1_GL0309179,12
AF73-05_7_GL0238975,12
gene_1181256,12
NZ_KB822489.1_cds_WP_004060576.1_3286,12
DSM22607_13_GL0072435,12
gene_3653030,12
1-4_GL0018930,12
Food_9_GL0090275,12
2-7_GL0011958,12
Food_14_GL0009906,12
7-8_GL0090601,12
2-1_GL0086411,12
gene_4265553,12
S-Fe18_GL0022386,12
4-1_GL0014805,12
19_GL0068098,12
G1-1A_GL0008375,12
gene_1284749,12
Chow_1_GL0173311,12
2B-dyr19-06_GL0003256,12
23_GL0148182,12
37_GL0065827,12
gene_3524792,12
gene_2828118,12
30_GL0004548,12
OB-1_2_GL0300801,12
NZ_QZFS01000032.1_cds_WP_129178899.1_4472,12
gene_3555335,12
4-1_GL0071478,12
Food_1_GL0282884,12
G1-4A_GL0074623,12
HF-F_2_GL0316553,12
S-Fe8_GL0292916,12
NZ_RAYQ01000037.1_cds_WP_120472166.1_2643,12
gene_3934547,12
gene_1838604,12
gene_2974536,12
gene_2855784,12
28_GL0081835,12
NZ_RAYU01000452.1_cds_4593,12
NZ_RAYQ01000028.1_cds_WP_120471961.1_2101,12
45_GL0002837,12
AF73-05_4_GL0318608,12
NZ_QZFS01000005.1_cds_WP_129175341.1_7083,12
gene_2534985,12
MC-6-3_GL0019126,12
Group2-5A_GL0081200,12
gene_3624994,12
Food_8_GL0369610,12
1-3_GL0093822,12
G1-4A_GL0026085,12
gene_3211338,12
MC-6-2_GL0080641,12
gene_4263639,12
S-Fe18_GL0043596,12
gene_4058580,12
gene_4288311,12
Food_4_GL0181439,12
gene_4587960,12
OB-1_9_GL0170912,12
gene_3987824,12
7-1_GL0011901,12
2-6_GL0018791,12
NZ_RAYE01000019.1_cds_983,12
S-Fe2_GL0108478,12
gene_4635507,12
DSM22607_6_GL0065413,12
gene_3119259,12
1-1_GL0095568,12
S-Fe11_GL0112354,12
35_GL0134927,12
NZ_KB822476.1_cds_WP_004056029.1_1771,12
MC-0-1_GL0125622,12
7-3_GL0015492,12
gene_4039328,12
Chow_8_GL0025845,12
gene_3169507,12
3_GL0086206,12
S-Fe6_GL0078948,12
gene_4053843,12
gene_1097902,11
7-8_GL0007285,11
HF-F_11_GL0165374,11
NZ_QZFS01000032.1_cds_WP_129178896.1_4469,11
HF-S_5_GL0011874,11
2A-dyr16-06_GL0059940,11
3-8_GL0053463,11
Food_7_GL0175394,11
31_GL0020581,11
gene_2300299,11
MC-6-3_GL0041688,11
gene_4308971,11
gene_4195594,11
gene_3116796,11
30_GL0088972,11
2-3_GL0015689,11
Chow_5_GL0325686,11
gene_4452507,11
gene_4230510,11
Chow_6_GL0280349,11
gene_1911775,11
gene_4545438,11
21_GL0001487,11
2-3_GL0002296,11
Group2-6A_GL0117921,11
MH-0-4_GL0013674,11
ERR1212009_Scaf179_2862,11
2-4_GL0110155,11
1A-dyr1-07_GL0000919,11
3B-dyr36-06_GL0045403,11
Food_9_GL0191140,11
36_GL0036668,11
OB-1_1_GL0171986,11
HF-S_14_GL0257762,11
DSM22607_1_GL0077123,11
gene_3730822,11
Food_1_GL0096020,11
DSM22607_1_GL0111852,11
2-3_GL0084485,11
gene_4517788,11
3-3_GL0038995,11
33_GL0104645,11
DSM22607_8_GL0186844,11
gene_4087455,11
MC-6-2_GL0025316,11
gene_3737036,11
46_GL0044034,11
S-Fe7_GL0278097,11
NZ_OFSM01000065.1_cds_WP_103242635.1_2930,11
8-3_GL0123603,11
Food_1_GL0265915,11
gene_4088308,11
gene_4414549,11
G1-8A_GL0040775,11
S-Fe16_GL0106715,11
8_GL0065502,11
HF-S_6_GL0193749,11
DSM22607_12_GL0093749,11
Food_10_GL0065956,11
NZ_RAZG01000030.1_cds_WP_120408441.1_2466,11
MC-6-1_GL0036176,11
Group2-3A_GL0057573,11
DSM22607_3_GL0418153,11
Food_10_GL0180494,11
gene_1847448,11
gene_3443561,11
gene_4606035,11
gene_3985860,11
G1-5A_GL0082281,11
gene_4004170,11
Group2-3A_GL0051891,11
gene_3008563,11
3-3_GL0047916,11
gene_3584313,11
gene_4196954,11
G1-1A_GL0003705,11
gene_3818620,11
30_GL0040863,11
S-Fe20_GL0129916,11
gene_2602547,11
HF-S_12_GL0005719,11
NZ_RAYU01001285.1_cds_796,11
Food_12_GL0150036,11
gene_3371393,11
G1-4A_GL0029296,11
Food_9_GL0032982,11
Group2-3A_GL0028168,11
S-Fe7_GL0081614,11
52_GL0016762,11
S-Fe18_GL0031910,11
2-1_GL0008989,11
MC-6-2_GL0005269,11
gene_3750089,11
6-3_GL0091272,11
NZ_RAYR01000014.1_cds_27,11
6-1_GL0063964,11
28_GL0066464,11
gene_2214311,11
NZ_CP021421.1_cds_WP_068959865.1_594,11
Group2-2A_GL0105982,11
40_GL0079374,11
2-3_GL0000307,11
11_GL0062689,11
4-7_GL0047696,11
S-Fe19_GL0025137,11
gene_4434871,11
1-1_GL0035831,11
gene_2391547,11
NZ_RAYY01000024.1_cds_WP_120423516.1_1917,11
NZ_QZFS01000233.1_cds_3210,11
8-2_GL0083424,11
HF-S_5_GL0263702,11
7-4_GL0066072,11
gene_2400855,11
MC-6-2_GL0132299,11
gene_3500340,11
1A-dyr4-07_GL0007980,11
S-Fe10_GL0052932,11
NZ_RAZA01000014.1_cds_506,11
HF-S_11_GL0067230,11
NZ_RAYM01000117.1_cds_WP_120437805.1_3,11
gene_4513989,11
MH-6-5_GL0089885,11
gene_4624348,11
gene_4207445,11
gene_3675170,11
Chow_2_GL0008609,11
G1-5A_GL0201490,11
gene_4039330,11
Group2-2A_GL0071667,11
gene_3840600,11
7-7_GL0114299,11
8-5_GL0023108,11
gene_4150880,11
35_GL0108201,11
S-Fe2_GL0140197,11
HF-F_10_GL0188646,11
gene_4323059,11
6-4_GL0092136,11
gene_4222121,11
Chow_1_GL0186738,11
OB-1_9_GL0183762,11
S-Fe5_GL0033802,11
MC-6-2_GL0083400,11
S-Fe11_GL0107321,11
2-3_GL0094229,11
gene_3788353,11
NZ_RAYB01000055.1_cds_WP_121708297.1_2818,11
NZ_OFSM01000044.1_cds_WP_103242226.1_5526,10
gene_4503882,10
S-Fe11_GL0020590,10
DSM22607_3_GL0120714,10
Food_7_GL0409750,10
2-6_GL0069913,10
MH-0-5_GL0078250,10
MC-0-1_GL0086764,10
OB-1_9_GL0070244,10
NZ_RAZA01000043.1_cds_3043,10
6-6_GL0076731,10
NZ_RAZK01000028.1_cds_WP_120484408.1_3106,10
gene_3848316,10
gene_3764696,10
1A-dyr3-07_GL0009819,10
NZ_KB822450.1_cds_WP_004074116.1_2404,10
2-8_GL0016547,10
DSM22607_6_GL0094079,10
NZ_KB822481.1_cds_WP_004057265.1_2161,10
HF-F_4_GL0265554,10
6-6_GL0100339,10
gene_4203263,10
gene_4601743,10
OB-1_7_GL0070831,10
Chow_4_GL0296754,10
2-7_GL0018830,10
gene_4435930,10
40_GL0053364,10
S-Fe8_GL0268205,10
G1-7A_GL0108677,10
S-Fe12_GL0171106,10
32_GL0115456,10
S-Fe20_GL0102488,10
Food_10_GL0203774,10
S-Fe20_GL0073049,10
2-4_GL0093752,10
4-3_GL0083905,10
G1-4A_GL0033681,10
2-3_GL0068096,10
G1-5A_GL0057041,10
gene_492479,10
HF-S_10_GL0297132,10
NZ_KB822478.1_cds_WP_004056560.1_1959,10
2-6_GL0091015,10
36_GL0030090,10
Food_12_GL0139071,10
OB-1_7_GL0070833,10
gene_2187964,10
NZ_KB822475.1_cds_WP_004055667.1_1654,10
DSM22607_5_GL0051367,10
Chow_7_GL0245610,10
Chow_2_GL0007950,10
26_GL0086240,10
NZ_RAYM01000071.1_cds_WP_120437437.1_3545,10
6-6_GL0079026,10
Food_10_GL0199305,10
G1-5A_GL0091606,10
gene_3730402,10
Food_12_GL0067111,10
gene_4334389,10
gene_3789038,10
S-Fe6_GL0093276,10
46_GL0048830,10
8-3_GL0117338,10
HF-S_2_GL0024684,10
AF73-05_13_GL0295196,10
gene_3724218,10
gene_2501060,10
gene_4445774,10
gene_4065008,10
AF73-05_10_GL0012318,10
OB-1_13_GL0168556,10
7-6_GL0095463,10
35_GL0150132,10
HF-S_7_GL0188516,10
17_GL0029858,10
Food_5_GL0187164,10
46_GL0063291,10
gene_2975719,10
gene_3670968,10
NZ_RAZF01000015.1_cds_WP_120427725.1_310,10
3-7_GL0056508,10
gene_4196655,10
gene_4438031,10
4_GL0074716,10
gene_2855840,10
NZ_RAZH01000008.1_cds_3163,10
5-1_GL0041196,10
8-5_GL0095340,10
gene_4170703,10
gene_2804138,10
gene_1060598,10
MH-0-4_GL0072444,10
G1-1A_GL0038797,10
Group2-5A_GL0110485,10
G1-5A_GL0034525,10
gene_4036360,10
G1-7A_GL0144098,10
2-5_GL0016151,10
10_GL0032064,10
HF-F_1_GL0163209,10
26_GL0062084,10
gene_4337410,10
MH-6-1_GL0127997,10
gene_3979508,10
Chow_3_GL0132440,10
4-4_GL0067267,10
MH-6-4_GL0119945,10
6-3_GL0021855,10
2-5_GL0078998,10
HF-F_6_GL0257204,10
6-7_GL0030721,10
DSM22607_1_GL0144282,10
gene_336489,10
NZ_CP021421.1_cds_WP_084273995.1_2421,10
gene_4236460,10
40_GL0078578,10
2-5_GL0004093,10
gene_3996632,10
1-8_GL0071677,10
Group2-1A_GL0042165,10
8-8_GL0023123,10
S-Fe10_GL0010650,10
10_GL0076159,10
S-Fe20_GL0190173,10
HF-F_14_GL0128983,10
5-2_GL0098538,10
7-8_GL0032680,10
2A-dyr13-06_GL0053021,10
NZ_RAYE01000044.1_cds_WP_120445851.1_3302,10
4-4_GL0054662,10
NZ_RAYQ01000043.1_cds_WP_016227175.1_3048,10
NZ_RAYY01000170.1_cds_773,10
10_GL0010963,10
gene_2050064,10
gene_4606530,10
2A-dyr16-06_GL0049035,10
26_GL0050860,10
gene_3982849,10
6-1_GL0042824,10
HF-F_12_GL0168460,10
Group2-8A_GL0056942,10
NZ_NHTR01000003.1_cds_4013,10
gene_3996218,10
HF-S_7_GL0167266,10
2-3_GL0100413,10
49_GL0054322,10
gene_4244866,10
Chow_5_GL0034271,10
S-Fe11_GL0130027,10
38_GL0024577,10
NZ_KB822478.1_cds_WP_004056609.1_1987,10
G1-3A_GL0035168,10
NZ_RAYU01000052.1_cds_4816,10
gene_4215446,10
Food_14_GL0193354,10
gene_3782836,10
G1-2A_GL0070214,10
8-8_GL0013988,10
3-2_GL0029391,10
G1-4A_GL0085522,10
HF-F_4_GL0315444,10
NZ_RAYQ01000033.1_cds_WP_120472074.1_2542,9
2-3_GL0078899,9
gene_4101166,9
gene_3609920,9
AF73-05_14_GL0304731,9
2-3_GL0002939,9
6-7_GL0024773,9
gene_4483277,9
gene_4622830,9
HF-F_3_GL0203807,9
13_GL0004391,9
NZ_RAZG01000030.1_cds_WP_120408445.1_2470,9
NZ_RAYE01000019.1_cds_WP_120443189.1_978,9
AF73-05_10_GL0280424,9
11_GL0028755,9
NZ_NHTR01000003.1_cds_WP_094099362.1_4321,9
OB-1_10_GL0191101,9
gene_4598631,9
NZ_CP021421.1_cds_WP_068960594.1_815,9
S-Fe9_GL0033173,9
2A-dyr16-07_GL0013079,9
MC-6-2_GL0040513,9
gene_4321182,9
S-Fe6_GL0123310,9
NZ_RAYQ01000037.1_cds_WP_120472167.1_2644,9
DSM22607_9_GL0236848,9
Chow_2_GL0203572,9
Chow_4_GL0350090,9
HF-F_11_GL0038745,9
2-1_GL0114519,9
6-5_GL0120243,9
Group2-2A_GL0112411,9
9_GL0031537,9
20_GL0022263,9
gene_4364448,9
gene_2836625,9
32_GL0136793,9
S-Fe2_GL0009886,9
8-4_GL0090084,9
47_GL0014231,9
gene_4329657,9
gene_2548825,9
S-Fe12_GL0139447,9
23_GL0089999,9
NZ_RAYF01000084.1_cds_WP_120438743.1_3768,9
gene_4432338,9
21_GL0000847,9
gene_4382972,9
gene_3084317,9
HF-F_13_GL0009037,9
DSM22607_4_GL0020759,9
gene_4392618,9
gene_2479644,9
4-3_GL0000834,9
3-3_GL0052578,9
1-4_GL0005752,9
Chow_7_GL0133565,9
NZ_QZFS01000078.1_cds_WP_129182457.1_8126,9
3-1_GL0003256,9
gene_4281536,9
7_GL0113578,9
gene_3314903,9
HF-S_9_GL0163865,9
MH-0-4_GL0025547,9
gene_3945950,9
DSM22607_7_GL0067658,9
8-3_GL0075757,9
gene_3021827,9
MC-0-1_GL0092254,9
gene_4573737,9
51_GL0029027,9
G1-4A_GL0088082,9
Food_1_GL0276441,9
1-4_GL0037902,9
HF-S_13_GL0170645,9
Group2-8A_GL0070182,9
Food_10_GL0086541,9
gene_3511474,9
NZ_RAZG01000072.1_cds_4300,9
DSM22607_11_GL0265708,9
gene_3806744,9
S-Fe16_GL0057005,9
NZ_RAZG01000016.1_cds_1027,9
2-3_GL0061710,9
HF-F_10_GL0098629,9
DSM22607_11_GL0060495,9
35_GL0139325,9
2-7_GL0084935,9
8-1_GL0056819,9
8-5_GL0109584,9
gene_3921654,9
Food_1_GL0072735,9
12_GL0073015,9
MC-6-2_GL0033955,9
2-3_GL0029382,9
Chow_6_GL0226632,9
S-Fe19_GL0097816,9
1_GL0001369,9
gene_3858975,9
4-4_GL0042098,9
7-8_GL0024088,9
7-2_GL0057105,9
gene_3946214,9
G1-2A_GL0046289,9
Food_5_GL0189299,9
gene_4198064,9
DSM22607_5_GL0324025,9
