gene,postFMT_1_colon
gene_3364519,52
gene_4169248,51
gene_4354034,51
gene_3771904,51
gene_3236789,51
gene_3449131,51
gene_3874223,51
gene_4239737,51
gene_4274460,51
gene_4631408,51
gene_3331960,51
gene_4238847,51
gene_3219872,51
gene_2936220,50
gene_2839877,50
gene_2505865,50
gene_3616404,50
gene_4147670,50
gene_2444978,50
gene_4474332,50
gene_4325564,50
gene_3441169,50
gene_4632766,50
gene_2864658,50
gene_4602026,50
gene_3916745,50
gene_3249174,50
gene_3986268,49
gene_3195928,49
gene_3814702,49
gene_3735792,49
gene_4130075,49
gene_3721413,49
gene_3919807,49
gene_4259576,49
gene_3549334,49
gene_2611139,49
gene_4428354,49
gene_4138552,49
gene_4292228,49
gene_4477933,49
gene_4228096,48
gene_3696814,48
gene_3487896,48
gene_3757682,48
gene_2847665,48
gene_4181212,48
gene_4551145,48
gene_3609578,48
gene_4629999,48
gene_4390929,48
gene_2698357,48
gene_3858975,48
gene_3342270,47
gene_3916811,47
gene_3061667,47
gene_3422685,47
gene_3835984,47
gene_4258903,47
gene_3877033,47
gene_4522995,47
gene_3759426,46
HF-F_2_GL0008562,46
gene_4342427,46
gene_4092115,46
gene_3365449,46
gene_3745320,46
gene_4186093,46
gene_4498685,46
gene_4341527,46
gene_2598436,46
gene_2709517,46
gene_4141481,46
gene_3909592,45
gene_3020242,45
gene_4162304,45
gene_3753724,45
gene_3688763,45
gene_3397605,45
gene_4212152,45
gene_4198066,45
gene_4183607,44
gene_4084315,44
gene_4389605,44
gene_4512223,44
gene_4397118,44
gene_3909470,44
gene_4059760,44
gene_4502920,44
gene_2655864,44
gene_3584310,44
gene_4589746,44
gene_3188393,43
gene_2801242,43
gene_4216501,43
gene_4560857,43
gene_4280422,43
gene_3325611,43
gene_4535067,43
gene_4333933,43
gene_3576320,43
gene_4101749,43
gene_4214931,42
gene_3924852,42
gene_4541878,42
gene_3823424,42
gene_4000699,42
gene_3873644,42
gene_4369583,42
gene_4279980,42
gene_4600913,42
gene_4059908,42
gene_2204013,42
gene_4544603,42
gene_4365283,42
gene_4391556,42
gene_4335797,42
gene_2801116,41
gene_3989276,41
gene_3889287,41
gene_2920034,41
gene_4015660,41
gene_2617804,41
gene_4468469,41
gene_3032579,41
gene_3197931,41
gene_1941510,41
gene_4203266,41
gene_4358785,40
gene_4163167,40
gene_2877394,40
gene_4445555,40
gene_4174056,40
gene_4536111,40
gene_4375748,39
gene_4637644,39
gene_4393318,39
gene_3990632,39
gene_3487488,39
gene_3489285,39
gene_3940464,39
gene_2807698,39
gene_4384710,39
gene_3788687,39
gene_4050349,39
gene_4593553,38
gene_2476692,38
gene_4035484,38
gene_3399198,38
gene_3840831,38
gene_2624757,38
gene_3552221,38
gene_3990386,38
gene_3847449,38
gene_1165785,37
gene_4517544,37
gene_4561988,37
gene_4264963,37
gene_2135555,37
gene_4008420,37
gene_3729402,37
gene_3770444,36
gene_2589919,36
gene_4540846,36
gene_4185014,36
gene_4278302,36
gene_2884174,36
gene_1502962,36
gene_3203716,36
gene_4555675,36
gene_3314060,36
gene_4296261,36
gene_4092677,36
gene_3433474,35
gene_2354909,35
gene_4244735,35
gene_2773699,35
gene_4615558,35
gene_4386247,35
gene_4328530,35
gene_3788614,35
gene_4560934,35
gene_4172387,35
gene_3904656,35
gene_3967584,35
gene_2924220,34
gene_4364997,34
gene_4621326,34
gene_3160558,34
gene_4242330,34
gene_4006380,34
gene_4060894,34
gene_3732078,34
gene_4362721,34
gene_4290748,34
gene_3750879,34
gene_4420865,33
gene_4570571,33
gene_4092853,33
gene_4624891,33
gene_4202278,33
gene_4015698,33
gene_3099512,33
gene_4050792,33
gene_3980150,33
Group2-8A_GL0229637,33
gene_2678024,32
gene_3298039,32
gene_4435083,32
gene_4476415,32
gene_4464421,32
gene_3062715,32
gene_2967397,32
gene_2657736,32
gene_4393951,32
gene_2997011,32
gene_4151988,32
gene_3773062,31
gene_4446143,31
gene_4158073,31
gene_3641927,31
gene_4611582,31
gene_3654226,31
gene_3766831,31
gene_3616119,31
gene_4373426,31
gene_4415572,31
gene_3231474,31
gene_4379000,31
gene_4529898,31
gene_4104838,30
gene_4232289,30
gene_2903645,30
gene_4330099,30
gene_3334043,30
gene_2788208,30
gene_2584443,30
gene_3582945,30
gene_3963551,30
gene_4472124,30
gene_4370459,30
gene_3987264,30
gene_3081265,29
gene_3271489,29
gene_3889728,29
gene_2788830,29
gene_4554458,29
gene_4224045,29
gene_4548235,29
gene_3551526,29
gene_4203265,29
gene_4367625,29
gene_4061037,28
gene_4028612,28
gene_3346227,28
gene_2601849,28
gene_4367958,28
gene_4567892,28
gene_4604793,28
gene_1875936,28
gene_2656692,28
gene_4138698,28
gene_2524915,28
gene_4441422,28
gene_2818634,27
gene_3354879,27
gene_4203001,27
gene_4064017,27
gene_4631309,27
gene_4468583,27
gene_3813420,27
gene_4252021,27
gene_4185632,27
gene_3612424,27
gene_3243515,27
gene_4626145,27
gene_4244737,27
gene_4313014,27
gene_4535336,27
gene_4439604,27
gene_4628721,27
gene_3943715,27
gene_4200765,26
gene_3855165,26
gene_3574736,26
gene_4577484,26
gene_4403330,26
gene_3595036,26
gene_4468467,26
G1-1A_GL0050052,26
gene_4341592,26
gene_3589727,26
gene_4243841,26
gene_3399418,26
gene_3831271,26
gene_4198065,26
gene_3685063,26
gene_4021956,26
gene_4497718,26
gene_3160105,26
gene_4383205,26
gene_3554842,25
gene_4542451,25
gene_3085907,25
gene_4604275,25
gene_4498466,25
gene_3344040,25
gene_3537486,25
gene_4318549,25
Food_11_GL0016298,25
gene_3874153,25
gene_4548444,25
gene_3289459,25
gene_3437138,25
gene_4462152,25
gene_4031457,25
gene_3849227,25
gene_2742702,24
gene_3909116,24
gene_4035184,24
gene_3506278,24
gene_3299601,24
gene_4030026,24
gene_1842198,24
gene_4375326,24
gene_3773662,24
gene_3809061,24
gene_4272797,24
gene_3869922,23
gene_4479686,23
gene_3583869,23
gene_4286093,23
gene_3126436,23
gene_3595151,23
gene_2414653,23
gene_3923781,23
gene_3955283,23
gene_3223108,23
gene_4622983,23
gene_3804655,23
gene_4344958,22
gene_4511254,22
gene_4511255,22
gene_3741646,22
gene_3052833,22
gene_3712372,22
gene_3722866,22
gene_2730300,22
gene_4089021,22
gene_1801273,22
gene_4212504,22
gene_3817704,21
gene_4252706,21
gene_4290312,21
gene_2607397,21
gene_1308757,21
gene_3467498,21
gene_4058249,21
gene_4629269,21
gene_3474815,21
gene_4486366,21
gene_4411896,21
gene_4459673,21
gene_2836084,21
gene_3522274,21
gene_4232255,21
gene_4094261,21
gene_3902047,21
gene_3331625,20
gene_3889558,20
gene_4629151,20
gene_4573592,20
gene_3853012,20
gene_3021686,20
gene_3965892,20
gene_2585850,20
gene_3755691,20
gene_3293372,20
gene_3566605,20
gene_3944439,20
gene_3458484,19
gene_2669432,19
gene_3953890,19
gene_4582584,19
gene_4634806,19
gene_4245204,19
gene_2794976,19
gene_3333521,19
gene_2027914,19
gene_4394567,19
gene_3445883,19
gene_3798027,19
gene_3178868,19
gene_3751552,19
gene_4186579,19
gene_3546744,19
gene_2920033,19
gene_4519626,19
gene_3080780,19
gene_3920373,18
gene_2672380,18
gene_4513491,18
gene_2476695,18
gene_4333890,18
gene_3971759,18
gene_540419,18
gene_1681961,18
gene_3152681,18
gene_4394111,18
gene_3697908,18
gene_4025479,17
gene_4562189,17
gene_3838998,17
gene_3347461,17
gene_2043202,17
gene_2862978,17
gene_4363993,17
gene_3788612,17
gene_3518954,17
gene_2828115,17
gene_4343858,17
gene_4564552,17
gene_4638513,17
gene_2863323,17
gene_3156566,17
gene_1026049,17
gene_2231849,17
gene_4615444,17
gene_4182243,17
gene_3992124,17
gene_4622897,17
gene_3495041,17
gene_4058078,17
gene_4188445,17
gene_4369413,17
gene_3481693,17
gene_4177082,17
gene_2907201,17
gene_4513554,17
gene_2525172,17
gene_2507107,17
gene_3308635,16
gene_4238188,16
gene_4443023,16
gene_2898235,16
gene_4057995,16
gene_4170541,16
gene_3368895,16
gene_4403189,16
gene_4624516,16
gene_3836223,15
gene_4635455,15
6-8_GL0029701,15
gene_4009003,15
gene_4420282,15
gene_4259615,15
gene_2908450,15
gene_2282922,15
gene_3712344,15
gene_4195443,15
gene_4021872,15
gene_4442738,15
gene_2234702,15
gene_1801269,15
gene_3702398,15
gene_2807419,15
gene_2497113,15
gene_4349042,15
gene_4584537,14
gene_4226864,14
gene_3539584,14
gene_3993766,14
gene_3041554,14
gene_4077529,14
gene_1875934,14
gene_1760260,14
gene_3798663,14
gene_3554812,14
gene_3684336,14
gene_3591157,14
gene_2930587,14
gene_3605400,14
4-8_GL0125181,14
gene_4529291,14
gene_4189171,14
gene_4267068,14
gene_3213514,14
gene_2963520,14
gene_1796315,14
gene_3539583,14
gene_3656247,14
gene_4459324,14
gene_3675170,14
gene_3224900,14
gene_3316083,14
gene_4215562,14
gene_4551605,13
gene_3544651,13
gene_3041983,13
gene_3114394,13
gene_3577811,13
gene_4164545,13
gene_3836026,13
gene_4586369,13
gene_4501335,13
gene_4443621,13
gene_3151780,13
gene_4516870,13
gene_4186822,13
gene_3782006,13
gene_4449852,13
gene_4064433,13
gene_3937009,13
gene_2124271,13
gene_3538811,13
gene_2831467,13
gene_3232543,13
gene_3438740,13
gene_4627868,13
gene_4515011,12
gene_4158231,12
gene_3380098,12
gene_1454861,12
gene_2807420,12
gene_3616451,12
gene_4199689,12
gene_4077702,12
gene_3852726,12
gene_3082409,12
gene_3016753,12
gene_3074511,12
gene_4076253,12
gene_3757065,12
43_GL0066544,12
gene_4268029,12
gene_4544681,12
gene_3491618,12
gene_3942773,12
gene_3229463,12
gene_4602381,12
gene_4317045,11
gene_4461645,11
gene_2384494,11
gene_4520988,11
gene_3609243,11
gene_4064745,11
gene_4598258,11
gene_1400312,11
gene_4516378,11
gene_3584278,11
gene_4626845,11
gene_2466058,11
gene_4257021,11
gene_3482988,11
gene_3862166,11
gene_4549766,11
gene_3301025,11
gene_3190542,11
gene_3651492,11
Food_10_GL0066534,11
gene_3440799,11
gene_4559652,11
gene_3455917,11
gene_4367740,11
gene_3534764,11
gene_4299182,11
gene_3864243,11
gene_4329118,11
gene_2905494,11
gene_4273994,10
gene_3531789,10
gene_2741080,10
gene_3260888,10
gene_4041898,10
gene_4304291,10
gene_4009578,10
gene_4484928,10
gene_2880591,10
gene_4563424,10
gene_3927039,10
gene_2840538,10
gene_2997680,10
gene_3284749,10
gene_4527402,10
gene_4062643,10
gene_4285893,10
gene_4206593,10
gene_3024861,10
gene_4009577,10
10_GL0037899,10
gene_3507422,10
gene_3932088,10
gene_4179012,10
gene_4295313,10
gene_3823003,10
4-8_GL0068539,10
gene_4473505,9
gene_3501060,9
gene_3620297,9
gene_3193873,9
gene_2903631,9
gene_4153794,9
gene_3869451,9
gene_2780731,9
gene_3471869,9
gene_4380983,9
gene_2737365,9
gene_3568808,9
gene_1026056,9
gene_3983201,9
gene_3403811,9
19_GL0066769,9
gene_3356230,9
gene_4369389,9
gene_4100492,9
gene_4559731,9
gene_4082457,9
gene_4307020,9
gene_4327375,9
gene_3820861,9
gene_3978891,9
gene_3950018,9
gene_4252019,9
gene_4204923,9
gene_3349576,9
gene_3819288,9
HF-S_8_GL0298285,9
gene_4338454,9
gene_3353168,9
gene_3891795,8
gene_4633741,8
gene_4215693,8
gene_4421225,8
gene_2755000,8
1-6_GL0033537,8
gene_4625526,8
gene_3214212,8
HF-F_5_GL0101465,8
gene_2657919,8
gene_4087384,8
gene_3748997,8
gene_4386064,8
gene_2780734,8
gene_4574508,8
gene_3628386,8
55_GL0085882,8
gene_4074583,8
gene_3164615,8
gene_3830293,8
gene_4061258,8
gene_1621572,8
gene_4124753,8
gene_4434977,8
Food_9_GL0075663,8
27_GL0085325,8
gene_4446246,8
gene_4225936,8
gene_4303281,8
NZ_RAYW01000046.1_cds_WP_121700307.1_2029,7
gene_1026051,7
gene_4444613,7
gene_3662133,7
gene_2101002,7
2A-dyr16-06_GL0070287,7
gene_4382232,7
gene_3210127,7
gene_4399192,7
gene_3052834,7
AF73-05_8_GL0386864,7
NZ_CP021421.1_cds_WP_068960215.1_155,7
gene_4108224,7
gene_2241564,7
gene_2790845,7
gene_3003808,7
gene_2525173,7
gene_3052830,7
gene_1774068,7
2-2_GL0151369,7
gene_4389427,7
gene_4370791,6
gene_4014243,6
gene_3613912,6
gene_4213252,6
gene_3744795,6
gene_4363988,6
gene_3661100,6
Food_4_GL0106761,6
gene_4394921,6
gene_4071155,6
gene_4505023,6
1_GL0116270,6
gene_3326742,6
gene_3588741,6
gene_3876454,6
26_GL0055056,6
gene_3794778,6
NZ_NHMU01000012.1_cds_WP_084081121.1_372,6
gene_1801275,6
gene_1567482,6
gene_3741661,6
gene_3791683,6
gene_2934785,6
gene_1454868,6
gene_3818168,6
gene_4549457,6
AF73-05_11_GL0199666,6
gene_4342136,6
gene_3488423,6
gene_2617190,6
gene_2278439,6
gene_2501807,6
4-8_GL0043949,6
gene_3629155,6
gene_2536053,6
gene_2664238,6
gene_2318072,6
gene_3604879,6
gene_4340244,5
4-3_GL0022541,5
gene_4504553,5
gene_4369201,5
gene_4182415,5
gene_3373399,5
gene_4189210,5
gene_4108298,5
gene_3638798,5
gene_4616817,5
gene_2723483,5
gene_3426681,5
gene_3616543,5
gene_4308977,5
gene_4196444,5
gene_4617002,5
gene_3215897,5
gene_4395490,5
gene_4057972,5
MC-0-3_GL0023855,5
gene_2780400,5
gene_3938084,5
gene_3909959,5
1-1_GL0095568,5
gene_4294065,5
gene_2076199,5
gene_1979399,5
OB-1_10_GL0251535,5
gene_3158900,5
NZ_KB822407.1_cds_1387,5
gene_4456234,5
gene_4639379,5
gene_4474925,5
NZ_RAYI01000046.1_cds_WP_121737090.1_2698,5
2-8_GL0023145,5
gene_3830901,5
gene_4019167,5
DSM22607_3_GL0200065,5
S-Fe12_GL0194872,5
gene_3640591,5
MC-6-1_GL0034507,5
gene_3780544,5
gene_2114564,5
gene_4020953,4
gene_4431048,4
gene_4369128,4
gene_3393479,4
G1-1A_GL0093296,4
gene_4219713,4
gene_4395181,4
gene_2297767,4
1A-dyr2-07_GL0044571,4
gene_3964926,4
gene_4223916,4
gene_1925775,4
gene_2837851,4
1-6_GL0102647,4
gene_2601444,4
gene_3771029,4
NZ_RAZM01000153.1_cds_WP_121768658.1_714,4
MC-0-3_GL0009894,4
2-5_GL0064738,4
gene_3458979,4
gene_3904347,4
gene_4323814,4
gene_2635240,4
1-6_GL0074849,4
gene_4356000,4
gene_3867051,4
gene_4307019,4
gene_4109858,4
gene_4453006,4
AF73-05_14_GL0291975,4
gene_2963088,4
gene_3703372,4
NZ_KB822405.1_cds_WP_081610250.1_1009,4
gene_4342290,4
gene_3957808,4
6-7_GL0086369,4
gene_3349577,4
gene_3997735,4
gene_3736748,4
gene_4467689,4
S-Fe20_GL0190463,4
gene_4615171,4
gene_1398152,4
gene_4129452,4
gene_3779664,4
gene_3144460,4
gene_2999740,4
gene_4081333,4
gene_1801276,4
gene_4633015,4
gene_3793633,4
gene_4048823,4
gene_4522793,4
gene_2930589,4
gene_3339832,4
gene_3672613,4
gene_4002518,4
gene_4599246,4
gene_2906442,4
gene_4284862,4
gene_4244922,4
2-6_GL0060218,4
gene_2913577,4
2-5_GL0025268,4
gene_3380452,4
gene_3795087,4
gene_4528964,4
gene_3287257,3
gene_3796811,3
gene_4460869,3
1-7_GL0032717,3
gene_3674735,3
gene_3595454,3
20_GL0022263,3
gene_4639497,3
gene_3944012,3
Group2-5A_GL0119853,3
S-Fe1_GL0151621,3
Chow_4_GL0320013,3
gene_4553178,3
gene_3001993,3
1A-dyr5-07_GL0016813,3
gene_3586770,3
NZ_KB822402.1_cds_WP_004048153.1_525,3
Chow_3_GL0188046,3
gene_3397201,3
gene_3840685,3
gene_2720108,3
gene_4605576,3
gene_2325841,3
gene_3110007,3
gene_4485911,3
1A-dyr2-07_GL0064683,3
gene_4438284,3
10_GL0094510,3
S-Fe11_GL0104926,3
gene_3565843,3
gene_3722245,3
gene_3146998,3
gene_3045788,3
gene_4161183,3
gene_4231814,3
NZ_QZFS01000083.1_cds_WP_129182674.1_8515,3
gene_4619504,3
gene_3121003,3
gene_3091839,3
13_GL0042852,3
gene_3271821,3
gene_4282835,3
gene_3978273,3
gene_2013835,3
gene_4396848,3
gene_3360924,3
gene_3884621,3
Food_2_GL0197266,3
gene_4615775,3
gene_4591506,3
gene_4335182,3
gene_3215354,3
HF-F_10_GL0052213,3
gene_4402343,3
30_GL0004187,3
gene_2997683,3
gene_3760912,3
10_GL0092015,3
gene_2414656,3
gene_4214243,3
gene_4096661,3
S-Fe12_GL0057299,3
gene_4362860,3
NZ_QWMU01000159.1_cds_365,3
gene_3863269,3
gene_3364737,3
1-6_GL0040142,3
gene_3090827,3
gene_3904560,3
HF-S_11_GL0279660,3
10_GL0055280,3
gene_4195564,3
AF73-05_7_GL0196251,3
10_GL0020114,3
S-Fe4_GL0070598,3
gene_4596176,3
10_GL0099106,3
14_GL0091578,3
gene_3588998,3
DSM22607_5_GL0069257,3
gene_4406371,3
gene_4000803,3
gene_4425055,3
1-1_GL0033741,3
gene_1929773,3
HF-F_6_GL0338334,3
gene_4303363,3
gene_4391540,3
gene_3972006,3
gene_1849529,3
gene_3677106,3
gene_4454227,3
gene_3104078,3
gene_4446714,3
gene_4398750,3
gene_3629485,3
gene_3443577,3
Food_10_GL0270660,3
gene_3786249,3
gene_3860442,3
gene_4222745,3
gene_3653950,3
10_GL0030386,3
gene_3781678,3
gene_3530814,3
gene_3892366,3
gene_2772898,3
gene_3985770,3
gene_4202092,3
10_GL0030372,3
NZ_CP021421.1_cds_WP_068960396.1_2612,3
gene_3670379,3
gene_3458968,3
gene_3215520,3
gene_4322104,3
gene_4048194,3
gene_4403035,3
gene_3458772,3
gene_4197547,3
MH-0-4_GL0072874,3
gene_4294104,3
gene_4607442,3
Food_9_GL0258854,3
gene_4485254,3
gene_3621353,3
gene_4505013,3
gene_2510662,3
gene_2533336,3
7_GL0069563,3
10_GL0062954,3
10_GL0053443,3
S-Fe10_GL0016549,3
HF-S_4_GL0118317,3
gene_3462651,3
gene_3679718,3
gene_3894916,3
MH-0-3_GL0059808,3
gene_3023688,3
gene_3468515,3
gene_3415992,3
gene_3619761,3
1A-dyr2-07_GL0008270,3
gene_2925353,3
gene_4516390,3
gene_3143820,3
gene_3659436,2
S-Fe10_GL0029293,2
MH-0-3_GL0011807,2
gene_1025930,2
MC-0-1_GL0114738,2
MC-6-2_GL0147667,2
10_GL0081957,2
gene_4156421,2
gene_4633659,2
gene_3918875,2
gene_3078347,2
gene_2686169,2
1-1_GL0027151,2
gene_3564291,2
gene_3997852,2
gene_3350197,2
gene_3413292,2
gene_4080112,2
gene_2806010,2
S-Fe13_GL0041158,2
gene_3339138,2
gene_3737385,2
gene_4141897,2
10_GL0081472,2
1-7_GL0022330,2
gene_3959369,2
gene_4257775,2
gene_2783763,2
gene_2862266,2
MC-0-1_GL0064063,2
gene_2829843,2
10_GL0093317,2
gene_2261200,2
gene_4576233,2
gene_1920293,2
1-7_GL0066638,2
2A-dyr13-07_GL0039748,2
gene_2337233,2
gene_3178806,2
10_GL0097300,2
gene_1821277,2
gene_4225674,2
gene_3564582,2
gene_2840542,2
gene_2594362,2
gene_2677802,2
gene_3062851,2
gene_3804453,2
gene_3665963,2
gene_3366576,2
MC-6-2_GL0084683,2
gene_4443130,2
gene_3985144,2
gene_3641099,2
gene_2853410,2
1-1_GL0030506,2
gene_1400311,2
gene_3520676,2
Group2-4A_GL0131403,2
NZ_CP021421.1_cds_WP_068961665.1_1103,2
gene_3211954,2
gene_3215529,2
NZ_CP021421.1_cds_WP_068960295.1_39,2
gene_3805768,2
gene_2414651,2
gene_2501060,2
gene_2924172,2
gene_2636948,2
25_GL0025110,2
gene_3617043,2
10_GL0053991,2
gene_3360988,2
gene_3404855,2
gene_2896833,2
gene_4100331,2
gene_3346568,2
gene_4432533,2
30_GL0114346,2
gene_3946127,2
10_GL0098811,2
22_GL0028272,2
S-Fe6_GL0177340,2
gene_3912815,2
1-5_GL0005434,2
2-1_GL0040037,2
gene_4473507,2
gene_3400449,2
5-8_GL0052205,2
gene_3240092,2
gene_2594959,2
gene_3186447,2
10_GL0070880,2
gene_4161511,2
10_GL0088056,2
NZ_RAYW01000002.1_cds_WP_121698014.1_1501,2
gene_4547668,2
gene_4574045,2
1-7_GL0111002,2
gene_4164450,2
S-Fe11_GL0112354,2
gene_3120498,2
20_GL0151741,2
S-Fe1_GL0122597,2
gene_2454606,2
gene_3115429,2
gene_3779332,2
gene_3908786,2
gene_1050584,2
gene_4544809,2
gene_4280176,2
NZ_QWMU01000077.1_cds_WP_119448478.1_1893,2
gene_3153563,2
gene_3915182,2
gene_3236788,2
gene_2985084,2
gene_1664688,2
gene_1910036,2
gene_4343892,2
gene_428335,2
gene_3961359,2
HF-F_1_GL0172422,2
Food_14_GL0193354,2
10_GL0030754,2
gene_2967884,2
NZ_QZFR01000080.1_cds_2036,2
NZ_RAYE01000042.1_cds_WP_120445756.1_3197,2
1-1_GL0036882,2
9_GL0056804,2
gene_2637478,2
gene_3520628,2
gene_3470788,2
MC-6-2_GL0001873,2
gene_3983263,2
gene_3329477,2
gene_4255253,2
gene_2485591,2
NZ_NHMU01000001.1_cds_WP_071807702.1_1091,2
gene_2426575,2
Chow_7_GL0265330,2
gene_4458823,2
NZ_RAYW01000039.1_cds_WP_121700171.1_1736,2
10_GL0021974,2
10_GL0059143,2
gene_3687423,2
gene_996364,2
gene_4235143,2
NZ_RAYW01000006.1_cds_WP_121698420.1_2340,2
gene_3332129,2
gene_3441893,2
10_GL0035787,2
gene_3957796,2
gene_3174059,2
gene_3130389,2
NZ_RAYI01000123.1_cds_133,2
gene_1038347,2
gene_3536789,2
gene_4399631,2
gene_3100489,2
gene_1177049,2
gene_3165953,2
HF-S_13_GL0013361,2
gene_4474558,2
gene_3930528,2
gene_4447500,2
gene_2723033,2
gene_2550434,2
gene_2583104,2
gene_4278975,2
gene_4176461,2
NZ_QWMU01000034.1_cds_WP_004049284.1_1054,2
gene_4272810,2
gene_3500340,2
10_GL0054059,2
gene_2066732,2
10_GL0037685,2
gene_4331988,2
gene_3890536,2
Chow_1_GL0080565,2
gene_4497399,2
gene_3912516,2
gene_3577305,2
10_GL0097302,2
Chow_2_GL0122932,2
1A-dyr2-07_GL0069637,2
1-4_GL0016402,2
gene_3652287,2
DSM22607_1_GL0255317,2
gene_4479687,2
10_GL0030288,2
gene_3221486,2
gene_3070708,2
gene_2467325,2
1A-dyr2-07_GL0006848,2
gene_4485090,2
gene_4082180,2
gene_3644554,2
gene_3467657,2
DSM22607_11_GL0370843,2
gene_3102810,2
