gene,postFMT_3_cecum
HF-F_4_GL0315444,13
Group2-7A_GL0116341,13
gene_4499199,13
gene_3346227,13
gene_1985762,13
gene_3397605,13
gene_4480472,13
gene_4110883,13
gene_4379000,13
gene_4445774,13
gene_3024445,13
gene_4631408,13
gene_1165785,13
G1-3A_GL0139904,13
gene_4544227,13
gene_2655864,13
gene_3681740,13
gene_3573195,13
gene_4414549,13
gene_4103030,13
gene_3160558,13
gene_4589746,13
gene_3356152,13
Food_3_GL0225116,13
gene_4462152,13
gene_4475245,13
gene_3757682,13
gene_4615558,13
gene_3584310,13
gene_4375749,13
gene_3573009,13
gene_4169248,13
gene_3703836,13
gene_3197931,13
gene_3614375,12
gene_4158662,12
gene_4082320,12
gene_2947299,12
gene_3659142,12
gene_3858975,12
gene_4624891,12
gene_3706445,12
gene_4216454,12
gene_3946214,12
gene_4513491,12
G1-3A_GL0142396,12
gene_4529898,12
gene_3966376,12
gene_4498685,12
gene_4242330,12
gene_4548238,12
gene_4502920,12
gene_2967397,12
gene_4124058,12
gene_4151988,12
gene_3847449,12
gene_4259576,12
gene_3909592,12
G1-5A_GL0120923,12
gene_4559733,12
gene_4274460,12
gene_4292228,12
gene_4438084,12
gene_3680054,12
gene_4030026,12
gene_3688763,12
gene_4328530,12
gene_4341592,12
gene_3284991,12
gene_4443822,12
gene_3840600,12
gene_2801242,12
gene_4103276,12
gene_4401875,12
gene_3595036,12
gene_4542451,12
gene_2788208,12
gene_3770444,12
gene_4389605,12
gene_2974748,12
gene_4076446,12
gene_4611582,12
gene_4544603,12
gene_4452368,12
gene_4228096,12
gene_4623413,12
gene_3605075,12
gene_2807698,12
gene_4613965,12
gene_3460949,12
gene_4356249,12
gene_3990632,12
gene_4278302,11
gene_4442367,11
gene_4536111,11
gene_3967584,11
gene_4316716,11
gene_4023574,11
gene_3783768,11
gene_1502962,11
gene_3243515,11
gene_3360102,11
gene_4365283,11
gene_4185632,11
gene_4541878,11
gene_3745320,11
gene_3703611,11
gene_4264963,11
gene_2656692,11
gene_3364519,11
gene_2742702,11
gene_3314060,11
gene_3849227,11
gene_4595285,11
Chow_5_GL0157129,11
gene_4342427,11
gene_2877394,11
gene_2021737,11
gene_3062715,11
20_GL0152199,11
gene_3896976,11
gene_3953890,11
gene_3554812,11
gene_2476692,11
gene_4363402,11
gene_3160105,11
gene_3874153,11
gene_2801116,11
gene_4622983,11
gene_3371392,11
gene_4445555,11
2A-dyr14-06_GL0059375,11
gene_4430789,11
gene_4370459,11
gene_3582062,11
gene_3754200,10
gene_3987264,10
gene_4059908,10
gene_4364997,10
gene_4446864,10
gene_1842198,10
gene_3957926,10
gene_4185014,10
gene_2678024,10
gene_4035484,10
gene_3437138,10
gene_3788614,10
gene_4512223,10
gene_4446143,10
gene_3916811,10
gene_3773062,10
gene_4129389,10
gene_4162304,10
gene_2589919,10
gene_3750879,10
gene_4535336,10
gene_3798663,10
gene_2584443,10
gene_4631316,10
gene_4375326,10
gene_3399198,10
gene_3990386,10
gene_3889287,10
gene_3420703,10
gene_4489374,10
gene_4393318,10
gene_3407587,10
gene_3308769,10
gene_4461645,10
gene_4593553,10
gene_4435083,10
gene_3940464,10
gene_1875936,10
gene_2601849,10
gene_4290748,10
gene_4330099,10
gene_4471424,10
gene_3474815,10
gene_4598258,10
gene_3422685,10
gene_3722866,10
gene_2788830,10
gene_2920034,10
gene_4604275,10
gene_3855165,10
gene_2554635,10
gene_4367625,10
gene_2884174,10
gene_3506278,10
gene_3087064,10
gene_4600913,9
gene_2598436,9
gene_2657736,9
gene_4318549,9
gene_4409697,9
2A-dyr14-06_GL0043476,9
gene_4437344,9
gene_4373426,9
gene_3823489,9
gene_2818634,9
gene_3441169,9
gene_4238847,9
gene_4551145,9
gene_4535067,9
gene_3249174,9
gene_4017616,9
gene_4158073,9
gene_4391556,9
gene_4386247,9
gene_4517788,9
gene_3766831,9
gene_4517544,9
gene_4224045,9
gene_2396716,9
gene_4333933,9
gene_4021956,9
gene_4464421,9
Group2-8A_GL0229637,9
gene_3616404,9
gene_3712372,9
gene_3840831,9
gene_4375748,9
gene_3986268,9
gene_3768436,9
gene_3732078,9
gene_4628721,9
gene_3169507,9
gene_3823424,9
gene_4474332,9
gene_3909470,9
gene_3299601,9
gene_3811695,9
gene_4607190,9
gene_4437326,9
gene_4341527,9
gene_4092853,9
gene_4604793,8
gene_4369413,8
gene_2414908,8
gene_3589727,8
gene_3741646,8
gene_4163167,8
gene_4580879,8
gene_3449131,8
gene_3015454,8
gene_2794976,8
gene_4084415,8
gene_4000393,8
gene_4562189,8
gene_3616119,8
gene_4411896,8
gene_4515345,8
gene_3331625,8
gene_1308757,8
gene_4313014,8
gene_4104838,8
gene_4486366,8
gene_3416091,8
gene_3219872,8
gene_4441422,8
gene_4415572,8
5-2_GL0089825,8
gene_3869922,8
gene_2773699,8
gene_2672380,8
gene_3869451,8
gene_3836223,8
6-8_GL0029701,7
gene_2147867,7
gene_3583869,7
gene_4092115,7
gene_4468469,7
gene_2924220,7
gene_4216501,7
gene_4536800,7
gene_4629151,7
gene_3298039,7
gene_3712344,7
gene_4577484,7
gene_3755691,7
gene_4008420,7
gene_3574736,7
gene_4130075,7
gene_4351018,7
gene_4084315,7
Group2-2A_GL0071495,7
gene_3838998,7
gene_3344040,7
NZ_RAYY01000042.1_cds_WP_120424490.1_3420,7
gene_4349042,7
gene_4428354,7
gene_4232289,7
gene_2863323,7
gene_3773662,7
gene_4138495,7
gene_4358785,7
gene_4548444,7
gene_2187964,7
gene_3522274,7
gene_4468467,7
gene_3551526,7
gene_4497718,7
gene_3654226,7
Chow_7_GL0049220,7
gene_4244735,7
gene_3081265,7
gene_4092677,7
20_GL0021017,7
gene_4272797,7
NZ_KB822471.1_cds_WP_004053887.1_949,7
gene_2135555,7
gene_4574498,7
gene_3817704,7
gene_4635455,7
gene_4286093,6
gene_4615840,6
gene_2903645,6
gene_86197,6
gene_3575376,6
gene_3213514,6
gene_3972840,6
gene_3316083,6
gene_3952481,6
gene_4186093,6
gene_4299182,6
gene_1026049,6
gene_2124271,6
gene_3126436,6
gene_3537486,6
AF73-05_2_GL0346494,6
gene_4615444,6
gene_4202278,6
gene_4064433,6
gene_4212504,6
gene_4244737,6
gene_3950018,6
gene_3605400,6
gene_3482988,6
gene_3080780,6
gene_4573737,6
gene_4638513,6
gene_4362721,6
gene_3889728,6
6-7_GL0101348,6
gene_4570571,6
gene_4188445,6
gene_3289459,6
gene_3992124,6
gene_3955283,6
gene_4186579,6
gene_2836084,6
gene_4631309,6
gene_2585850,6
gene_2908450,6
gene_540419,6
gene_3748997,6
gene_3993766,6
gene_4181212,6
gene_4060894,6
gene_3156566,6
6-7_GL0024773,6
gene_3591157,6
gene_4560857,6
gene_2607397,6
gene_4183607,6
gene_3889558,6
Group2-6A_GL0094026,6
gene_3831271,6
gene_4369583,6
gene_3099512,6
gene_1801273,6
gene_4226864,6
gene_4186822,6
gene_3260888,6
gene_4296261,6
gene_3021686,6
gene_3804655,5
gene_3742308,5
gene_534550,5
gene_3032579,5
Food_10_GL0273174,5
gene_4586369,5
gene_3928063,5
gene_4363993,5
gene_3495041,5
gene_4394567,5
gene_4343858,5
gene_2963520,5
gene_3546744,5
Group2-1A_GL0091295,5
gene_4622897,5
gene_3126886,5
gene_3577811,5
gene_3224900,5
gene_4064017,5
Food_11_GL0287172,5
G1-7A_GL0164649,5
gene_4621326,5
gene_4061037,5
Food_9_GL0185862,5
gene_4637644,5
gene_4520988,5
gene_3380098,5
5-7_GL0094631,5
gene_3943715,5
gene_3902047,5
gene_2862978,5
gene_4006380,5
gene_4199689,5
gene_3923781,5
gene_3989276,5
gene_4468583,5
gene_3566605,5
gene_4384710,5
gene_4101749,5
gene_4050792,5
gene_4028612,5
gene_4551605,5
gene_4567892,5
gene_1801269,5
gene_4498466,5
gene_2414653,5
gene_4057995,5
gene_4043107,5
gene_4077702,5
gene_3507312,5
gene_3813420,5
gene_4626145,5
Food_8_GL0013546,5
gene_4513554,5
2A-dyr14-06_GL0028254,5
gene_3721413,5
gene_4035184,5
gene_4189171,5
gene_4344958,5
gene_4383205,5
gene_3965892,5
gene_4259615,5
gene_3544651,5
gene_4511255,5
gene_3994719,5
gene_2755547,4
NZ_KB822443.1_cds_WP_004070629.1_1189,4
gene_4393951,4
gene_4472124,4
gene_3085907,4
gene_3203310,4
gene_4121820,4
gene_3003808,4
gene_4624516,4
gene_1471949,4
gene_4394111,4
gene_4170541,4
gene_4439604,4
Group2-6A_GL0043808,4
S-Fe14_GL0009063,4
gene_3927039,4
gene_4153794,4
gene_3751552,4
gene_3326742,4
20_GL0125709,4
gene_4574508,4
1A-dyr4-07_GL0088607,4
gene_4203266,4
Chow_6_GL0098618,4
AF73-05_7_GL0259267,4
gene_3178868,4
gene_4516378,4
gene_4243841,4
G1-5A_GL0120924,4
Chow_5_GL0325702,4
gene_2907201,4
gene_4124753,4
gene_4009003,4
gene_4252021,4
gene_4443023,4
Chow_1_GL0022559,4
gene_2611139,4
AF73-05_7_GL0145985,4
gene_3531789,4
gene_4420282,4
gene_2234702,4
gene_3830901,4
gene_4094261,4
gene_1026056,4
gene_3458484,4
gene_3126885,4
gene_2755000,4
gene_4058580,4
gene_2831467,4
gene_3864243,4
gene_3308635,4
gene_4295313,4
gene_4195443,4
Chow_6_GL0217724,4
DSM22607_4_GL0064462,4
gene_4329118,4
gene_3684336,4
gene_4627868,4
Food_12_GL0173478,4
gene_3333521,4
gene_3582945,4
gene_2903631,4
gene_4403189,4
S-Fe11_GL0104926,4
gene_4268029,4
gene_4203265,4
gene_4232255,4
gene_2723483,4
gene_4403330,4
gene_3554842,4
gene_4014243,4
gene_3853012,4
gene_3609243,4
gene_4182243,4
gene_4245204,4
7-5_GL0038542,4
gene_1985760,4
gene_4064745,4
1_GL0057670,4
gene_3470078,3
Food_5_GL0286161,3
3B-dyr36-06_GL0012775,3
gene_1112779,3
NZ_RAZA01000048.1_cds_WP_120480450.1_3155,3
6-5_GL0072892,3
46_GL0072032,3
gene_3082409,3
gene_2880591,3
gene_3823003,3
2791814155,3
NZ_RAZG01000011.1_cds_WP_120407190.1_305,3
gene_4626845,3
gene_4200765,3
4-7_GL0130607,3
gene_3769439,3
gene_4553178,3
Group2-7A_GL0094470,3
gene_2815192,3
gene_4593240,3
Food_9_GL0029956,3
gene_4577611,3
gene_4076253,3
gene_4021872,3
Chow_1_GL0260987,3
gene_4041898,3
NZ_RAZA01000074.1_cds_WP_016222257.1_4016,3
Chow_8_GL0170509,3
gene_4389427,3
gene_4515011,3
6-3_GL0107444,3
gene_4559731,3
gene_4233646,3
NZ_RAZG01000054.1_cds_3587,3
gene_2466058,3
gene_3433474,3
NZ_KI530589.1_cds_WP_081700848.1_1729,3
gene_4511254,3
Chow_6_GL0241846,3
gene_3900021,3
gene_2214311,3
Food_10_GL0066534,3
MC-6-4_GL0025843,3
gene_2212845,3
5-3_GL0012151,3
gene_3467498,3
gene_3538811,3
gene_3271489,3
gene_393651,3
gene_3041554,3
NZ_RAYQ01000029.1_cds_WP_120472001.1_2152,3
AF73-05_13_GL0336015,3
gene_3436403,3
gene_4317045,3
gene_4367740,3
5_GL0165644,3
31_GL0029606,3
36_GL0056824,3
gene_3293372,3
gene_3190542,3
gene_2709517,3
gene_4438284,3
gene_2314398,3
2-2_GL0043288,3
gene_2728386,3
6-3_GL0012805,3
gene_3089529,3
gene_1607200,3
MH-6-3_GL0059296,3
gene_4158231,3
7-4_GL0003287,3
S-Fe3_GL0185815,3
gene_3971766,3
gene_4198065,3
gene_3514702,3
1-6_GL0061236,3
Food_13_GL0109020,3
gene_3875001,3
MH-6-2_GL0058562,3
gene_4290312,3
S-Fe20_GL0107475,3
4_GL0031583,3
gene_3620297,3
gene_3782006,3
31_GL0044504,3
gene_3041866,3
gene_4555614,3
HF-S_2_GL0110032,3
gene_4414120,3
4-2_GL0039573,3
7-6_GL0053479,3
gene_2456701,3
gene_1985761,3
gene_4225267,3
gene_2728526,3
gene_4599981,3
3-1_GL0038239,3
NZ_RAZK01000270.1_cds_WP_120487441.1_2916,3
gene_546551,3
gene_4525996,3
gene_3199116,3
37_GL0003240,3
G1-5A_GL0212551,3
10_GL0005536,3
gene_2384494,3
2_GL0086891,3
gene_4307020,3
G1-8A_GL0154464,3
gene_3662133,3
35_GL0090521,3
gene_4303281,3
gene_3244171,3
MC-6-4_GL0027564,3
gene_3904347,3
gene_4000699,3
NZ_RAZF01000018.1_cds_565,3
gene_4549766,3
gene_3539584,3
16_GL0069619,3
gene_3844074,3
NZ_RAYF01000047.1_cds_WP_120437396.1_2366,3
gene_2501807,3
gene_3403811,3
gene_2681991,3
gene_3530718,3
gene_4015698,3
gene_4328995,3
gene_4516870,3
NZ_RAYF01000094.1_cds_WP_120439056.1_4020,3
NZ_RAYQ01000043.1_cds_WP_081641891.1_3058,3
gene_3552221,3
gene_4386064,3
Food_9_GL0258854,3
gene_2027914,3
Food_9_GL0026573,3
gene_3016753,3
gene_4404199,3
gene_3685063,3
NZ_QZFS01000247.1_cds_WP_129184870.1_3339,3
gene_2476695,3
gene_3628386,3
gene_3612424,3
43_GL0066544,3
gene_3041983,3
gene_2186516,3
34_GL0042396,3
gene_4074583,3
gene_3061465,3
20_GL0147445,3
DSM22607_10_GL0145256,3
AF73-05_10_GL0279317,3
12_GL0140792,3
gene_3487488,3
AF73-05_10_GL0232426,3
gene_3924852,3
NZ_KB822503.1_cds_5744,3
39_GL0143897,3
gene_3507422,3
gene_3284749,3
NZ_RAYE01000039.1_cds_WP_120445608.1_2893,3
gene_4442738,3
AF73-05_10_GL0164730,3
gene_3188929,3
G1-5A_GL0201908,3
G1-5A_GL0193772,3
gene_4138698,3
G1-1A_GL0093296,3
gene_2901055,3
gene_4257775,3
gene_3625924,3
gene_2690499,3
gene_2898235,3
13_GL0051130,3
Chow_3_GL0160850,3
1_GL0034695,3
gene_3232543,3
AF73-05_2_GL0122487,3
gene_3440799,3
1B-dyr7-07_GL0001526,3
gene_4009578,3
5-6_GL0109137,3
1-7_GL0098320,3
NZ_KB822501.1_cds_5213,3
gene_4179012,3
gene_2737365,3
gene_4582584,3
gene_4333890,3
gene_2354909,3
gene_3919195,3
Food_5_GL0013039,3
gene_2044951,3
Group2-1A_GL0019759,3
S-Fe11_GL0128868,3
gene_3231474,3
NZ_RAYI01000046.1_cds_WP_121737090.1_2698,3
gene_4369389,3
2-8_GL0000859,3
5-2_GL0061096,3
gene_3920373,3
gene_4061258,3
gene_2642495,3
13_GL0042852,3
gene_4624695,3
gene_4459673,3
gene_4548235,3
gene_4272177,3
gene_4459324,3
gene_2815193,3
gene_2416770,3
gene_3300719,3
gene_4503427,3
HF-S_2_GL0227078,3
gene_3500340,3
gene_2828115,3
S-Fe7_GL0196797,3
gene_3670379,3
gene_3836026,3
NZ_RAYF01000047.1_cds_WP_120437408.1_2373,3
gene_4476415,3
gene_4089213,3
AF73-05_10_GL0279315,3
G1-4A_GL0090658,3
Chow_6_GL0087369,3
gene_4380983,3
NZ_RAYB01000069.1_cds_WP_121708480.1_3355,3
gene_2443088,2
gene_4564552,2
gene_4527489,2
gene_3942303,2
gene_4391660,2
HF-S_9_GL0310611,2
gene_4613524,2
gene_4260171,2
Food_5_GL0272091,2
AF73-05_7_GL0005501,2
gene_4493785,2
7-1_GL0047178,2
20_GL0086494,2
gene_3753936,2
S-Fe3_GL0010110,2
gene_4576203,2
7-8_GL0026070,2
gene_3738274,2
31_GL0005042,2
gene_4034482,2
DSM22607_10_GL0354882,2
23_GL0099216,2
NZ_OFSM01000068.1_cds_WP_103242662.1_4872,2
gene_4003020,2
S-Fe10_GL0138092,2
2-5_GL0024734,2
NZ_RAYF01000025.1_cds_WP_120435343.1_920,2
4-1_GL0075266,2
NZ_RAYF01000047.1_cds_WP_120437415.1_2376,2
DSM22607_8_GL0355227,2
G1-5A_GL0090736,2
10_GL0022788,2
53_GL0139958,2
6-7_GL0097595,2
Food_9_GL0416870,2
1_GL0002510,2
DSM22607_2_GL0129181,2
Chow_5_GL0127380,2
MH-6-4_GL0004464,2
gene_3294775,2
43_GL0022369,2
Group2-7A_GL0074098,2
gene_3770238,2
MH-6-4_GL0041513,2
NZ_RAZH01000024.1_cds_1323,2
NZ_KB822482.1_cds_WP_004058899.1_2864,2
MC-0-1_GL0004158,2
DSM22607_3_GL0200065,2
Chow_6_GL0247217,2
gene_4438031,2
gene_2013835,2
14_GL0088314,2
gene_3640130,2
gene_2318072,2
2-4_GL0005360,2
gene_4057461,2
gene_3487915,2
NZ_QWMU01000001.1_cds_WP_119448087.1_564,2
G1-5A_GL0062370,2
MH-6-5_GL0041487,2
Food_11_GL0247105,2
gene_4063952,2
AF73-05_7_GL0322586,2
NZ_RAZD01000016.1_cds_WP_120420658.1_724,2
Chow_7_GL0077487,2
AF73-05_3_GL0326456,2
gene_4258788,2
gene_4412722,2
NZ_RAYY01000063.1_cds_WP_120425040.1_4393,2
MH-0-5_GL0000330,2
Chow_5_GL0078835,2
S-Fe11_GL0075473,2
gene_3065637,2
gene_4339226,2
gene_2836734,2
G1-7A_GL0074458,2
MC-6-1_GL0041734,2
gene_4540591,2
gene_2030282,2
gene_2670453,2
gene_1674650,2
Chow_7_GL0043691,2
20_GL0069335,2
Chow_4_GL0129215,2
gene_4018394,2
gene_4290299,2
4-7_GL0018563,2
gene_3779664,2
gene_3584278,2
NZ_RAYY01000041.1_cds_WP_120424458.1_3366,2
gene_3557510,2
gene_3895548,2
gene_4089021,2
DSM22607_3_GL0391344,2
gene_3766415,2
AF73-05_10_GL0082137,2
gene_4033752,2
gene_2714124,2
Chow_6_GL0043968,2
NZ_OFSM01000073.1_cds_WP_103242710.1_4525,2
Chow_8_GL0325965,2
gene_4215123,2
S-Fe19_GL0081098,2
S-Fe20_GL0084959,2
gene_4290450,2
1A-dyr3-07_GL0047489,2
HF-S_9_GL0183334,2
gene_4560115,2
S-Fe20_GL0067266,2
6-6_GL0012085,2
gene_3818168,2
NZ_RAZA01000055.1_cds_3464,2
45_GL0148938,2
HF-F_6_GL0420561,2
NZ_CP021422.1_cds_WP_084384194.1_1370,2
gene_3977814,2
gene_4299362,2
1-2_GL0058395,2
5-1_GL0057884,2
2A-dyr14-06_GL0044761,2
Chow_4_GL0030092,2
MC-0-3_GL0023620,2
5-7_GL0045989,2
gene_3507841,2
NZ_RAZA01000048.1_cds_WP_120480454.1_3141,2
Chow_5_GL0113134,2
MC-6-1_GL0108821,2
DSM22607_4_GL0387979,2
gene_3976070,2
20_GL0082039,2
3_GL0086444,2
gene_1454868,2
Food_3_GL0188455,2
Food_9_GL0220342,2
NZ_RAYW01000010.1_cds_WP_121698825.1_2787,2
5-4_GL0127259,2
2-3_GL0103525,2
DSM22607_12_GL0247685,2
NZ_RAYQ01000037.1_cds_WP_120472171.1_2648,2
gene_3613912,2
gene_4414201,2
G1-7A_GL0099344,2
10_GL0047571,2
NZ_QIBY01000026.1_cds_WP_123186279.1_1885,2
HF-S_7_GL0090790,2
gene_3909959,2
gene_4103971,2
G1-4A_GL0027836,2
7-2_GL0049220,2
gene_3110509,2
4-5_GL0092168,2
NZ_RAZH01000025.1_cds_WP_120393870.1_1326,2
gene_4171440,2
8-1_GL0022521,2
NZ_RAYW01000036.1_cds_WP_121700118.1_1679,2
gene_4124801,2
gene_4350403,2
13_GL0039409,2
3-3_GL0005939,2
Chow_7_GL0154128,2
S-Fe11_GL0060050,2
gene_4594536,2
10_GL0023997,2
gene_4560390,2
NZ_RAYY01000005.1_cds_WP_120420596.1_4278,2
G1-6A_GL0022838,2
gene_1007786,2
gene_1885808,2
20_GL0037069,2
Chow_2_GL0070583,2
gene_2997683,2
gene_4387159,2
gene_4322998,2
S-Fe11_GL0078872,2
gene_4567312,2
S-Fe6_GL0189829,2
40_GL0007443,2
gene_3191984,2
Chow_6_GL0272035,2
1-1_GL0137963,2
gene_4300242,2
S-Fe5_GL0050910,2
gene_1907659,2
Chow_6_GL0230793,2
Chow_1_GL0237272,2
NZ_RAYY01000016.1_cds_WP_120422775.1_872,2
gene_229910,2
gene_4422298,2
gene_4068720,2
gene_1966867,2
Food_4_GL0094397,2
gene_3223108,2
5-3_GL0039618,2
gene_2592716,2
43_GL0095642,2
14_GL0069840,2
gene_3761938,2
AF73-05_6_GL0217255,2
gene_2501060,2
gene_3297059,2
gene_4549003,2
41_GL0103743,2
40_GL0067426,2
NZ_RAYM01000059.1_cds_WP_120437025.1_3071,2
NZ_NHTR01000003.1_cds_WP_065548059.1_4318,2
3-2_GL0013339,2
gene_3213096,2
MC-6-2_GL0126567,2
HF-F_2_GL0108180,2
gene_3750198,2
gene_3301025,2
MH-6-4_GL0059401,2
Chow_6_GL0185492,2
gene_1355998,2
DSM22607_9_GL0373575,2
gene_1681961,2
gene_1309037,2
NZ_RAYR01000034.1_cds_WP_120413689.1_2256,2
AF73-05_4_GL0096669,2
gene_2763466,2
MC-6-1_GL0050061,2
gene_4323287,2
AF73-05_14_GL0147799,2
DSM22607_12_GL0265884,2
5-6_GL0097006,2
gene_4552580,2
gene_4334328,2
39_GL0079395,2
gene_4215693,2
gene_3437876,2
NZ_OFSM01000036.1_cds_WP_103241961.1_422,2
gene_2391547,2
DSM22607_9_GL0011213,2
21_GL0049243,2
Food_9_GL0275154,2
gene_4044170,2
2-5_GL0028610,2
3_GL0078613,2
NZ_RAYN01000086.1_cds_WP_120397167.1_3743,2
gene_3162143,2
gene_2673402,2
gene_2059865,2
gene_4421225,2
MH-6-2_GL0031461,2
26_GL0047457,2
OB-1_4_GL0197503,2
gene_3788612,2
24_GL0126016,2
G1-1A_GL0122453,2
Chow_6_GL0002148,2
G1-5A_GL0021531,2
18_GL0161121,2
NZ_RAZK01000270.1_cds_WP_120487439.1_2917,2
gene_3132528,2
Group2-8A_GL0092599,2
gene_2323635,2
NZ_KB822470.1_cds_WP_004083120.1_5874,2
Food_7_GL0089793,2
gene_3987779,2
gene_4048194,2
gene_1194785,2
gene_3198484,2
Food_7_GL0134079,2
32_GL0115456,2
AF73-05_7_GL0238975,2
gene_4529291,2
NZ_RAYM01000097.1_cds_4336,2
2-1_GL0073866,2
G1-8A_GL0028834,2
gene_4080921,2
gene_4076676,2
gene_3814914,2
3-5_GL0061167,2
10_GL0037899,2
HF-S_14_GL0304192,2
Group2-2A_GL0021625,2
6-6_GL0047179,2
15_GL0140496,2
AF73-05_7_GL0333188,2
gene_3827153,2
gene_4443621,2
gene_4615023,2
gene_4327508,2
2-8_GL0071245,2
AF73-05_5_GL0244145,2
gene_4052309,2
S-Fe20_GL0190463,2
gene_3349577,2
gene_2124973,2
MC-6-2_GL0087529,2
gene_2483710,2
NZ_KB822478.1_cds_1925,2
OB-1_6_GL0108000,2
G1-5A_GL0059118,2
gene_3389178,2
NZ_RAZA01000052.1_cds_WP_120480499.1_3408,2
gene_3083204,2
gene_4243138,2
gene_4120995,2
gene_4629372,2
gene_3646470,2
3_GL0066885,2
2-3_GL0053858,2
gene_3660254,2
gene_266465,2
OB-1_9_GL0221646,2
gene_4064015,2
gene_3620845,2
NZ_KB822466.1_cds_WP_004080071.1_4434,2
gene_3911634,2
gene_4136250,2
S-Fe5_GL0066279,2
gene_4624348,2
gene_4225025,2
Group2-5A_GL0017655,2
gene_458077,2
gene_3938084,2
S-Fe11_GL0112354,2
4-8_GL0071788,2
gene_4206593,2
gene_3930031,2
gene_3232520,2
1-5_GL0032273,2
gene_4370324,2
gene_4444987,2
HF-S_8_GL0298285,2
11_GL0158232,2
20_GL0084946,2
5_GL0109319,2
gene_3865998,2
gene_4135634,2
5_GL0020329,2
Group2-8A_GL0006821,2
gene_4479174,2
3-6_GL0023905,2
gene_3501060,2
Chow_6_GL0233217,2
NZ_RAYY01000037.1_cds_WP_120424317.1_3034,2
NZ_OFSM01000063.1_cds_WP_103242611.1_4583,2
12_GL0066894,2
gene_3830378,2
gene_2646493,2
2B-dyr24-07_GL0008739,2
Chow_3_GL0197825,2
gene_3786401,2
gene_2709051,2
NZ_RAZG01000072.1_cds_WP_120409547.1_4297,2
14_GL0076959,2
G1-5A_GL0055911,2
gene_3445883,2
NZ_RAYR01000008.1_cds_WP_120411038.1_2805,2
gene_4009577,2
8-7_GL0061730,2
ERR1212009_Scaf11_457,2
Food_7_GL0280381,2
11_GL0076861,2
Food_9_GL0341003,2
Food_2_GL0128769,2
gene_3510179,2
gene_3861142,2
gene_1357952,2
gene_3048709,2
gene_3665955,2
20_GL0063953,2
NZ_KB822405.1_cds_WP_081610250.1_1009,2
35_GL0049679,2
3B-dyr36-06_GL0043218,2
Group2-5A_GL0076295,2
gene_2583521,2
gene_4257021,2
30_GL0088972,2
gene_943179,2
12_GL0005229,2
gene_2219489,2
gene_3932088,2
gene_4434977,2
S-Fe12_GL0147225,2
NZ_RAYD01000093.1_cds_WP_120465529.1_4951,2
gene_4005767,2
Chow_6_GL0050233,2
gene_769411,2
gene_3595926,2
2A-dyr14-06_GL0062669,2
gene_3302810,2
gene_3084043,2
Chow_6_GL0203856,2
DSM22607_12_GL0106023,2
gene_3383862,2
gene_2780734,2
G1-7A_GL0046937,2
13_GL0068127,2
gene_3024861,2
gene_686624,2
AF73-05_10_GL0351078,2
Group2-6A_GL0006654,2
gene_2819513,2
NZ_RAZA01000107.1_cds_WP_120480711.1_13,2
gene_4083575,2
gene_3216828,2
2B-dyr24-06_GL0059976,2
gene_4514176,2
AF73-05_8_GL0136827,2
Chow_6_GL0041347,2
Group2-8A_GL0145496,2
gene_3984840,2
15_GL0095756,2
46_GL0015480,2
2-4_GL0002409,2
gene_3210158,2
Chow_6_GL0289375,2
gene_3186316,2
NZ_RAZD01000061.1_cds_WP_120422912.1_2919,2
HF-S_2_GL0028255,2
Chow_7_GL0236210,2
gene_3916666,2
S-Fe2_GL0194545,2
