gene,noFMT_3_ileum
7_GL0029525,4
gene_3584032,4
Food_10_GL0273174,4
10_GL0097315,4
6-7_GL0038914,4
S-Fe7_GL0205983,4
gene_4485093,4
gene_4246894,4
HF-F_13_GL0329436,4
10_GL0030353,4
gene_3896186,4
10_GL0031266,4
gene_3644992,4
gene_3673122,4
Group2-7A_GL0002045,4
10_GL0002055,4
NZ_OFSM01000088.1_cds_WP_103242757.1_2921,4
gene_4536111,4
10_GL0050633,4
19_GL0083426,4
1A-dyr2-07_GL0065907,4
3-1_GL0088929,4
10_GL0012991,4
10_GL0020106,4
22_GL0114120,4
10_GL0033781,4
HF-F_4_GL0275366,4
NZ_NHMU01000001.1_cds_WP_071807702.1_1091,4
gene_3940284,4
10_GL0030095,4
10_GL0061907,4
gene_2919478,4
NZ_RAZF01000019.1_cds_WP_120427971.1_597,4
3-5_GL0077832,4
8_GL0088381,4
NZ_OFSM01000066.1_cds_WP_103242647.1_4618,4
1A-dyr2-07_GL0028819,4
gene_4494409,4
gene_4101748,4
gene_2001239,4
NZ_RAYE01000039.1_cds_WP_120445608.1_2893,4
Group2-6A_GL0127887,4
gene_4525919,4
3-5_GL0070968,4
S-Fe1_GL0176394,4
8-4_GL0048505,4
gene_3412541,4
32_GL0133103,4
3-6_GL0001220,4
10_GL0001549,4
10_GL0086440,4
gene_2775055,4
6-3_GL0088492,4
NZ_QZFS01000146.1_cds_WP_129184292.1_1341,4
10_GL0065301,4
10_GL0053441,4
10_GL0072686,4
10_GL0002259,4
10_GL0031775,4
10_GL0060022,4
2-1_GL0019172,4
gene_3581103,4
1A-dyr2-07_GL0069647,4
gene_3477059,4
10_GL0054026,4
gene_3740385,4
gene_194861,4
11_GL0120497,4
S-Fe2_GL0031473,4
gene_3835875,4
10_GL0030335,4
2_GL0099905,4
gene_4339927,4
S-Fe10_GL0057034,4
10_GL0080446,4
gene_4442367,4
gene_4442437,4
NZ_RAZA01000128.1_cds_293,4
gene_127612,4
10_GL0080464,4
10_GL0011054,4
gene_3319054,4
AF73-05_11_GL0374300,4
10_GL0068132,4
10_GL0001359,4
10_GL0071860,4
gene_3811264,4
gene_4382972,4
6-8_GL0012222,4
10_GL0030299,4
gene_3987824,4
gene_3009815,4
1A-dyr2-07_GL0069704,4
gene_2231334,4
4-5_GL0054667,4
2A-dyr16-06_GL0026065,4
gene_1447587,4
8-7_GL0031526,4
gene_3611881,4
8-3_GL0107706,4
32_GL0006827,4
gene_1516021,4
ERR1212009_Scaf94_2029,4
20_GL0028166,4
gene_3955079,4
gene_3296140,4
1-4_GL0056533,4
2A-dyr13-07_GL0037964,4
2-1_GL0090479,4
10_GL0039441,4
gene_2974536,4
3_GL0005526,4
53_GL0023170,4
NZ_RAZD01000031.1_cds_WP_120422232.1_2159,4
10_GL0063248,4
NZ_NHTR01000005.1_cds_WP_094099384.1_5285,4
gene_2382596,4
10_GL0064598,4
gene_3736960,4
gene_4334389,4
10_GL0012833,4
2A-dyr13-07_GL0017860,4
Group2-5A_GL0153055,4
gene_2583973,4
gene_4465933,4
gene_3098645,4
gene_1796288,4
2-1_GL0067762,4
gene_3930782,4
10_GL0023867,4
gene_2588043,4
Chow_2_GL0196525,4
S-Fe17_GL0071009,4
10_GL0021988,4
S-Fe9_GL0245788,4
HF-F_5_GL0255722,4
NZ_RAYF01000027.1_cds_WP_120391779.1_1011,4
gene_3460949,4
gene_4348083,4
10_GL0054116,4
3-1_GL0029678,4
11_GL0103878,4
AF73-05_4_GL0110230,4
7_GL0029524,4
AF73-05_4_GL0368947,4
gene_3461831,4
NZ_RAYQ01000015.1_cds_WP_120470982.1_726,4
gene_3525804,4
10_GL0086446,4
gene_3920429,4
10_GL0094509,4
S-Fe12_GL0169696,4
gene_3831705,4
1A-dyr2-07_GL0027672,4
gene_4343858,4
32_GL0136492,4
MH-6-5_GL0146743,4
MC-6-3_GL0106805,4
10_GL0064137,4
gene_3552768,4
7_GL0031654,4
gene_3394445,4
gene_3245032,4
1A-dyr2-07_GL0069731,4
DSM22607_8_GL0203315,4
DSM22607_10_GL0200355,4
gene_1447585,4
11_GL0080547,4
3_GL0004676,4
10_GL0096561,4
10_GL0095557,4
12_GL0031732,4
1A-dyr2-07_GL0017754,4
NZ_RAZF01000018.1_cds_WP_120427924.1_546,4
gene_1935209,4
10_GL0021982,4
gene_3846320,4
10_GL0053366,4
MH-6-5_GL0085589,4
10_GL0064162,4
S-Fe7_GL0260481,4
50_GL0083762,4
10_GL0002261,4
gene_4329657,4
gene_2256624,4
OB-1_3_GL0246431,4
Chow_5_GL0349940,4
Food_10_GL0135580,4
3-5_GL0090351,4
Food_7_GL0081121,4
DSM22607_6_GL0125943,4
10_GL0019360,4
gene_3221436,4
S-Fe10_GL0023489,4
HF-F_1_GL0196531,4
11_GL0084444,4
10_GL0086385,4
8-8_GL0088374,4
10_GL0009608,4
gene_4409697,4
gene_3240042,4
gene_3087960,4
10_GL0020115,4
45_GL0001421,4
Food_14_GL0195692,4
10_GL0032893,4
10_GL0000848,4
gene_4089409,4
gene_381370,4
S-Fe10_GL0177841,4
10_GL0053988,4
10_GL0023871,4
34_GL0048020,4
gene_4502189,4
Group2-6A_GL0094026,4
4-8_GL0083834,4
43_GL0021772,4
gene_4630560,4
10_GL0076023,4
AF73-05_10_GL0097627,4
gene_3250146,4
gene_3979508,4
10_GL0072673,4
10_GL0042095,4
gene_1242012,4
G1-1A_GL0048412,4
gene_4063451,4
MC-6-2_GL0018063,4
S-Fe10_GL0029293,4
3-5_GL0005486,4
10_GL0023873,4
11_GL0101713,4
11_GL0090262,4
MH-6-4_GL0126170,4
Food_11_GL0096136,4
10_GL0030542,4
gene_3591813,4
AF73-05_7_GL0192501,4
10_GL0087650,4
Food_6_GL0198456,4
gene_4580872,4
DSM22607_10_GL0173940,4
11_GL0120418,4
10_GL0061911,4
gene_3360103,4
gene_810489,4
11_GL0030051,4
10_GL0080454,4
gene_4147670,4
gene_3432626,4
NZ_RAYE01000055.1_cds_WP_120446322.1_3924,4
11_GL0042652,4
gene_3183669,4
gene_4513576,4
NZ_RAYE01000028.1_cds_WP_120444498.1_1980,4
10_GL0060063,4
gene_3840600,4
gene_216697,4
gene_3524799,4
gene_3211338,4
gene_3616270,4
10_GL0058842,4
Food_9_GL0337882,4
10_GL0096560,4
10_GL0062049,4
gene_4236880,4
OB-1_5_GL0207645,4
gene_1666072,4
gene_4409338,4
gene_4136023,4
S-Fe11_GL0078557,4
Chow_4_GL0122697,4
MC-0-1_GL0041832,4
1A-dyr2-07_GL0065033,4
10_GL0000844,4
2-3_GL0062159,4
gene_4467509,4
50_GL0089691,4
gene_4228672,4
10_GL0030096,4
11_GL0074653,4
gene_4290880,4
gene_4130003,4
1A-dyr2-07_GL0055043,4
gene_4467506,4
4-6_GL0089792,4
13_GL0027055,4
4-5_GL0082417,4
10_GL0013685,4
10_GL0018010,4
Food_13_GL0114348,4
52_GL0010296,4
7_GL0016050,4
gene_4238894,4
1A-dyr2-07_GL0069764,4
gene_2189605,4
10_GL0000852,4
3-8_GL0042924,4
gene_4034273,4
gene_4051738,4
10_GL0053990,4
7-1_GL0044026,4
gene_2828115,4
gene_4231946,4
gene_2449261,4
10_GL0089316,4
10_GL0046421,4
gene_3818620,4
10_GL0051457,4
AF73-05_6_GL0320610,4
10_GL0022769,4
gene_3916811,4
10_GL0024663,4
Food_1_GL0194864,4
8-4_GL0112771,4
10_GL0080450,4
10_GL0090847,4
MC-0-1_GL0090789,4
gene_1758131,4
19_GL0077363,4
gene_4309799,4
gene_4013034,4
gene_3269065,4
10_GL0023861,4
10_GL0053368,4
3-7_GL0015244,4
5-8_GL0115289,4
gene_2027438,4
10_GL0030280,4
DSM22607_5_GL0069257,4
1A-dyr2-07_GL0029514,4
10_GL0065268,4
gene_4203263,4
gene_4084315,4
NZ_QZFS01000021.1_cds_WP_129178223.1_3025,4
gene_3339741,4
21_GL0000903,4
7-5_GL0095516,4
36_GL0091629,4
10_GL0086442,4
gene_1873664,4
10_GL0030296,4
1A-dyr2-07_GL0069585,4
OB-1_8_GL0115862,4
Chow_1_GL0138939,4
gene_1081065,4
gene_4021958,4
3-3_GL0019903,4
S-Fe12_GL0157722,4
gene_2982674,4
37_GL0054912,4
1-1_GL0012799,4
19_GL0025432,4
19_GL0090135,4
Food_9_GL0283544,4
gene_4612983,4
14_GL0075890,4
Food_13_GL0203576,4
3-5_GL0066920,4
10_GL0036580,4
1A-dyr2-07_GL0021050,4
10_GL0080461,4
10_GL0081464,4
10_GL0092009,4
10_GL0070097,4
43_GL0059495,4
19_GL0038173,4
NZ_RAZK01000005.1_cds_WP_120481497.1_5083,4
1A-dyr2-07_GL0021049,4
gene_4095929,4
gene_2061428,4
23_GL0060634,4
S-Fe19_GL0008409,4
2A-dyr13-07_GL0030142,4
10_GL0039431,4
Chow_8_GL0077179,4
10_GL0020101,4
gene_803304,4
gene_4573431,4
gene_4214791,4
52_GL0057110,4
3-5_GL0023310,4
2-5_GL0065668,4
19_GL0063946,4
6-7_GL0065251,4
32_GL0096258,4
gene_3259552,4
7-2_GL0063442,4
5-8_GL0038438,4
MH-0-5_GL0035744,4
gene_4298553,4
gene_4335671,4
gene_4257777,4
gene_2489998,4
10_GL0063277,4
10_GL0086448,4
gene_4079729,4
NZ_RAYQ01000037.1_cds_WP_120472174.1_2653,4
gene_3863025,4
6-1_GL0031412,4
45_GL0014985,4
1A-dyr1-07_GL0024251,4
NZ_QZFS01000259.1_cds_WP_129184883.1_3539,4
S-Fe8_GL0102142,4
10_GL0018721,4
gene_4573737,4
10_GL0054034,4
8-3_GL0071297,4
gene_3784734,4
10_GL0061863,4
NZ_RAZF01000015.1_cds_WP_120427723.1_306,4
gene_3534695,4
1A-dyr2-07_GL0067581,4
AF73-05_14_GL0258010,4
HF-S_5_GL0200513,4
1A-dyr2-07_GL0063221,4
5-3_GL0020522,4
gene_3570114,4
10_GL0049624,4
8-1_GL0107948,4
10_GL0042328,4
10_GL0097305,4
S-Fe4_GL0096574,4
10_GL0054053,4
10_GL0037515,4
gene_2481200,4
Group2-2A_GL0014986,4
1_GL0073732,4
10_GL0072677,4
gene_3211464,4
10_GL0042091,4
1A-dyr2-07_GL0064424,4
Group2-5A_GL0047336,4
NZ_OFSM01000024.1_cds_WP_103241356.1_3113,4
gene_3762565,4
gene_3913539,4
AF73-05_11_GL0209583,4
7_GL0079180,3
10_GL0065300,3
G1-5A_GL0049503,3
gene_4149989,3
S-Fe1_GL0037875,3
gene_2714910,3
S-Fe6_GL0150286,3
gene_3024445,3
S-Fe2_GL0030574,3
10_GL0058851,3
NZ_RAYM01000005.1_cds_WP_120431295.1_1331,3
gene_2813883,3
5-3_GL0040805,3
gene_3878289,3
gene_2687372,3
gene_3867902,3
gene_3835586,3
NZ_RAZK01000153.1_cds_WP_120486940.1_1231,3
NZ_RAZG01000002.1_cds_WP_120406048.1_2297,3
gene_3992068,3
gene_4155791,3
2-3_GL0099794,3
17_GL0033818,3
S-Fe2_GL0099707,3
S-Fe10_GL0138113,3
32_GL0019194,3
5-7_GL0040127,3
gene_3387999,3
gene_4252021,3
HF-F_5_GL0228621,3
Food_2_GL0205739,3
gene_3170172,3
1A-dyr2-07_GL0017752,3
HF-S_3_GL0374533,3
gene_4354034,3
G1-7A_GL0084331,3
10_GL0002262,3
10_GL0097307,3
gene_3532645,3
2A-dyr13-07_GL0039695,3
gene_1922332,3
gene_4239190,3
10_GL0097795,3
10_GL0030380,3
gene_3939574,3
Chow_5_GL0060625,3
10_GL0054117,3
gene_4468583,3
gene_4561988,3
35_GL0120450,3
8-1_GL0102998,3
NZ_RAZK01000004.1_cds_WP_120481333.1_4405,3
10_GL0018013,3
AF73-05_13_GL0206384,3
10_GL0080474,3
gene_3769614,3
gene_4100189,3
53_GL0006957,3
S-Fe10_GL0119028,3
4-1_GL0029925,3
2A-dyr14-06_GL0029267,3
10_GL0030101,3
gene_3889288,3
10_GL0019359,3
gene_4401953,3
2-1_GL0093085,3
10_GL0030370,3
10_GL0063272,3
10_GL0035781,3
S-Fe2_GL0002414,3
gene_3971172,3
gene_2798225,3
gene_4116340,3
gene_1835465,3
4-2_GL0070055,3
gene_3637646,3
AF73-05_8_GL0389550,3
NZ_RAYE01000064.1_cds_WP_120446551.1_4303,3
3-5_GL0111591,3
MH-0-5_GL0038863,3
OB-1_11_GL0087680,3
10_GL0000847,3
gene_4134797,3
gene_1612975,3
32_GL0061289,3
1A-dyr2-07_GL0069632,3
gene_4146844,3
10_GL0049505,3
gene_3030514,3
10_GL0020437,3
gene_540419,3
NZ_OFSM01000009.1_cds_WP_103239345.1_2007,3
gene_2617190,3
gene_2242713,3
10_GL0084357,3
1A-dyr2-07_GL0067586,3
HF-F_13_GL0412939,3
1A-dyr2-07_GL0069564,3
11_GL0010085,3
2A-dyr14-06_GL0065613,3
gene_4050792,3
S-Fe10_GL0097863,3
10_GL0042322,3
50_GL0034960,3
Group2-7A_GL0094470,3
gene_4001244,3
10_GL0030093,3
gene_3483964,3
gene_3271895,3
3-5_GL0090247,3
S-Fe6_GL0064141,3
8-4_GL0009830,3
3-2_GL0052390,3
gene_2295230,3
4-4_GL0027947,3
gene_4269533,3
gene_4244735,3
11_GL0084960,3
gene_4224908,3
gene_4483276,3
10_GL0093006,3
2B-dyr23-07_GL0051421,3
gene_4157725,3
10_GL0020117,3
10_GL0026076,3
S-Fe20_GL0097097,3
DSM22607_3_GL0296325,3
NZ_RAYD01000093.1_cds_WP_120465529.1_4951,3
42_GL0013436,3
36_GL0075928,3
gene_699003,3
3-7_GL0048111,3
8-3_GL0023334,3
gene_4306960,3
10_GL0005864,3
Food_12_GL0045438,3
Food_10_GL0144159,3
NZ_RAZF01000018.1_cds_WP_120427934.1_556,3
gene_4099942,3
gene_3878528,3
HF-S_2_GL0027911,3
gene_4452366,3
37_GL0042798,3
NZ_RAZG01000001.1_cds_WP_120405839.1_1461,3
HF-S_2_GL0167521,3
gene_4612385,3
2B-dyr19-06_GL0004300,3
7-5_GL0156216,3
DSM22607_12_GL0085680,3
gene_4181468,3
gene_3986268,3
2-1_GL0076000,3
Chow_3_GL0129373,3
gene_4410001,3
Food_9_GL0248028,3
11_GL0060740,3
6-1_GL0022854,3
gene_3812130,3
1A-dyr2-07_GL0017777,3
Group2-7A_GL0010388,3
HF-S_8_GL0193066,3
S-Fe6_GL0195154,3
gene_2853484,3
HF-S_5_GL0175133,3
10_GL0065297,3
NZ_KB822443.1_cds_WP_004070813.1_1295,3
8-4_GL0081464,3
10_GL0074477,3
gene_2847653,3
11_GL0029546,3
gene_3542893,3
4-2_GL0098204,3
gene_4080173,3
gene_3114394,3
10_GL0054051,3
S-Fe7_GL0008375,3
2-1_GL0077991,3
3-3_GL0076772,3
1A-dyr2-07_GL0064411,3
10_GL0030291,3
14_GL0123801,3
3-8_GL0009649,3
10_GL0098805,3
gene_2844581,3
gene_3188393,3
NZ_RAYF01000043.1_cds_WP_120391752.1_2173,3
AF73-05_6_GL0274338,3
gene_2505865,3
gene_2625476,3
gene_2684157,3
gene_4138552,3
32_GL0008445,3
gene_4561586,3
OB-1_7_GL0190414,3
DSM22607_2_GL0330782,3
NZ_KB822478.1_cds_WP_004056625.1_1996,3
32_GL0046488,3
gene_4638289,3
7_GL0098201,3
gene_3747117,3
gene_4356249,3
gene_2401886,3
Chow_5_GL0156203,3
3-6_GL0008901,3
S-Fe2_GL0111730,3
10_GL0049037,3
AF73-05_2_GL0393295,3
gene_4622913,3
1A-dyr2-07_GL0069701,3
10_GL0072678,3
gene_2997680,3
gene_3535619,3
gene_4565048,3
gene_2373650,3
10_GL0031268,3
gene_4351361,3
10_GL0030286,3
2-5_GL0028610,3
gene_3314903,3
gene_4064682,3
1A-dyr2-07_GL0069622,3
20_GL0100079,3
8-4_GL0051403,3
Food_2_GL0234105,3
gene_4244737,3
24_GL0060768,3
gene_2907312,3
DSM22607_11_GL0321482,3
10_GL0081467,3
12_GL0082019,3
10_GL0030166,3
3-5_GL0119878,3
gene_3016196,3
S-Fe7_GL0034878,3
gene_4586186,3
22_GL0082488,3
NZ_QZFS01000007.1_cds_WP_129176064.1_8328,3
10_GL0072671,3
14_GL0015901,3
S-Fe6_GL0257175,3
5-5_GL0003575,3
35_GL0044556,3
25_GL0010232,3
10_GL0005855,3
AF73-05_5_GL0104433,3
46_GL0046789,3
gene_3869514,3
gene_4108746,3
gene_3886121,3
50_GL0039084,3
gene_3825342,3
5-1_GL0047496,3
12_GL0011810,3
7-7_GL0034498,3
32_GL0035297,3
gene_4153794,3
10_GL0022767,3
34_GL0067179,3
10_GL0063244,3
gene_3061537,3
OB-1_13_GL0013555,3
1-4_GL0093293,3
7_GL0077416,3
gene_1445806,3
gene_4435123,3
gene_4063114,3
10_GL0030371,3
3_GL0107505,3
gene_4110617,3
OB-1_7_GL0042496,3
7_GL0089712,3
1A-dyr2-07_GL0066984,3
gene_2403163,3
gene_2195471,3
S-Fe1_GL0065990,3
11_GL0048706,3
15_GL0128284,3
S-Fe13_GL0107039,3
7_GL0091784,3
gene_2942453,3
2A-dyr13-07_GL0044015,3
NZ_KB822493.1_cds_3435,3
1A-dyr2-07_GL0066973,3
HF-F_4_GL0118869,3
OB-1_4_GL0095811,3
10_GL0019355,3
NZ_RAYR01000014.1_cds_WP_120412133.1_26,3
gene_4495266,3
NZ_QZFS01000014.1_cds_WP_129177571.1_1422,3
5-6_GL0004097,3
3-2_GL0031725,3
55_GL0116315,3
gene_2663576,3
gene_3703611,3
gene_1875936,3
28_GL0101175,3
gene_4261408,3
10_GL0099108,3
Food_12_GL0220885,3
2-4_GL0000086,3
HF-F_14_GL0095598,3
S-Fe6_GL0173531,3
NZ_RAZF01000018.1_cds_565,3
S-Fe2_GL0164493,3
2-5_GL0065135,3
S-Fe4_GL0177279,3
gene_3788614,3
NZ_RAYF01000065.1_cds_WP_120438320.1_3237,3
S-Fe2_GL0116867,3
DSM22607_11_GL0017253,3
gene_2414653,3
26_GL0071665,3
gene_3359107,3
AF73-05_2_GL0319180,3
11_GL0060267,3
NZ_RAYB01000079.1_cds_WP_121708531.1_3597,3
S-Fe19_GL0081098,3
10_GL0065275,3
41_GL0108061,3
gene_4417977,3
10_GL0049039,3
10_GL0060056,3
34_GL0040543,3
gene_2542392,3
11_GL0096612,3
5_GL0174560,3
Group2-1A_GL0016504,3
NZ_QZFS01000189.1_cds_WP_129184632.1_2167,3
7-7_GL0107120,3
7_GL0085445,3
G1-7A_GL0098100,3
Food_11_GL0134939,3
1-3_GL0003185,3
DSM22607_3_GL0043994,3
11_GL0067495,3
10_GL0047625,3
AF73-05_11_GL0099376,3
NZ_RAZD01000030.1_cds_2111,3
gene_507056,3
12_GL0128753,3
OB-1_8_GL0041334,3
gene_2135707,3
gene_4540214,3
Food_13_GL0209181,3
gene_911380,3
3-5_GL0000018,3
gene_3594870,3
NZ_RAZJ01000075.1_cds_WP_120390473.1_3167,3
gene_3920373,3
MH-6-5_GL0107210,3
gene_3463325,3
2-8_GL0027186,3
gene_3970211,3
1A-dyr2-07_GL0027670,3
gene_1633122,3
1-1_GL0030506,3
gene_2568745,3
45_GL0034543,3
10_GL0030752,3
gene_3385050,3
gene_2547175,3
HF-F_1_GL0163209,3
5-6_GL0085667,3
gene_2589605,3
gene_3684158,3
S-Fe4_GL0040599,3
NZ_KB822467.1_cds_WP_004081462.1_5125,3
NZ_RAYH01000001.1_cds_WP_002520378.1_211,3
10_GL0028104,3
gene_218644,3
10_GL0060054,3
11_GL0048675,3
10_GL0020436,3
Food_9_GL0105200,3
43_GL0005218,3
2_GL0113029,3
15_GL0143847,3
gene_1449714,3
gene_4477387,3
1-1_GL0119957,3
Group2-5A_GL0010745,3
1A-dyr2-07_GL0034122,3
gene_2960316,3
10_GL0062936,3
10_GL0021987,3
DSM22607_10_GL0032595,3
gene_3070147,3
11_GL0041156,3
HF-F_11_GL0191277,3
gene_2444072,3
32_GL0061788,3
S-Fe9_GL0030575,3
S-Fe9_GL0121157,3
Group2-5A_GL0017801,3
gene_4559733,3
10_GL0084145,3
2-4_GL0032752,3
gene_4492869,3
10_GL0054055,3
2A-dyr14-07_GL0063042,3
S-Fe15_GL0078521,3
42_GL0066390,3
NZ_RAYY01000035.1_cds_WP_120424267.1_2926,3
11_GL0063604,3
31_GL0012563,3
8-4_GL0083737,3
10_GL0082599,3
NZ_RAZD01000020.1_cds_WP_120421160.1_1311,3
gene_3225670,3
10_GL0053425,3
gene_3766364,3
gene_4158416,3
gene_4279980,3
Chow_8_GL0012293,3
gene_3061465,3
6-4_GL0066838,3
gene_4513875,3
AF73-05_9_GL0146167,3
gene_4556772,3
MH-6-4_GL0129328,3
OB-1_8_GL0248513,3
gene_4164545,3
S-Fe10_GL0178766,3
10_GL0030382,3
Food_14_GL0071876,3
gene_4353436,3
gene_3366673,3
gene_341641,3
6-4_GL0117247,3
gene_4405189,3
AF73-05_13_GL0109852,3
gene_803957,3
gene_445343,3
HF-S_10_GL0100093,3
gene_3104646,3
38_GL0098865,3
gene_4103030,3
gene_2818932,3
2B-dyr23-07_GL0027039,3
OB-1_2_GL0035613,3
gene_4615444,3
5-3_GL0054322,3
S-Fe16_GL0024807,3
36_GL0063782,3
S-Fe11_GL0121026,3
gene_4618044,3
10_GL0063446,3
2A-dyr14-06_GL0049631,3
10_GL0005863,3
NZ_RAZH01000008.1_cds_3163,3
6-2_GL0044212,3
Group2-7A_GL0000849,3
6-2_GL0038350,3
MC-0-3_GL0023645,3
gene_4082320,3
10_GL0061905,3
5-5_GL0015631,3
NZ_KB822470.1_cds_WP_004083379.1_6034,3
gene_3986306,3
gene_4499699,3
AF73-05_7_GL0014293,3
10_GL0081959,3
gene_3928646,3
10_GL0053993,3
gene_3609578,3
gene_2263119,3
Food_6_GL0274465,3
7_GL0066204,3
NZ_RAYY01000040.1_cds_WP_120424430.1_3346,3
10_GL0065302,3
gene_2124271,3
gene_4566159,3
gene_3962232,3
gene_4065008,3
Chow_7_GL0188718,3
33_GL0069444,3
gene_1081068,3
Group2-6A_GL0044414,3
gene_3769682,3
gene_3761497,3
gene_2216226,3
S-Fe10_GL0070599,3
1A-dyr1-07_GL0018072,3
NZ_QZFS01000146.1_cds_WP_129184300.1_1347,3
gene_3950111,3
gene_2959920,3
S-Fe1_GL0082727,3
10_GL0070867,3
6-6_GL0052233,3
Food_8_GL0362097,3
16_GL0038971,3
gene_3158796,3
NZ_RAYU01000162.1_cds_1289,3
4-1_GL0012787,3
2A-dyr14-06_GL0039310,3
NZ_QZFS01000028.1_cds_WP_129178752.1_3846,3
10_GL0030300,3
32_GL0061290,3
gene_3930784,3
7-3_GL0075996,3
gene_3693716,3
MH-6-5_GL0024347,3
S-Fe6_GL0153430,3
gene_2862090,3
gene_3928063,3
gene_282082,3
AF73-05_1_GL0000989,3
gene_4632766,3
gene_1177043,3
gene_3992561,3
AF73-05_1_GL0079774,3
G1-1A_GL0122922,3
gene_890388,3
Food_13_GL0142771,3
gene_3359669,3
1-6_GL0040142,3
NZ_RAYB01000013.1_cds_WP_121706339.1_73,3
7_GL0038635,3
gene_923922,3
53_GL0023525,3
11_GL0113141,3
32_GL0107038,3
46_GL0037802,3
3-2_GL0029636,3
10_GL0053428,3
13_GL0087157,3
MC-6-2_GL0001677,3
G1-1A_GL0063030,3
2_GL0012386,3
gene_3319848,3
1A-dyr3-06_GL0051963,3
10_GL0087646,3
32_GL0088180,3
gene_4611458,3
gene_3902595,3
7_GL0109564,3
NZ_RAZE01000014.1_cds_WP_120399695.1_612,3
3-5_GL0077725,3
gene_2444978,3
gene_3996528,3
7-8_GL0032680,3
NZ_RAYU01000397.1_cds_WP_120475435.1_4042,3
10_GL0016174,3
Group2-4A_GL0032677,3
7_GL0080646,3
2A-dyr16-07_GL0065383,3
1A-dyr2-07_GL0009501,3
gene_507832,3
1-5_GL0012352,3
DSM22607_4_GL0153879,3
S-Fe2_GL0214723,3
gene_2561097,3
10_GL0001108,3
10_GL0023848,3
gene_3021138,3
NZ_RAYY01000040.1_cds_WP_120424407.1_3316,3
gene_3016197,3
NZ_OFSM01000102.1_cds_57,3
gene_3043146,3
HF-F_10_GL0059435,3
11_GL0103636,3
Food_8_GL0320463,3
NZ_RAZF01000034.1_cds_1806,3
10_GL0054049,3
S-Fe11_GL0057870,3
G1-6A_GL0063087,3
gene_2798088,3
HF-F_9_GL0209032,3
10_GL0005856,3
NZ_OFSM01000036.1_cds_WP_103241957.1_417,3
Group2-7A_GL0035164,3
1-8_GL0065870,3
gene_4458882,3
3-2_GL0055962,3
Chow_5_GL0176545,3
gene_3892505,3
gene_4174320,3
10_GL0037682,3
7-6_GL0014072,3
gene_4624028,3
10_GL0025358,3
gene_3256987,3
G1-6A_GL0036997,3
gene_3308717,3
gene_4420132,3
gene_4006072,3
Group2-5A_GL0020450,3
MH-6-5_GL0054383,3
10_GL0037681,3
Food_12_GL0229769,3
10_GL0042323,3
G1-7A_GL0044298,3
gene_3840599,3
gene_2905494,3
gene_3784095,3
8-4_GL0062153,3
gene_2288052,3
MC-6-3_GL0106478,3
NZ_KB822468.1_cds_WP_044991038.1_5349,3
gene_4577249,3
gene_3293886,3
S-Fe2_GL0015566,3
10_GL0030354,3
10_GL0001356,3
gene_4218946,3
10_GL0063247,3
1-3_GL0075603,3
4-1_GL0074827,3
HF-F_12_GL0147564,3
7_GL0021585,3
7_GL0081788,3
S-Fe10_GL0121872,3
3-5_GL0005494,3
gene_2870586,3
NZ_RAZK01000141.1_cds_WP_120486853.1_1021,3
gene_4270176,3
3-5_GL0015820,3
gene_2593728,3
2-2_GL0093402,3
gene_4156632,3
8-3_GL0042450,3
8-3_GL0103555,3
2A-dyr13-06_GL0032336,3
16_GL0019231,3
1A-dyr2-07_GL0014824,3
S-Fe12_GL0118072,3
4-7_GL0032025,3
gene_4369583,3
8-5_GL0110302,3
10_GL0063387,3
gene_3431942,3
S-Fe8_GL0002735,3
3-5_GL0065620,3
gene_3068508,3
gene_3193677,3
1-1_GL0009234,3
10_GL0032890,3
gene_4596036,3
gene_2497116,3
gene_4536110,3
32_GL0016549,3
10_GL0030162,3
10_GL0009609,3
gene_3178518,3
Food_10_GL0054413,3
10_GL0011051,3
AF73-05_7_GL0027411,3
gene_4404421,3
43_GL0093103,3
10_GL0058853,3
10_GL0009826,3
6-4_GL0046262,3
HF-S_3_GL0073073,3
HF-S_5_GL0044106,3
26_GL0143557,3
gene_4167903,3
gene_2780731,3
S-Fe20_GL0021092,3
10_GL0030366,3
gene_3768162,3
22_GL0103137,3
gene_345455,3
10_GL0080456,3
10_GL0045139,3
10_GL0042093,3
15_GL0149973,3
10_GL0072685,3
gene_1797084,3
1A-dyr2-07_GL0018927,3
8-4_GL0068955,3
gene_3314500,3
14_GL0073091,3
NZ_RAZA01000003.1_cds_WP_120477370.1_2913,3
gene_4452467,3
Group2-2A_GL0095225,3
8-7_GL0016384,3
10_GL0074123,3
23_GL0065138,3
DSM22607_9_GL0267754,3
10_GL0061865,3
gene_3052508,3
10_GL0093324,3
gene_3672159,3
gene_4066797,3
11_GL0018631,3
10_GL0095555,3
3-5_GL0005523,3
NZ_KB822446.1_cds_WP_004072663.1_1979,3
gene_4466074,3
G1-1A_GL0035235,3
gene_3515995,3
MC-6-2_GL0040567,3
gene_3477439,3
Food_14_GL0270600,3
gene_3393301,3
MC-6-4_GL0028244,3
Chow_4_GL0201395,3
gene_4114297,3
1A-dyr2-07_GL0067024,3
10_GL0063269,3
10_GL0033782,3
HF-F_13_GL0103952,3
27_GL0070394,3
AF73-05_3_GL0267715,3
gene_3716832,3
11_GL0055398,3
gene_4631316,3
MC-0-1_GL0061538,3
10_GL0086386,3
G1-1A_GL0080805,3
